,date,instrument,avg_volume
3361,2023-11-07,43000_PE,182678.0
3362,2023-11-08,43000_PE,331358.0
3363,2023-11-02,43100_CE,140660.0
3364,2023-11-03,43100_CE,51731.0
3365,2023-11-06,43100_CE,12371.0
3366,2023-11-07,43100_CE,30812.0
3367,2023-11-08,43100_CE,5203.0
3368,2023-11-02,43100_PE,113438.0
3369,2023-11-03,43100_PE,66786.0
3370,2023-11-06,43100_PE,58103.0
3371,2023-11-07,43100_PE,127753.0
3372,2023-11-08,43100_PE,280474.0
3373,2023-11-02,43200_CE,158083.0
3374,2023-11-03,43200_CE,124989.0
3375,2023-11-06,43200_CE,38005.0
3376,2023-11-07,43200_CE,89155.0
3377,2023-11-08,43200_CE,24109.0
3378,2023-11-02,43200_PE,109524.0
3379,2023-11-03,43200_PE,118527.0
3380,2023-11-06,43200_PE,84373.0
3381,2023-11-07,43200_PE,198522.0
3382,2023-11-08,43200_PE,451285.0
3383,2023-11-02,43300_CE,114829.0
3384,2023-11-03,43300_CE,218038.0
3385,2023-11-06,43300_CE,83893.0
3386,2023-11-07,43300_CE,179961.0
3387,2023-11-08,43300_CE,58209.0
3388,2023-11-02,43300_PE,58985.0
3389,2023-11-03,43300_PE,205664.0
3390,2023-11-06,43300_PE,112757.0
3391,2023-11-07,43300_PE,270888.0
3392,2023-11-08,43300_PE,698217.0
3393,2023-11-02,43400_CE,81353.0
3394,2023-11-03,43400_CE,161873.0
3395,2023-11-06,43400_CE,140689.0
3396,2023-11-07,43400_CE,293536.0
3397,2023-11-08,43400_CE,165825.0
3398,2023-11-02,43400_PE,24195.0
3399,2023-11-03,43400_PE,119633.0
3400,2023-11-06,43400_PE,138046.0
3401,2023-11-07,43400_PE,333692.0
3402,2023-11-08,43400_PE,1267937.0
3403,2023-11-02,43500_CE,115408.0
3404,2023-11-03,43500_CE,151532.0
3405,2023-11-06,43500_CE,313739.0
3406,2023-11-07,43500_CE,415634.0
3407,2023-11-08,43500_CE,651115.0
3408,2023-11-02,43500_PE,20714.0
3409,2023-11-03,43500_PE,83667.0
3410,2023-11-06,43500_PE,266613.0
3411,2023-11-07,43500_PE,403158.0
3412,2023-11-08,43500_PE,2315975.0
3413,2023-11-02,43600_CE,62961.0
3414,2023-11-03,43600_CE,72884.0
3415,2023-11-06,43600_CE,203656.0
3416,2023-11-07,43600_CE,330457.0
3417,2023-11-08,43600_CE,2124006.0
3418,2023-11-02,43600_PE,3844.0
3419,2023-11-03,43600_PE,32317.0
3420,2023-11-06,43600_PE,168641.0
3421,2023-11-07,43600_PE,250777.0
3422,2023-11-08,43600_PE,2505614.0
3423,2023-11-02,43700_CE,61031.0
3424,2023-11-03,43700_CE,77076.0
3425,2023-11-06,43700_CE,136085.0
3426,2023-11-07,43700_CE,261451.0
3427,2023-11-08,43700_CE,2712573.0
3428,2023-11-02,43700_PE,2599.0
3429,2023-11-03,43700_PE,12351.0
3430,2023-11-06,43700_PE,87945.0
3431,2023-11-07,43700_PE,156521.0
3432,2023-11-08,43700_PE,1148755.0
3433,2023-11-02,43800_CE,56532.0
3434,2023-11-03,43800_CE,66829.0
3435,2023-11-06,43800_CE,115692.0
3436,2023-11-07,43800_CE,243224.0
3437,2023-11-08,43800_CE,1623712.0
3438,2023-11-02,43800_PE,1063.0
3439,2023-11-03,43800_PE,5928.0
3440,2023-11-06,43800_PE,48746.0
3441,2023-11-07,43800_PE,83544.0
3442,2023-11-08,43800_PE,376304.0
3443,2023-11-02,43900_CE,43723.0
3444,2023-11-03,43900_CE,52193.0
3445,2023-11-06,43900_CE,76816.0
3446,2023-11-07,43900_CE,162265.0
3447,2023-11-08,43900_CE,1052842.0
3448,2023-11-02,43900_PE,511.0
3449,2023-11-03,43900_PE,1566.0
3450,2023-11-06,43900_PE,18311.0
3451,2023-11-07,43900_PE,31263.0
3452,2023-11-08,43900_PE,138257.0
3453,2023-11-02,44000_CE,78233.0
3454,2023-11-03,44000_CE,88108.0
3455,2023-11-06,44000_CE,119182.0
3456,2023-11-07,44000_CE,200980.0
3457,2023-11-08,44000_CE,939176.0
3458,2023-11-02,44000_PE,1298.0
3459,2023-11-03,44000_PE,3006.0
3460,2023-11-06,44000_PE,15345.0
3461,2023-11-07,44000_PE,23794.0
3462,2023-11-08,44000_PE,89109.0
3463,2023-11-02,44100_CE,42822.0
3464,2023-11-03,44100_CE,40683.0
3465,2023-11-06,44100_CE,55267.0
3466,2023-11-07,44100_CE,109969.0
3467,2023-11-08,44100_CE,495563.0
3468,2023-11-02,44100_PE,300.0
3469,2023-11-03,44100_PE,363.0
3470,2023-11-06,44100_PE,1932.0
3471,2023-11-07,44100_PE,3792.0
3472,2023-11-08,44100_PE,22394.0
3473,2023-11-02,44200_CE,37207.0
3474,2023-11-03,44200_CE,49221.0
3475,2023-11-06,44200_CE,51609.0
3476,2023-11-07,44200_CE,106496.0
3477,2023-11-08,44200_CE,382458.0
3478,2023-11-02,44200_PE,129.0
3479,2023-11-03,44200_PE,502.0
3480,2023-11-06,44200_PE,1027.0
3481,2023-11-07,44200_PE,1890.0
3482,2023-11-08,44200_PE,9798.0
3483,2023-11-02,44300_CE,31205.0
3484,2023-11-03,44300_CE,31702.0
3485,2023-11-06,44300_CE,42830.0
3486,2023-11-07,44300_CE,89443.0
3487,2023-11-08,44300_CE,275949.0
3488,2023-11-02,44300_PE,76.0
3489,2023-11-03,44300_PE,133.0
3490,2023-11-06,44300_PE,356.0
3491,2023-11-07,44300_PE,614.0
3492,2023-11-08,44300_PE,2180.0
3493,2023-11-02,44400_CE,26163.0
3494,2023-11-03,44400_CE,31711.0
3495,2023-11-06,44400_CE,37769.0
3496,2023-11-07,44400_CE,73377.0
3497,2023-11-08,44400_CE,188550.0
3498,2023-11-02,44400_PE,164.0
3499,2023-11-03,44400_PE,371.0
3500,2023-11-06,44400_PE,441.0
3501,2023-11-07,44400_PE,324.0
3502,2023-11-08,44400_PE,579.0
3503,2023-11-02,44500_CE,42296.0
3504,2023-11-03,44500_CE,47296.0
3505,2023-11-06,44500_CE,55611.0
3506,2023-11-07,44500_CE,142710.0
3507,2023-11-08,44500_CE,311420.0
3508,2023-11-02,44500_PE,217.0
3509,2023-11-03,44500_PE,259.0
3510,2023-11-06,44500_PE,317.0
3511,2023-11-07,44500_PE,467.0
3512,2023-11-08,44500_PE,632.0
3513,2023-11-02,44600_CE,19014.0
3514,2023-11-03,44600_CE,18659.0
3515,2023-11-06,44600_CE,17895.0
3516,2023-11-07,44600_CE,57510.0
3517,2023-11-08,44600_CE,111125.0
3518,2023-11-02,44600_PE,76.0
3519,2023-11-03,44600_PE,62.0
3520,2023-11-06,44600_PE,71.0
3521,2023-11-07,44600_PE,212.0
3522,2023-11-08,44600_PE,178.0
3523,2023-11-09,41700_CE,19.0
3524,2023-11-13,41700_CE,15.0
3525,2023-11-15,41700_CE,30.0
3526,2023-11-09,41700_PE,6589.0
3527,2023-11-10,41700_PE,6822.0
3528,2023-11-13,41700_PE,5018.0
3529,2023-11-15,41700_PE,3586.0
3530,2023-11-09,41800_CE,33.0
3531,2023-11-10,41800_CE,30.0
3532,2023-11-13,41800_CE,23.0
3533,2023-11-15,41800_CE,45.0
3534,2023-11-09,41800_PE,7702.0
3535,2023-11-10,41800_PE,10644.0
3536,2023-11-13,41800_PE,8664.0
3537,2023-11-15,41800_PE,5408.0
3538,2023-11-09,41900_CE,219.0
3539,2023-11-13,41900_CE,20.0
3540,2023-11-15,41900_CE,37.0
3541,2023-11-09,41900_PE,8437.0
3542,2023-11-10,41900_PE,7850.0
3543,2023-11-13,41900_PE,5970.0
3544,2023-11-15,41900_PE,4077.0
3545,2023-11-09,42000_CE,126.0
3546,2023-11-10,42000_CE,72.0
3547,2023-11-13,42000_CE,90.0
3548,2023-11-15,42000_CE,156.0
3549,2023-11-09,42000_PE,35812.0
3550,2023-11-10,42000_PE,37895.0
3551,2023-11-13,42000_PE,30160.0
3552,2023-11-15,42000_PE,47774.0
3553,2023-11-09,42100_CE,25.0
3554,2023-11-10,42100_CE,27.0
3555,2023-11-13,42100_CE,17.0
3556,2023-11-15,42100_CE,45.0
3557,2023-11-09,42100_PE,7813.0
3558,2023-11-10,42100_PE,9759.0
3559,2023-11-13,42100_PE,7966.0
3560,2023-11-15,42100_PE,6650.0
3561,2023-11-09,42200_CE,57.0
3562,2023-11-10,42200_CE,42.0
3563,2023-11-13,42200_CE,28.0
3564,2023-11-15,42200_CE,44.0
3565,2023-11-09,42200_PE,11252.0
3566,2023-11-10,42200_PE,13149.0
3567,2023-11-13,42200_PE,9475.0
3568,2023-11-15,42200_PE,11177.0
3569,2023-11-09,42300_CE,100.0
3570,2023-11-10,42300_CE,75.0
3571,2023-11-13,42300_CE,21.0
3572,2023-11-15,42300_CE,57.0
3573,2023-11-09,42300_PE,13919.0
3574,2023-11-10,42300_PE,15173.0
3575,2023-11-13,42300_PE,13552.0
3576,2023-11-15,42300_PE,15260.0
3577,2023-11-09,42400_CE,46.0
3578,2023-11-10,42400_CE,92.0
3579,2023-11-13,42400_CE,27.0
3580,2023-11-15,42400_CE,65.0
3581,2023-11-09,42400_PE,12456.0
3582,2023-11-10,42400_PE,16343.0
3583,2023-11-13,42400_PE,10522.0
3584,2023-11-15,42400_PE,12010.0
3585,2023-11-09,42500_CE,227.0
3586,2023-11-10,42500_CE,299.0
3587,2023-11-13,42500_CE,124.0
3588,2023-11-15,42500_CE,141.0
3589,2023-11-09,42500_PE,26984.0
3590,2023-11-10,42500_PE,36136.0
3591,2023-11-13,42500_PE,41300.0
3592,2023-11-15,42500_PE,58724.0
3593,2023-11-09,42600_CE,68.0
3594,2023-11-10,42600_CE,110.0
3595,2023-11-13,42600_CE,54.0
3596,2023-11-15,42600_CE,114.0
3597,2023-11-09,42600_PE,14353.0
3598,2023-11-10,42600_PE,20501.0
3599,2023-11-13,42600_PE,13568.0
3600,2023-11-15,42600_PE,14695.0
3601,2023-11-09,42700_CE,131.0
3602,2023-11-10,42700_CE,157.0
3603,2023-11-13,42700_CE,92.0
3604,2023-11-15,42700_CE,82.0
3605,2023-11-09,42700_PE,17725.0
3606,2023-11-10,42700_PE,28231.0
3607,2023-11-13,42700_PE,21136.0
3608,2023-11-15,42700_PE,19524.0
3609,2023-11-09,42800_CE,184.0
3610,2023-11-10,42800_CE,310.0
3611,2023-11-13,42800_CE,325.0
3612,2023-11-15,42800_CE,103.0
3613,2023-11-09,42800_PE,19163.0
3614,2023-11-10,42800_PE,30894.0
3615,2023-11-13,42800_PE,28569.0
3616,2023-11-15,42800_PE,25429.0
3617,2023-11-09,42900_CE,249.0
3618,2023-11-10,42900_CE,353.0
3619,2023-11-13,42900_CE,251.0
3620,2023-11-15,42900_CE,123.0
3621,2023-11-09,42900_PE,17997.0
3622,2023-11-10,42900_PE,29025.0
3623,2023-11-13,42900_PE,41094.0
3624,2023-11-15,42900_PE,29857.0
3625,2023-11-09,43000_CE,2883.0
3626,2023-11-10,43000_CE,4430.0
3627,2023-11-13,43000_CE,1561.0
3628,2023-11-15,43000_CE,1271.0
3629,2023-11-09,43000_PE,45630.0
3630,2023-11-10,43000_PE,67382.0
3631,2023-11-13,43000_PE,95063.0
3632,2023-11-15,43000_PE,124171.0
3633,2023-11-09,43100_CE,821.0
3634,2023-11-10,43100_CE,1503.0
3635,2023-11-13,43100_CE,610.0
3636,2023-11-15,43100_CE,268.0
3637,2023-11-09,43100_PE,26594.0
3638,2023-11-10,43100_PE,36862.0
3639,2023-11-13,43100_PE,51303.0
3640,2023-11-15,43100_PE,38494.0
3641,2023-11-09,43200_CE,2620.0
3642,2023-11-10,43200_CE,6429.0
3643,2023-11-13,43200_CE,1693.0
3644,2023-11-15,43200_CE,404.0
3645,2023-11-09,43200_PE,36180.0
3646,2023-11-10,43200_PE,60122.0
3647,2023-11-13,43200_PE,67846.0
3648,2023-11-15,43200_PE,69025.0
3649,2023-11-09,43300_CE,5544.0
3650,2023-11-10,43300_CE,19068.0
3651,2023-11-13,43300_CE,4997.0
3652,2023-11-15,43300_CE,438.0
3653,2023-11-09,43300_PE,41995.0
3654,2023-11-10,43300_PE,63722.0
3655,2023-11-13,43300_PE,77642.0
3656,2023-11-15,43300_PE,79648.0
3657,2023-11-09,43400_CE,14775.0
3658,2023-11-10,43400_CE,38005.0
3659,2023-11-13,43400_CE,9678.0
3660,2023-11-15,43400_CE,666.0
3661,2023-11-09,43400_PE,47530.0
3662,2023-11-10,43400_PE,80726.0
3663,2023-11-13,43400_PE,90420.0
3664,2023-11-15,43400_PE,116093.0
3665,2023-11-09,43500_CE,63895.0
3666,2023-11-10,43500_CE,136784.0
3667,2023-11-13,43500_CE,53969.0
3668,2023-11-15,43500_CE,5337.0
3669,2023-11-09,43500_PE,99836.0
3670,2023-11-10,43500_PE,170785.0
3671,2023-11-13,43500_PE,136376.0
3672,2023-11-15,43500_PE,246093.0
3673,2023-11-09,43600_CE,102769.0
3674,2023-11-10,43600_CE,183077.0
3675,2023-11-13,43600_CE,76398.0
3676,2023-11-15,43600_CE,4701.0
3677,2023-11-09,43600_PE,120168.0
3678,2023-11-10,43600_PE,187308.0
3679,2023-11-13,43600_PE,135191.0
3680,2023-11-15,43600_PE,183330.0
3681,2023-11-09,43700_CE,177358.0
3682,2023-11-10,43700_CE,225304.0
3683,2023-11-13,43700_CE,155559.0
3684,2023-11-15,43700_CE,10904.0
3685,2023-11-09,43700_PE,170554.0
3686,2023-11-10,43700_PE,204208.0
3687,2023-11-13,43700_PE,179567.0
3688,2023-11-15,43700_PE,239570.0
3689,2023-11-09,43800_CE,163815.0
3690,2023-11-10,43800_CE,181117.0
3691,2023-11-13,43800_CE,261868.0
3692,2023-11-15,43800_CE,33740.0
3693,2023-11-09,43800_PE,142881.0
3694,2023-11-10,43800_PE,149185.0
3695,2023-11-13,43800_PE,260183.0
3696,2023-11-15,43800_PE,330716.0
3697,2023-11-09,43900_CE,111959.0
3698,2023-11-10,43900_CE,126113.0
3699,2023-11-13,43900_CE,244996.0
3700,2023-11-15,43900_CE,65375.0
3701,2023-11-09,43900_PE,75217.0
3702,2023-11-10,43900_PE,66176.0
3703,2023-11-13,43900_PE,217954.0
3704,2023-11-15,43900_PE,498125.0
3705,2023-11-09,44000_CE,117349.0
3706,2023-11-10,44000_CE,147702.0
3707,2023-11-13,44000_CE,277257.0
3708,2023-11-15,44000_CE,233337.0
3709,2023-11-09,44000_PE,51611.0
3710,2023-11-10,44000_PE,46167.0
3711,2023-11-13,44000_PE,173254.0
3712,2023-11-15,44000_PE,1031983.0
3713,2023-11-09,44100_CE,54100.0
3714,2023-11-10,44100_CE,76435.0
3715,2023-11-13,44100_CE,129266.0
3716,2023-11-15,44100_CE,493164.0
3717,2023-11-09,44100_PE,12886.0
3718,2023-11-10,44100_PE,10914.0
3719,2023-11-13,44100_PE,61246.0
3720,2023-11-15,44100_PE,1433233.0
3721,2023-11-09,44200_CE,69248.0
3722,2023-11-10,44200_CE,73429.0
3723,2023-11-13,44200_CE,127229.0
3724,2023-11-15,44200_CE,2493704.0
3725,2023-11-09,44200_PE,7617.0
3726,2023-11-10,44200_PE,6173.0
3727,2023-11-13,44200_PE,35757.0
3728,2023-11-15,44200_PE,2696314.0
3729,2023-11-09,44300_CE,45448.0
3730,2023-11-10,44300_CE,54386.0
3731,2023-11-13,44300_CE,108343.0
3732,2023-11-15,44300_CE,2151460.0
3733,2023-11-09,44300_PE,2576.0
3734,2023-11-10,44300_PE,1666.0
3735,2023-11-13,44300_PE,13535.0
3736,2023-11-15,44300_PE,806996.0
3737,2023-11-09,44400_CE,40366.0
3738,2023-11-10,44400_CE,54402.0
3739,2023-11-13,44400_CE,92074.0
3740,2023-11-15,44400_CE,1235847.0
3741,2023-11-09,44400_PE,1263.0
3742,2023-11-10,44400_PE,899.0
3743,2023-11-13,44400_PE,3373.0
3744,2023-11-15,44400_PE,239861.0
3745,2023-11-09,44500_CE,58925.0
3746,2023-11-10,44500_CE,74710.0
3747,2023-11-13,44500_CE,109033.0
3748,2023-11-15,44500_CE,883128.0
3749,2023-11-09,44500_PE,1904.0
3750,2023-11-10,44500_PE,1120.0
3751,2023-11-13,44500_PE,4002.0
3752,2023-11-15,44500_PE,122368.0
3753,2023-11-09,44600_CE,35264.0
3754,2023-11-10,44600_CE,46285.0
3755,2023-11-13,44600_CE,65968.0
3756,2023-11-15,44600_CE,460094.0
3757,2023-11-09,44600_PE,344.0
3758,2023-11-10,44600_PE,279.0
3759,2023-11-13,44600_PE,699.0
3760,2023-11-15,44600_PE,35675.0
3761,2023-11-09,44700_CE,36178.0
3762,2023-11-10,44700_CE,46640.0
3763,2023-11-13,44700_CE,57529.0
3764,2023-11-15,44700_CE,328063.0
3765,2023-11-09,44700_PE,153.0
3766,2023-11-10,44700_PE,110.0
3767,2023-11-13,44700_PE,218.0
3768,2023-11-15,44700_PE,15578.0
3769,2023-11-09,44800_CE,27254.0
3770,2023-11-10,44800_CE,33617.0
3771,2023-11-13,44800_CE,39327.0
3772,2023-11-15,44800_CE,261812.0
3773,2023-11-09,44800_PE,158.0
3774,2023-11-10,44800_PE,279.0
3775,2023-11-13,44800_PE,169.0
3776,2023-11-15,44800_PE,3777.0
3777,2023-11-09,44900_CE,28488.0
3778,2023-11-10,44900_CE,23014.0
3779,2023-11-13,44900_CE,20648.0
3780,2023-11-15,44900_CE,179916.0
3781,2023-11-09,44900_PE,116.0
3782,2023-11-10,44900_PE,67.0
3783,2023-11-13,44900_PE,94.0
3784,2023-11-15,44900_PE,841.0
3785,2023-11-09,45000_CE,53390.0
3786,2023-11-10,45000_CE,53749.0
3787,2023-11-13,45000_CE,56349.0
3788,2023-11-15,45000_CE,299474.0
3789,2023-11-09,45000_PE,284.0
3790,2023-11-10,45000_PE,175.0
3791,2023-11-13,45000_PE,254.0
3792,2023-11-15,45000_PE,1329.0
3793,2023-11-09,45100_CE,20619.0
3794,2023-11-10,45100_CE,20187.0
3795,2023-11-13,45100_CE,14905.0
3796,2023-11-15,45100_CE,112697.0
3797,2023-11-09,45100_PE,70.0
3798,2023-11-10,45100_PE,58.0
3799,2023-11-13,45100_PE,31.0
3800,2023-11-15,45100_PE,261.0
3801,2023-11-09,45200_CE,14538.0
3802,2023-11-10,45200_CE,16638.0
3803,2023-11-13,45200_CE,11801.0
3804,2023-11-15,45200_CE,159731.0
3805,2023-11-10,45200_PE,70.0
3806,2023-11-13,45200_PE,23.0
3807,2023-11-15,45200_PE,107.0
3808,2023-11-09,45300_CE,10230.0
3809,2023-11-10,45300_CE,10254.0
3810,2023-11-13,45300_CE,10462.0
3811,2023-11-15,45300_CE,85150.0
3812,2023-11-09,45300_PE,40.0
3813,2023-11-10,45300_PE,60.0
3814,2023-11-15,45300_PE,71.0
3815,2023-11-09,45400_CE,8660.0
3816,2023-11-10,45400_CE,7973.0
3817,2023-11-13,45400_CE,7058.0
3818,2023-11-15,45400_CE,57569.0
3819,2023-11-09,45400_PE,20.0
3820,2023-11-10,45400_PE,21.0
3821,2023-11-15,45400_PE,29.0
3822,2023-11-09,45500_CE,28194.0
3823,2023-11-10,45500_CE,27433.0
3824,2023-11-13,45500_CE,24055.0
3825,2023-11-15,45500_CE,186968.0
3826,2023-11-09,45500_PE,117.0
3827,2023-11-10,45500_PE,127.0
3828,2023-11-13,45500_PE,87.0
3829,2023-11-15,45500_PE,240.0
3830,2023-11-09,45600_CE,5965.0
3831,2023-11-10,45600_CE,6588.0
3832,2023-11-13,45600_CE,4010.0
3833,2023-11-15,45600_CE,38778.0
3834,2023-11-15,45600_PE,70.0
3835,2023-11-17,42200_CE,108.0
3836,2023-11-21,42200_CE,49.0
3837,2023-11-22,42200_CE,153.0
3838,2023-11-16,42200_PE,7109.0
3839,2023-11-17,42200_PE,22823.0
3840,2023-11-20,42200_PE,14580.0
3841,2023-11-21,42200_PE,12586.0
3842,2023-11-22,42200_PE,36039.0
3843,2023-11-16,42300_CE,25.0
3844,2023-11-17,42300_CE,63.0
3845,2023-11-20,42300_CE,28.0
3846,2023-11-21,42300_CE,88.0
3847,2023-11-22,42300_CE,70.0
3848,2023-11-16,42300_PE,6567.0
3849,2023-11-17,42300_PE,19648.0
3850,2023-11-20,42300_PE,15484.0
3851,2023-11-21,42300_PE,13420.0
3852,2023-11-22,42300_PE,47029.0
3853,2023-11-17,42400_CE,78.0
3854,2023-11-20,42400_CE,30.0
3855,2023-11-21,42400_CE,83.0
3856,2023-11-22,42400_CE,313.0
3857,2023-11-16,42400_PE,6964.0
3858,2023-11-17,42400_PE,19009.0
3859,2023-11-20,42400_PE,22578.0
3860,2023-11-21,42400_PE,13181.0
3861,2023-11-22,42400_PE,53193.0
3862,2023-11-16,42500_CE,82.0
3863,2023-11-17,42500_CE,231.0
3864,2023-11-20,42500_CE,290.0
3865,2023-11-21,42500_CE,146.0
3866,2023-11-22,42500_CE,430.0
3867,2023-11-16,42500_PE,24622.0
3868,2023-11-17,42500_PE,57608.0
3869,2023-11-20,42500_PE,60287.0
3870,2023-11-21,42500_PE,49787.0
3871,2023-11-22,42500_PE,236564.0
3872,2023-11-16,42600_CE,78.0
3873,2023-11-17,42600_CE,98.0
3874,2023-11-20,42600_CE,144.0
3875,2023-11-21,42600_CE,64.0
3876,2023-11-22,42600_CE,552.0
3877,2023-11-16,42600_PE,7411.0
3878,2023-11-17,42600_PE,24974.0
3879,2023-11-20,42600_PE,35553.0
3880,2023-11-21,42600_PE,23567.0
3881,2023-11-22,42600_PE,128468.0
3882,2023-11-16,42700_CE,47.0
3883,2023-11-17,42700_CE,108.0
3884,2023-11-20,42700_CE,273.0
3885,2023-11-21,42700_CE,121.0
3886,2023-11-22,42700_CE,587.0
3887,2023-11-16,42700_PE,8036.0
3888,2023-11-17,42700_PE,30340.0
3889,2023-11-20,42700_PE,46423.0
3890,2023-11-21,42700_PE,31496.0
3891,2023-11-22,42700_PE,229955.0
3892,2023-11-16,42800_CE,41.0
3893,2023-11-17,42800_CE,290.0
3894,2023-11-20,42800_CE,422.0
3895,2023-11-21,42800_CE,263.0
3896,2023-11-22,42800_CE,3304.0
3897,2023-11-16,42800_PE,11126.0
3898,2023-11-17,42800_PE,35827.0
3899,2023-11-20,42800_PE,59885.0
3900,2023-11-21,42800_PE,70907.0
3901,2023-11-22,42800_PE,333419.0
3902,2023-11-16,42900_CE,44.0
3903,2023-11-17,42900_CE,193.0
3904,2023-11-20,42900_CE,402.0
3905,2023-11-21,42900_CE,316.0
3906,2023-11-22,42900_CE,7650.0
3907,2023-11-16,42900_PE,12063.0
3908,2023-11-17,42900_PE,39685.0
3909,2023-11-20,42900_PE,51309.0
3910,2023-11-21,42900_PE,72794.0
3911,2023-11-22,42900_PE,426233.0
3912,2023-11-16,43000_CE,389.0
3913,2023-11-17,43000_CE,2695.0
3914,2023-11-20,43000_CE,5889.0
3915,2023-11-21,43000_CE,3432.0
3916,2023-11-22,43000_CE,47932.0
3917,2023-11-16,43000_PE,25526.0
3918,2023-11-17,43000_PE,89673.0
3919,2023-11-20,43000_PE,113405.0
3920,2023-11-21,43000_PE,127586.0
3921,2023-11-22,43000_PE,913421.0
3922,2023-11-16,43100_CE,133.0
3923,2023-11-17,43100_CE,1482.0
3924,2023-11-20,43100_CE,3273.0
3925,2023-11-21,43100_CE,1671.0
3926,2023-11-22,43100_CE,80360.0
3927,2023-11-16,43100_PE,10303.0
3928,2023-11-17,43100_PE,50299.0
3929,2023-11-20,43100_PE,72718.0
3930,2023-11-21,43100_PE,75959.0
3931,2023-11-22,43100_PE,1017682.0
3932,2023-11-16,43200_CE,160.0
3933,2023-11-17,43200_CE,2143.0
3934,2023-11-20,43200_CE,14494.0
3935,2023-11-21,43200_CE,7301.0
3936,2023-11-22,43200_CE,338652.0
3937,2023-11-16,43200_PE,12953.0
3938,2023-11-17,43200_PE,62960.0
3939,2023-11-20,43200_PE,108758.0
3940,2023-11-21,43200_PE,86492.0
3941,2023-11-22,43200_PE,1626984.0
3942,2023-11-16,43300_CE,338.0
3943,2023-11-17,43300_CE,4768.0
3944,2023-11-20,43300_CE,30875.0
3945,2023-11-21,43300_CE,16294.0
3946,2023-11-22,43300_CE,1156456.0
3947,2023-11-16,43300_PE,16403.0
3948,2023-11-17,43300_PE,59414.0
3949,2023-11-20,43300_PE,106280.0
3950,2023-11-21,43300_PE,97982.0
3951,2023-11-22,43300_PE,2111860.0
3952,2023-11-16,43400_CE,279.0
3953,2023-11-17,43400_CE,12454.0
3954,2023-11-20,43400_CE,68336.0
3955,2023-11-21,43400_CE,46584.0
3956,2023-11-22,43400_CE,2164930.0
3957,2023-11-16,43400_PE,16718.0
3958,2023-11-17,43400_PE,71585.0
3959,2023-11-20,43400_PE,138354.0
3960,2023-11-21,43400_PE,122273.0
3961,2023-11-22,43400_PE,2016367.0
3962,2023-11-16,43500_CE,1795.0
3963,2023-11-17,43500_CE,54810.0
3964,2023-11-20,43500_CE,200797.0
3965,2023-11-21,43500_CE,125625.0
3966,2023-11-22,43500_CE,2276700.0
3967,2023-11-16,43500_PE,34212.0
3968,2023-11-17,43500_PE,145815.0
3969,2023-11-20,43500_PE,265766.0
3970,2023-11-21,43500_PE,196270.0
3971,2023-11-22,43500_PE,1055266.0
3972,2023-11-16,43600_CE,656.0
3973,2023-11-17,43600_CE,86774.0
3974,2023-11-20,43600_CE,213683.0
3975,2023-11-21,43600_CE,175368.0
3976,2023-11-22,43600_CE,1333527.0
3977,2023-11-16,43600_PE,20749.0
3978,2023-11-17,43600_PE,143065.0
3979,2023-11-20,43600_PE,236630.0
3980,2023-11-21,43600_PE,218275.0
3981,2023-11-22,43600_PE,558705.0
3982,2023-11-16,43700_CE,1473.0
3983,2023-11-17,43700_CE,139117.0
3984,2023-11-20,43700_CE,195971.0
3985,2023-11-21,43700_CE,306366.0
3986,2023-11-22,43700_CE,902182.0
3987,2023-11-16,43700_PE,29114.0
3988,2023-11-17,43700_PE,179476.0
3989,2023-11-20,43700_PE,188726.0
3990,2023-11-21,43700_PE,306247.0
3991,2023-11-22,43700_PE,241271.0
3992,2023-11-16,43800_CE,4676.0
3993,2023-11-17,43800_CE,168295.0
3994,2023-11-20,43800_CE,157974.0
3995,2023-11-21,43800_CE,248075.0
3996,2023-11-22,43800_CE,699469.0
3997,2023-11-16,43800_PE,37780.0
3998,2023-11-17,43800_PE,166212.0
3999,2023-11-20,43800_PE,102203.0
4000,2023-11-21,43800_PE,220789.0
4001,2023-11-22,43800_PE,106206.0
4002,2023-11-16,43900_CE,6478.0
4003,2023-11-17,43900_CE,102873.0
4004,2023-11-20,43900_CE,100529.0
4005,2023-11-21,43900_CE,142292.0
4006,2023-11-22,43900_CE,440608.0
4007,2023-11-16,43900_PE,38408.0
4008,2023-11-17,43900_PE,80057.0
4009,2023-11-20,43900_PE,34094.0
4010,2023-11-21,43900_PE,92674.0
4011,2023-11-22,43900_PE,36967.0
4012,2023-11-16,44000_CE,42755.0
4013,2023-11-17,44000_CE,133494.0
4014,2023-11-20,44000_CE,132970.0
4015,2023-11-21,44000_CE,157231.0
4016,2023-11-22,44000_CE,482857.0
4017,2023-11-16,44000_PE,81979.0
4018,2023-11-17,44000_PE,78287.0
4019,2023-11-20,44000_PE,34269.0
4020,2023-11-21,44000_PE,72434.0
4021,2023-11-22,44000_PE,28925.0
4022,2023-11-16,44100_CE,50733.0
4023,2023-11-17,44100_CE,62054.0
4024,2023-11-20,44100_CE,70254.0
4025,2023-11-21,44100_CE,87406.0
4026,2023-11-22,44100_CE,235718.0
4027,2023-11-16,44100_PE,67462.0
4028,2023-11-17,44100_PE,24588.0
4029,2023-11-20,44100_PE,5926.0
4030,2023-11-21,44100_PE,17981.0
4031,2023-11-22,44100_PE,4528.0
4032,2023-11-16,44200_CE,137507.0
