day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,instr_target,instr_stop_loss,duration,quantity,exit_type,trigger_time,closed,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,pattern_price,pattern_time,pattern_location,pattern_height,strength,entry_time_read
2022-03-30,NIFTY,dt_sell,SIG_2,2,-1,1648628100,1648630800.0,17462.75,17478.5,-15.75,-0.0,Wednesday,2,SPOT,0,SHORT,17394.749999999993,17541.195000000003,13970.2,26194.125,45.0,1,TC,1648628100,True,GAP_UP,10,17462.75,0.07,0.17,0.06,0.04,0.14,0.0681,-0.4581,0.92,0.98,0.44,0.5113,-0.0713,0.7,0.32,0.5804,0.0391,-37.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.07,0.36,1,0.0,0.77,0.09,0.14,0.0,1,0.0036,0.99,1,0,0,1,0,10487.56750000028,87.39639583333566,9.655196643374214,0.1,0.59,7.4253259769109485,3.051807565367052,51.689499246926744,8.731433827529601,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-30 13:45:00
2022-03-29,NIFTY,dt_sell,SIG_1,1,-1,1648544820,1648546500.0,17282.2,17311.8,-29.6,-0.0,Tuesday,1,SPOT,0,SHORT,17265.05,17309.425,15553.980000000001,25923.300000000003,30.0,1,SS,1648544820,True,GAP_UP,11,17282.2,0.78,-0.02,-0.03,-0.03,-0.02,0.0328,-0.3694,0.96,0.99,0.4,0.4626,-0.0626,0.67,0.26,0.5958,0.0063,-17.799999999999272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.77,0.09,0.14,1,0.69,0.46,0.03,0.51,0.73,-1,0.0,0.17,0,1,1,1,1,15938.617499999864,132.82181249999886,11.902797990388596,0.65,0.02,1.4910784013604725,9.589350053270325,2.084357624065971,86.20840729139586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[17238.0, 17300.6, 17282.8, 17300.55]","[1648539960, 1648543860, 1648544160, 1648544340, 1648544820]",92.54658385093167,17.75,0.0,2022-03-29 14:37:00
2022-03-29,NIFTY,dt_sell,SIG_1,2,-1,1648544820,1648546680.0,17282.2,17316.95,-34.75,-0.0,Tuesday,2,SPOT,0,SHORT,17247.3,17316.524999999998,13825.760000000002,25923.300000000003,45.0,1,SS,1648544820,True,GAP_UP,11,17282.2,0.78,-0.02,-0.03,-0.03,-0.02,0.0328,-0.3694,0.96,0.99,0.4,0.4626,-0.0626,0.67,0.26,0.5958,0.0063,-17.799999999999272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.77,0.09,0.14,1,0.69,0.46,0.03,0.51,0.73,-1,0.0,0.17,0,1,1,1,1,15938.617499999864,132.82181249999886,11.902797990388596,0.65,0.02,1.4910784013604725,9.589350053270325,2.084357624065971,86.20840729139586,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-29 14:37:00
2022-03-28,NIFTY,dt_sell,SIG_1,1,-1,1648447860,1648449600.0,17026.0,17008.4,17.6,-0.0,Monday,1,SPOT,0,SHORT,17009.45,17071.225,15323.4,25539.0,30.0,1,ST,1648447860,True,INSIDE_VA,5,17026.0,0.5,-0.23,-0.15,-0.12,-0.23,0.0546,-0.3009,0.88,0.95,0.47,0.5066,-0.0366,0.61,0.4,2.0885,0.4117,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0.46,0.03,0.51,-1,0.92,0.02,0.47,0.51,1.0,1,0.0,-0.19,1,1,1,1,1,11790.709999999546,98.25591666666288,10.237495353410768,0.08,-0.48,-7.105848934631442,2.8673032683716255,-47.33727101419013,7.7075887807636905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[17006.9, 17052.55, 17031.0, 17060.45]","[1648444380, 1648445580, 1648446060, 1648446960, 1648447860]",65.75342465753424,21.549999999999272,0.0,2022-03-28 11:41:00
2022-03-28,NIFTY,dt_sell,SIG_1,2,-1,1648447860,1648449960.0,17026.0,17086.25,-60.25,-0.0,Monday,2,SPOT,0,SHORT,16987.9,17079.845,13620.800000000001,25539.0,45.0,1,SS,1648447860,True,INSIDE_VA,5,17026.0,0.5,-0.23,-0.15,-0.12,-0.23,0.0546,-0.3009,0.88,0.95,0.47,0.5066,-0.0366,0.61,0.4,2.0885,0.4117,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0.46,0.03,0.51,-1,0.92,0.02,0.47,0.51,1.0,1,0.0,-0.19,1,1,1,1,1,11790.709999999546,98.25591666666288,10.237495353410768,0.08,-0.48,-7.105848934631442,2.8673032683716255,-47.33727101419013,7.7075887807636905,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-28 11:41:00
2022-03-24,NIFTY,dt_sell,SIG_1,1,-1,1648107840,1648108680.0,17158.05,17208.95,-50.9,-0.0,Thursday,1,SPOT,0,SHORT,17141.7,17199.925,15442.244999999999,25737.074999999997,30.0,1,SS,1648107840,True,GAP_DOWN,8,17158.05,0.83,0.38,-0.01,-0.01,-0.02,0.075,-0.3841,0.8,0.87,0.6,0.6612,-0.0612,0.81,0.51,1.8432,0.5305,-41.95000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.1,0.15,0.75,-1,0.56,0.35,0.01,0.64,0.41,1,0.0041,0.93,1,0,0,1,0,19015.30500000025,158.4608750000021,13.000958938991214,0.21,-0.02,-1.6637719024895852,5.918624319361629,-2.5951283845442004,32.84073171913023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[17148.8, 17187.2, 17164.45, 17188.55]","[1648104840, 1648106520, 1648106700, 1648107300, 1648107840]",31.380753138075313,22.75,0.0,2022-03-24 13:14:00
2022-03-24,NIFTY,dt_sell,SIG_1,2,-1,1648107840,1648108740.0,17158.05,17221.75,-63.7,-0.0,Thursday,2,SPOT,0,SHORT,17118.95,17209.024999999998,13726.44,25737.074999999997,45.0,1,SS,1648107840,True,GAP_DOWN,8,17158.05,0.83,0.38,-0.01,-0.01,-0.02,0.075,-0.3841,0.8,0.87,0.6,0.6612,-0.0612,0.81,0.51,1.8432,0.5305,-41.95000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.1,0.15,0.75,-1,0.56,0.35,0.01,0.64,0.41,1,0.0041,0.93,1,0,0,1,0,19015.30500000025,158.4608750000021,13.000958938991214,0.21,-0.02,-1.6637719024895852,5.918624319361629,-2.5951283845442004,32.84073171913023,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-24 13:14:00
2022-03-24,NIFTY,dt_sell,SIG_2,1,-1,1648113840,1648115640.0,17218.7,17214.35,4.35,0.0,Thursday,1,SPOT,0,SHORT,17203.4,17254.775,15496.830000000002,25828.050000000003,30.0,1,TC,1648113840,True,GAP_DOWN,12,17218.7,0.89,0.38,0.01,0.01,0.02,0.0697,-0.4309,0.9,0.96,0.53,0.5958,-0.0658,0.78,0.41,1.2042,0.3615,18.700000000000728,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.1,0.15,0.75,-1,0.56,0.35,0.01,0.64,0.41,1,0.0041,0.93,1,0,0,1,0,27336.686250000035,227.8057187500003,15.588225257118495,0.37,0.0,0.8446006618763854,9.46032357796263,0.6687658856644015,83.90411456227092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[17148.8, 17247.6, 17223.95, 17244.5]","[1648104840, 1648112460, 1648113300, 1648113660, 1648113840]",82.30088495575221,20.549999999999272,0.0,2022-03-24 14:54:00
2022-03-24,NIFTY,dt_sell,SIG_2,2,-1,1648113840,1648116000.0,17218.7,17197.3,21.4,0.0,Thursday,2,SPOT,0,SHORT,17182.850000000002,17262.995,13774.960000000001,25828.050000000003,36.0,1,TC,1648113840,True,GAP_DOWN,12,17218.7,0.89,0.38,0.01,0.01,0.02,0.0697,-0.4309,0.9,0.96,0.53,0.5958,-0.0658,0.78,0.41,1.2042,0.3615,18.700000000000728,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.1,0.15,0.75,-1,0.56,0.35,0.01,0.64,0.41,1,0.0041,0.93,1,0,0,1,0,27336.686250000035,227.8057187500003,15.588225257118495,0.37,0.0,0.8446006618763854,9.46032357796263,0.6687658856644015,83.90411456227092,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-24 14:54:00
2022-03-23,NIFTY,dt_sell,SIG_1,1,-1,1648017000,1648017060.0,17296.05,17275.85,20.2,0.0,Wednesday,1,SPOT,0,SHORT,17305.249999999996,17350.5,15566.445,25944.074999999997,30.0,1,ST,1648017000,True,GAP_UP,6,17296.05,0.29,-0.33,-0.18,-0.17,-0.23,0.1474,-0.7164,0.85,0.94,0.36,0.4657,-0.1057,0.69,0.24,0.8388,0.088,-3.9500000000007276,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.35,0.01,0.64,1,0.73,0.07,0.09,0.84,0.93,-1,0.0,1.17,1,1,1,1,1,15986.243750000047,133.21869791666705,11.920568125909305,0.36,-0.15,-4.552002621716981,7.1438826871121055,-19.425682376360875,47.84536860676882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[17313.05, 17349.35, 17323.35, 17341.45]","[1648014180, 1648014660, 1648016100, 1648016940, 1648017000]",50.303030303030305,18.100000000002183,0.0,2022-03-23 12:00:00
2022-03-23,NIFTY,dt_sell,SIG_1,2,-1,1648017000,1648017060.0,17296.05,17275.85,20.2,0.0,Wednesday,2,SPOT,0,SHORT,17287.149999999994,17357.74,13836.84,25944.074999999997,45.0,1,ST,1648017000,True,GAP_UP,6,17296.05,0.29,-0.33,-0.18,-0.17,-0.23,0.1474,-0.7164,0.85,0.94,0.36,0.4657,-0.1057,0.69,0.24,0.8388,0.088,-3.9500000000007276,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.35,0.01,0.64,1,0.73,0.07,0.09,0.84,0.93,-1,0.0,1.17,1,1,1,1,1,15986.243750000047,133.21869791666705,11.920568125909305,0.36,-0.15,-4.552002621716981,7.1438826871121055,-19.425682376360875,47.84536860676882,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-23 12:00:00
2022-03-21,NIFTY,dt_sell,SIG_1,1,-1,1647843420,1647845100.0,17247.35,17223.0,24.35,0.0,Monday,1,SPOT,0,SHORT,17224.049999999996,17283.550000000003,15522.615,25871.024999999998,30.0,1,ST,1647843420,True,ABOVE_VA,6,17247.35,1.0,-0.14,-0.01,0.05,-0.18,0.2445,-0.9671,0.71,0.83,0.35,0.4743,-0.1243,0.68,0.27,1.133,0.1719,47.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.16,0.34,0.5,1,0.0,0.26,0.14,0.6,0.0,1,0.0127,2.26,0,0,0,0,0,13660.552500000033,113.83793750000027,11.019398047685437,0.23,-0.12,-3.8765902837008186,5.3275839985450615,-14.08870521345337,26.609204307706296,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[17210.95, 17274.8, 17247.85, 17271.65]","[1647839580, 1647841020, 1647841680, 1647842700, 1647843420]",82.23684210526316,23.80000000000291,0.0,2022-03-21 11:47:00
2022-03-21,NIFTY,dt_sell,SIG_1,2,-1,1647843420,1647846120.0,17247.35,17215.7,31.65,0.0,Monday,2,SPOT,0,SHORT,17200.249999999993,17293.070000000003,13797.88,25871.024999999998,45.0,1,TC,1647843420,True,ABOVE_VA,6,17247.35,1.0,-0.14,-0.01,0.05,-0.18,0.2445,-0.9671,0.71,0.83,0.35,0.4743,-0.1243,0.68,0.27,1.133,0.1719,47.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.16,0.34,0.5,1,0.0,0.26,0.14,0.6,0.0,1,0.0127,2.26,0,0,0,0,0,13660.552500000033,113.83793750000027,11.019398047685437,0.23,-0.12,-3.8765902837008186,5.3275839985450615,-14.08870521345337,26.609204307706296,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-21 11:47:00
2022-03-16,NIFTY,dt_sell,SIG_1,1,-1,1647415860,1647416700.0,16888.55,16865.5,23.05,-0.0,Wednesday,1,SPOT,0,SHORT,16873.85,16944.199999999997,15199.695,25332.824999999997,30.0,1,ST,1647415860,True,INSIDE_VA,8,16888.55,1.0,-0.16,0.0,-0.01,0.03,0.1083,-0.6689,0.9,0.96,0.46,0.5596,-0.0996,0.81,0.31,0.7359,0.1455,-11.450000000000728,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.24,0.07,0.69,-1,0.76,0.1,0.01,0.89,1.0,1,0.0008,-0.66,1,1,1,1,1,11551.756250000059,96.26463541666716,10.133226424874671,0.41,0.02,1.4017900588640506,6.466699826106216,1.8422019085594485,39.20456872590202,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16845.95, 16924.25, 16899.05, 16931.6]","[1647406500, 1647411780, 1647412620, 1647415020, 1647415860]",98.23008849557522,25.200000000000728,0.0,2022-03-16 13:01:00
2022-03-16,NIFTY,dt_sell,SIG_1,2,-1,1647415860,1647418560.0,16888.55,16918.0,-29.45,-0.0,Wednesday,2,SPOT,0,SHORT,16848.649999999998,16954.28,13510.84,25332.824999999997,45.0,1,TC,1647415860,True,INSIDE_VA,8,16888.55,1.0,-0.16,0.0,-0.01,0.03,0.1083,-0.6689,0.9,0.96,0.46,0.5596,-0.0996,0.81,0.31,0.7359,0.1455,-11.450000000000728,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.24,0.07,0.69,-1,0.76,0.1,0.01,0.89,1.0,1,0.0008,-0.66,1,1,1,1,1,11551.756250000059,96.26463541666716,10.133226424874671,0.41,0.02,1.4017900588640506,6.466699826106216,1.8422019085594485,39.20456872590202,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-16 13:01:00
2022-03-15,NIFTY,dt_sell,SIG_1,1,-1,1647319740,1647320100.0,16850.85,16879.45,-28.6,0.0,Tuesday,1,SPOT,0,SHORT,16832.45,16878.824999999997,15165.765,25276.274999999998,30.0,1,SS,1647319740,True,GAP_UP,3,16850.85,1.0,-0.22,-0.17,-0.17,-0.15,-0.1504,0.154,0.99,0.94,0.45,0.4483,0.0017,0.65,0.25,0.4906,-0.0203,-49.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.1,0.01,0.89,1,0.31,0.26,0.33,0.41,0.39,1,0.0,1.57,1,0,1,1,0,10070.24999999961,83.91874999999676,9.461148626532081,0.09,-0.28,-4.972837228405813,2.7802253876004412,-23.183540718955133,7.246549880491899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16811.2, 16874.9, 16851.0, 16869.55]","[1647318300, 1647319080, 1647319440, 1647319560, 1647319740]",75.0,18.549999999999272,0.0,2022-03-15 10:19:00
2022-03-15,NIFTY,dt_sell,SIG_1,2,-1,1647319740,1647320160.0,16850.85,16890.7,-39.85,0.0,Tuesday,2,SPOT,0,SHORT,16813.9,16886.245,13480.68,25276.274999999998,45.0,1,SS,1647319740,True,GAP_UP,3,16850.85,1.0,-0.22,-0.17,-0.17,-0.15,-0.1504,0.154,0.99,0.94,0.45,0.4483,0.0017,0.65,0.25,0.4906,-0.0203,-49.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.1,0.01,0.89,1,0.31,0.26,0.33,0.41,0.39,1,0.0,1.57,1,0,1,1,0,10070.24999999961,83.91874999999676,9.461148626532081,0.09,-0.28,-4.972837228405813,2.7802253876004412,-23.183540718955133,7.246549880491899,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-15 10:19:00
2022-03-14,NIFTY,dt_sell,SIG_1,1,-1,1647238740,1647240540.0,16732.05,16727.5,4.55,-0.0,Monday,1,SPOT,0,SHORT,16718.299999999996,16769.850000000002,15058.845,25098.074999999997,30.0,1,TC,1647238740,True,INSIDE_VA,6,16732.05,0.29,0.12,0.18,0.18,0.18,0.0181,-0.3212,0.94,0.97,0.52,0.5892,-0.0692,0.77,0.41,0.5492,0.0993,32.04999999999927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0.26,0.33,0.41,1,1.0,0.38,0.0,0.62,0.72,-1,0.0,0.12,0,1,1,1,1,14592.273749999822,121.60228124999851,11.38899029765143,0.38,0.18,4.89011065866753,7.06574595874713,22.41860836313793,46.80446808145444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16610.45, 16753.9, 16736.1, 16760.95]","[1647231420, 1647237540, 1647237960, 1647238260, 1647238740]",100.0,17.80000000000291,0.0,2022-03-14 11:49:00
2022-03-14,NIFTY,dt_sell,SIG_1,2,-1,1647238740,1647241440.0,16732.05,16756.95,-24.9,-0.0,Monday,2,SPOT,0,SHORT,16700.499999999993,16776.970000000005,13385.64,25098.074999999997,45.0,1,TC,1647238740,True,INSIDE_VA,6,16732.05,0.29,0.12,0.18,0.18,0.18,0.0181,-0.3212,0.94,0.97,0.52,0.5892,-0.0692,0.77,0.41,0.5492,0.0993,32.04999999999927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0.26,0.33,0.41,1,1.0,0.38,0.0,0.62,0.72,-1,0.0,0.12,0,1,1,1,1,14592.273749999822,121.60228124999851,11.38899029765143,0.38,0.18,4.89011065866753,7.06574595874713,22.41860836313793,46.80446808145444,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-14 11:49:00
2022-03-14,NIFTY,dt_sell,SIG_2,1,-1,1647240300,1647242100.0,16731.1,16758.55,-27.45,-0.0,Monday,1,SPOT,0,SHORT,16703.699999999997,16774.575000000004,15057.99,25096.649999999998,30.0,1,TC,1647240300,True,INSIDE_VA,7,16731.1,0.25,0.12,0.18,0.17,0.19,0.0653,-0.4352,0.9,0.95,0.48,0.5574,-0.0774,0.72,0.39,0.4896,0.0192,31.099999999998545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0.26,0.33,0.41,1,1.0,0.38,0.0,0.62,0.72,-1,0.0,0.12,0,1,1,1,1,15647.301249999971,130.3941770833331,11.793520348997664,0.38,0.15,4.558545681440748,7.2837040000453666,19.48156755917071,49.73657246275957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16610.45, 16760.95, 16732.05, 16760.4]","[1647231420, 1647238260, 1647238740, 1647239760, 1647240300]",100.0,28.350000000002183,0.0,2022-03-14 12:15:00
2022-03-14,NIFTY,dt_sell,SIG_2,2,-1,1647240300,1647243000.0,16731.1,16770.0,-38.9,-0.0,Monday,2,SPOT,0,SHORT,16675.349999999995,16785.915000000005,13384.88,25096.649999999998,45.0,1,TC,1647240300,True,INSIDE_VA,7,16731.1,0.25,0.12,0.18,0.17,0.19,0.0653,-0.4352,0.9,0.95,0.48,0.5574,-0.0774,0.72,0.39,0.4896,0.0192,31.099999999998545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0.26,0.33,0.41,1,1.0,0.38,0.0,0.62,0.72,-1,0.0,0.12,0,1,1,1,1,15647.301249999971,130.3941770833331,11.793520348997664,0.38,0.15,4.558545681440748,7.2837040000453666,19.48156755917071,49.73657246275957,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-14 12:15:00
2022-03-11,NIFTY,dt_sell,SIG_1,1,-1,1646983440,1646985240.0,16609.0,16604.0,5.0,-0.0,Friday,1,SPOT,0,SHORT,16572.550000000003,16683.324999999997,14948.1,24913.5,30.0,1,TC,1646983440,True,BELOW_VA,8,16609.0,1.0,0.2,0.06,0.06,0.07,0.0704,-0.4738,0.93,0.98,0.44,0.51,-0.07,0.71,0.31,0.6471,0.074,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.38,0.0,0.62,-1,0.0,0.21,0.12,0.67,0.0,1,0.021,2.55,0,0,0,0,0,40128.95749999972,334.40797916666435,18.88655194693944,0.29,0.41,12.035152513624649,10.20390793607493,135.79209002456784,97.61225359489966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16548.85, 16658.85, 16615.7, 16661.75]","[1646975580, 1646979600, 1646980620, 1646982540, 1646983440]",91.32420091324201,43.14999999999782,0.0,2022-03-11 12:54:00
2022-03-11,NIFTY,dt_sell,SIG_1,2,-1,1646983440,1646986140.0,16609.0,16585.05,23.95,-0.0,Friday,2,SPOT,0,SHORT,16529.400000000005,16700.585,13287.2,24913.5,45.0,1,TC,1646983440,True,BELOW_VA,8,16609.0,1.0,0.2,0.06,0.06,0.07,0.0704,-0.4738,0.93,0.98,0.44,0.51,-0.07,0.71,0.31,0.6471,0.074,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.38,0.0,0.62,-1,0.0,0.21,0.12,0.67,0.0,1,0.021,2.55,0,0,0,0,0,40128.95749999972,334.40797916666435,18.88655194693944,0.29,0.41,12.035152513624649,10.20390793607493,135.79209002456784,97.61225359489966,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-11 12:54:00
2022-03-10,NIFTY,dt_sell,SIG_1,1,-1,1646892120,1646893920.0,16705.05,16717.85,-12.8,0.0,Thursday,1,SPOT,0,SHORT,16672.399999999998,16757.15,15034.545,25057.574999999997,30.0,1,TC,1646892120,True,GAP_UP,5,16705.05,1.0,0.09,0.02,0.02,0.03,-0.0639,-0.0991,0.99,0.99,0.44,0.4697,-0.0297,0.68,0.26,0.544,0.0079,5.049999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.12,0.67,1,0.09,0.21,0.03,0.76,0.11,1,0.0031,3.39,1,0,0,0,0,13203.629999999628,110.0302499999969,10.833540510839322,0.11,0.44,7.208583722395846,3.541124844120986,48.71594932761596,11.755842339047698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16614.9, 16748.85, 16706.3, 16740.2]","[1646885700, 1646888400, 1646889300, 1646891040, 1646892120]",100.0,33.900000000001455,0.0,2022-03-10 11:32:00
2022-03-10,NIFTY,dt_sell,SIG_1,2,-1,1646892120,1646894820.0,16705.05,16677.3,27.75,0.0,Thursday,2,SPOT,0,SHORT,16638.499999999996,16770.710000000003,13364.04,25057.574999999997,45.0,1,TC,1646892120,True,GAP_UP,5,16705.05,1.0,0.09,0.02,0.02,0.03,-0.0639,-0.0991,0.99,0.99,0.44,0.4697,-0.0297,0.68,0.26,0.544,0.0079,5.049999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.12,0.67,1,0.09,0.21,0.03,0.76,0.11,1,0.0031,3.39,1,0,0,0,0,13203.629999999628,110.0302499999969,10.833540510839322,0.11,0.44,7.208583722395846,3.541124844120986,48.71594932761596,11.755842339047698,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-10 11:32:00
