day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,instr_target,instr_stop_loss,duration,quantity,exit_type,trigger_time,closed,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-11-11,NIFTY_18100_PE,FRIDAY_CHEAP_OPTION,SIG_7,1,1,1668139200,1668142800,36.0,38.75,2.75,0.0,Friday,1,18100_PE,0,SHORT,,,39.6,18.0,60,1,TC,1668139200,True,GAP_UP,1,18320.65,0.0,0.06,0.0,0.08,0.0,20.650000000001455,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1053.2799999998997,8.777333333332498,3.059818440510482,0.0,1.0,3.059818440510482,0.0,8.777333333332498,0.0,,,,,,,,,,,,2022-11-11 09:30:00
2022-11-11,NIFTY_18300_PE,FRIDAY_CHEAP_OPTION,SIG_8,1,1,1668139920,1668143520,99.5,102.35,2.85,0.0,Friday,1,18300_PE,0,SHORT,,,109.45,49.75,60,1,TC,1668139920,True,GAP_UP,1,18300.05,0.0,0.0,0.0,0.0,0.0,0.049999999999272404,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2651.0950000000985,22.092458333334154,4.854409221407869,0.0,0.57,3.662306498490809,0.0,12.574208333332512,0.0,,,,,,,,,,,,2022-11-11 09:42:00
2022-11-11,NIFTY_18300_PE,FRIDAY_CHEAP_OPTION,SIG_9,1,1,1668140100,1668143700,99.45,104.8,5.35,0.0,Friday,1,18300_PE,0,SHORT,,,109.39500000000001,49.725,60,1,TC,1668140100,True,GAP_UP,2,18299.9,0.0,0.07,0.0,0.04,0.17,-0.09999999999854481,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2747.8262500001065,22.89855208333422,4.9421778824950415,0.0,0.51,3.5429727003682387,0.0,11.768114583332446,0.0,,,,,,,,,,,,2022-11-11 09:45:00
2022-11-11,NIFTY_18300_PE,FRIDAY_CHEAP_OPTION,SIG_10,1,1,1668140340,1668143940,96.25,101.3,5.05,0.0,Friday,1,18300_PE,0,SHORT,,,105.87500000000001,48.125,60,1,TC,1668140340,True,GAP_UP,2,18311.05,0.0,0.07,0.0,0.04,0.17,11.049999999999272,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2918.3262500000296,24.319385416666915,5.093199169262679,0.0,0.43,3.32221311778756,0.0,10.347281249999753,0.0,,,,,,,,,,,,2022-11-11 09:49:00
2022-11-11,NIFTY_18100_PE,FRIDAY_CHEAP_OPTION,SIG_11,1,1,1668140340,1668143940,36.55,38.05,1.5,0.0,Friday,1,18100_PE,0,SHORT,,,40.205,18.275,60,1,TC,1668140340,True,GAP_UP,2,18311.05,0.0,0.07,0.0,0.04,0.17,11.049999999999272,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2918.3262500000296,24.319385416666915,5.093199169262679,0.0,0.43,3.32221311778756,0.0,10.347281249999753,0.0,,,,,,,,,,,,2022-11-11 09:49:00
2022-11-11,NIFTY_18100_PE,FRIDAY_CHEAP_OPTION,SIG_12,1,1,1668140820,1668144420,37.0,37.35,0.35,0.0,Friday,1,18100_PE,0,SHORT,,,40.7,18.5,60,1,TC,1668140820,True,GAP_UP,2,18303.4,0.0,-0.04,0.0,-0.06,0.0,3.400000000001455,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3634.388749999998,30.28657291666665,5.683808386792939,0.0,0.42,3.6995900673812305,0.0,12.831531249999243,0.0,,,,,,,,,,,,2022-11-11 09:57:00
2022-11-11,NIFTY_18300_PE,FRIDAY_CHEAP_OPTION,SIG_13,1,1,1668140940,1668144540,100.3,97.3,-3.0,0.0,Friday,1,18300_PE,0,SHORT,,,110.33000000000001,50.15,60,1,TC,1668140940,True,GAP_UP,2,18293.4,0.0,-0.1,0.0,-0.08,-0.17,-6.599999999998545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3891.9387499999607,32.43282291666634,5.88175238437583,0.0,0.33,3.3760381119491014,0.0,10.685281249999552,0.0,,,,,,,,,,,,2022-11-11 09:59:00
2022-11-11,NIFTY_18100_PE,FRIDAY_CHEAP_OPTION,SIG_14,1,1,1668141000,1668144600,37.15,35.9,-1.25,0.0,Friday,1,18100_PE,0,SHORT,,,40.865,18.575,60,1,TC,1668141000,True,GAP_UP,2,18299.55,0.0,-0.1,0.0,-0.08,-0.17,-0.4500000000007276,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3891.9387499999607,32.43282291666634,5.88175238437583,0.0,0.33,3.3760381119491014,0.0,10.685281249999552,0.0,,,,,,,,,,,,2022-11-11 10:00:00
2022-11-11,NIFTY_18100_PE,FRIDAY_CHEAP_OPTION,SIG_15,1,1,1668141240,1668144840,37.65,36.4,-1.25,0.0,Friday,1,18100_PE,0,SHORT,,,41.415,18.825,60,1,TC,1668141240,True,GAP_UP,2,18301.5,0.0,-0.05,0.0,-0.05,-0.06,1.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3891.9387499999607,32.43282291666634,5.88175238437583,0.0,0.33,3.3760381119491014,0.0,10.685281249999552,0.0,,,,,,,,,,,,2022-11-11 10:04:00
2022-11-11,NIFTY_18200_PE,FRIDAY_CHEAP_OPTION,SIG_16,1,1,1668149700,1668153300,55.75,53.5,-2.25,0.0,Friday,1,18200_PE,0,SHORT,,,61.325,27.875,60,1,TC,1668149700,True,GAP_UP,7,18340.4,0.89,-0.02,0.08,0.06,0.13,40.400000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,6319.847499999909,52.665395833332575,7.495093209708696,0.28,0.22,3.5151169979183905,3.9488583537845043,11.583794539738873,14.618889654612813,0.0892,-0.5408,0.92,0.98,0.38,0.4614,-0.0814,0.68,0.25,0.7234,0.0549,2022-11-11 12:25:00
2022-11-11,NIFTY_18200_PE,FRIDAY_CHEAP_OPTION,SIG_17,1,1,1668149880,1668153480,55.5,54.85,-0.65,0.0,Friday,1,18200_PE,0,SHORT,,,61.050000000000004,27.75,60,1,TC,1668149880,True,GAP_UP,7,18338.95,1.0,-0.02,0.06,0.04,0.12,38.95000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,6626.526250000003,55.221052083333355,7.674793518757073,0.29,0.23,3.6875559594423515,4.132492490812758,12.748189644392628,16.010150799959842,0.0892,-0.5408,0.92,0.98,0.38,0.4614,-0.0814,0.68,0.25,0.7234,0.0549,2022-11-11 12:28:00
2022-11-11,NIFTY_18200_PE,FRIDAY_CHEAP_OPTION,SIG_18,1,1,1668150180,1668153780,54.55,55.95,1.4,0.0,Friday,1,18200_PE,0,SHORT,,,60.005,27.275,60,1,TC,1668150180,True,GAP_UP,7,18344.75,0.8,-0.02,0.09,0.07,0.16,44.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,6626.526250000003,55.221052083333355,7.674793518757073,0.29,0.23,3.6875559594423515,4.132492490812758,12.748189644392628,16.010150799959842,0.0866,-0.5364,0.92,0.98,0.39,0.4713,-0.0813,0.69,0.25,0.7204,0.064,2022-11-11 12:33:00
2022-11-11,NIFTY_18200_PE,FRIDAY_CHEAP_OPTION,SIG_19,1,1,1668150480,1668154080,55.2,56.5,1.3,0.0,Friday,1,18200_PE,0,SHORT,,,60.720000000000006,27.6,60,1,TC,1668150480,True,GAP_UP,7,18342.15,0.8,-0.02,0.08,0.06,0.14,42.150000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,6833.477499999936,56.945645833332804,7.793716842574001,0.3,0.24,3.8156706973251167,4.237426924075879,13.649383941023947,16.83355025332797,0.0777,-0.5083,0.93,0.98,0.4,0.4808,-0.0808,0.7,0.27,0.6998,0.066,2022-11-11 12:38:00
2022-11-11,NIFTY_18200_PE,FRIDAY_CHEAP_OPTION,SIG_20,1,1,1668151140,1668154740,55.55,54.95,-0.6,0.0,Friday,1,18200_PE,0,SHORT,,,61.105000000000004,27.775,60,1,TC,1668151140,True,GAP_UP,8,18338.95,0.73,-0.02,0.06,0.04,0.1,38.95000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,6833.477499999936,56.945645833332804,7.793716842574001,0.3,0.24,3.8156706973251167,4.237426924075879,13.649383941023947,16.83355025332797,0.0777,-0.4945,0.92,0.98,0.42,0.4906,-0.0706,0.7,0.28,0.6801,0.0683,2022-11-11 12:49:00
2022-11-11,NIFTY_18200_PE,FRIDAY_CHEAP_OPTION,SIG_21,1,1,1668152220,1668155820,54.2,51.15,-3.05,0.0,Friday,1,18200_PE,0,SHORT,,,59.620000000000005,27.1,60,1,TC,1668152220,True,GAP_UP,8,18333.15,0.75,-0.02,0.04,0.02,0.11,33.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,7450.367499999926,62.086395833332716,8.137904453167796,0.3,0.17,3.3794387734377906,4.489490800840107,10.7068185219513,18.8958071726512,0.053,-0.4404,0.95,0.99,0.44,0.5067,-0.0667,0.73,0.29,0.6686,0.0849,2022-11-11 13:07:00
2022-11-11,NIFTY_18100_PE,FRIDAY_CHEAP_OPTION,SIG_22,1,1,1668152220,1668155820,32.5,30.9,-1.6,0.0,Friday,1,18100_PE,0,SHORT,,,35.75,16.25,60,1,TC,1668152220,True,GAP_UP,8,18333.15,0.75,-0.02,0.04,0.02,0.11,33.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,7450.367499999926,62.086395833332716,8.137904453167796,0.3,0.17,3.3794387734377906,4.489490800840107,10.7068185219513,18.8958071726512,0.053,-0.4404,0.95,0.99,0.44,0.5067,-0.0667,0.73,0.29,0.6686,0.0849,2022-11-11 13:07:00
2022-11-11,NIFTY_18300_PE,FRIDAY_CHEAP_OPTION,SIG_23,1,1,1668152700,1668156300,87.55,82.3,-5.25,0.0,Friday,1,18300_PE,0,SHORT,,,96.305,43.775,60,1,TC,1668152700,True,GAP_UP,9,18341.5,0.69,-0.02,0.04,0.02,0.12,41.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,7854.943749999947,65.45786458333289,8.355939338112846,0.33,0.18,3.5229950901607436,4.7708356712718025,11.635776004965663,21.33831843963701,0.0631,-0.4636,0.94,0.99,0.43,0.4948,-0.0648,0.71,0.28,0.6755,0.0752,2022-11-11 13:15:00
2022-11-11,NIFTY_18200_PE,FRIDAY_CHEAP_OPTION,SIG_24,1,1,1668152700,1668156300,53.2,49.95,-3.25,0.0,Friday,1,18200_PE,0,SHORT,,,58.52000000000001,26.6,60,1,TC,1668152700,True,GAP_UP,9,18341.5,0.69,-0.02,0.04,0.02,0.12,41.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,7854.943749999947,65.45786458333289,8.355939338112846,0.33,0.18,3.5229950901607436,4.7708356712718025,11.635776004965663,21.33831843963701,0.0631,-0.4636,0.94,0.99,0.43,0.4948,-0.0648,0.71,0.28,0.6755,0.0752,2022-11-11 13:15:00
2022-11-11,NIFTY_18100_PE,FRIDAY_CHEAP_OPTION,SIG_25,1,1,1668152700,1668156300,32.0,29.85,-2.15,0.0,Friday,1,18100_PE,0,SHORT,,,35.2,16.0,60,1,TC,1668152700,True,GAP_UP,9,18341.5,0.69,-0.02,0.04,0.02,0.12,41.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,7854.943749999947,65.45786458333289,8.355939338112846,0.33,0.18,3.5229950901607436,4.7708356712718025,11.635776004965663,21.33831843963701,0.0631,-0.4636,0.94,0.99,0.43,0.4948,-0.0648,0.71,0.28,0.6755,0.0752,2022-11-11 13:15:00
2022-11-04,NIFTY_18500_CE,FRIDAY_CHEAP_OPTION,SIG_1,1,1,1667549820,1667552400,7.4,8.35,0.95,-0.0,Friday,1,18500_CE,0,LONG,,,8.14,3.7,60,1,IT,1667549820,True,INSIDE_VA,10,18049.85,0.8,-0.11,-0.07,-0.05,-0.13,49.849999999998545,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6553.651250000051,54.61376041666709,7.632475206496136,0.03,-0.27,-3.9988910590641558,1.3131361523542375,-14.991684095871793,1.616556144955961,0.0443,-0.3675,0.94,0.99,0.4,0.4538,-0.0538,0.64,0.27,0.4517,-0.0909,2022-11-04 13:47:00
2022-11-04,NIFTY_18200_CE,FRIDAY_CHEAP_OPTION,SIG_2,1,1,1667549820,1667552340,63.35,70.75,7.4,-0.0,Friday,1,18200_CE,0,LONG,,,69.685,31.675,60,1,IT,1667549820,True,INSIDE_VA,10,18049.85,0.8,-0.11,-0.07,-0.05,-0.13,49.849999999998545,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6553.651250000051,54.61376041666709,7.632475206496136,0.03,-0.27,-3.9988910590641558,1.3131361523542375,-14.991684095871793,1.616556144955961,0.0443,-0.3675,0.94,0.99,0.4,0.4538,-0.0538,0.64,0.27,0.4517,-0.0909,2022-11-04 13:47:00
2022-11-04,NIFTY_18500_CE,FRIDAY_CHEAP_OPTION,SIG_3,1,1,1667550060,1667552400,7.4,8.35,0.95,-0.0,Friday,1,18500_CE,0,LONG,,,8.14,3.7,60,1,IT,1667550060,True,INSIDE_VA,10,18049.4,0.8,-0.11,-0.07,-0.05,-0.13,49.400000000001455,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6553.651250000051,54.61376041666709,7.632475206496136,0.03,-0.27,-3.9988910590641558,1.3131361523542375,-14.991684095871793,1.616556144955961,0.0331,-0.3371,0.95,0.99,0.4,0.4518,-0.0518,0.64,0.26,0.4536,-0.0895,2022-11-04 13:51:00
2022-11-04,NIFTY_18200_CE,FRIDAY_CHEAP_OPTION,SIG_4,1,1,1667550540,1667552340,63.35,70.75,7.4,-0.0,Friday,1,18200_CE,0,LONG,,,69.685,31.675,60,1,IT,1667550540,True,INSIDE_VA,10,18052.05,0.8,-0.11,-0.07,-0.05,-0.13,-47.95000000000073,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6553.651250000051,54.61376041666709,7.632475206496136,0.03,-0.27,-3.9988910590641558,1.3131361523542375,-14.991684095871793,1.616556144955961,0.0372,-0.3426,0.95,0.99,0.39,0.4467,-0.0567,0.63,0.27,0.4283,-0.1143,2022-11-04 13:59:00
2022-11-04,NIFTY_18500_CE,FRIDAY_CHEAP_OPTION,SIG_5,1,1,1667550600,1667552400,7.45,8.35,0.9,-0.0,Friday,1,18500_CE,0,LONG,,,8.195,3.725,60,1,IT,1667550600,True,INSIDE_VA,10,18048.9,0.8,-0.11,-0.07,-0.05,-0.13,48.900000000001455,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6553.651250000051,54.61376041666709,7.632475206496136,0.03,-0.27,-3.9988910590641558,1.3131361523542375,-14.991684095871793,1.616556144955961,0.0372,-0.3426,0.95,0.99,0.39,0.4467,-0.0567,0.63,0.27,0.4283,-0.1143,2022-11-04 14:00:00
2022-11-04,NIFTY_18500_CE,FRIDAY_CHEAP_OPTION,SIG_6,1,1,1667550840,1667552400,7.45,8.35,0.9,-0.0,Friday,1,18500_CE,0,LONG,,,8.195,3.725,60,1,IT,1667550840,True,INSIDE_VA,10,18049.9,0.81,-0.11,-0.08,-0.06,-0.14,49.900000000001455,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6553.651250000051,54.61376041666709,7.632475206496136,0.03,-0.27,-3.9988910590641558,1.3131361523542375,-14.991684095871793,1.616556144955961,0.0352,-0.3346,0.95,0.99,0.39,0.4407,-0.0507,0.62,0.26,1.0287,0.1761,2022-11-04 14:04:00
2022-11-04,NIFTY_18500_CE,FRIDAY_CHEAP_OPTION,SIG_7,1,1,1667550960,1667552340,7.35,8.1,0.75,-0.0,Friday,1,18500_CE,0,LONG,,,8.085,3.675,60,1,IT,1667550960,True,INSIDE_VA,10,18047.8,0.81,-0.11,-0.09,-0.06,-0.15,47.79999999999927,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6553.651250000051,54.61376041666709,7.632475206496136,0.03,-0.27,-3.9988910590641558,1.3131361523542375,-14.991684095871793,1.616556144955961,0.0452,-0.3654,0.94,0.99,0.39,0.4416,-0.0516,0.63,0.26,1.0473,0.1793,2022-11-04 14:06:00
2022-11-04,NIFTY_18200_CE,FRIDAY_CHEAP_OPTION,SIG_8,1,1,1667551140,1667552340,63.85,70.75,6.9,-0.0,Friday,1,18200_CE,0,LONG,,,70.23500000000001,31.925,60,1,IT,1667551140,True,INSIDE_VA,10,18053.45,0.81,-0.11,-0.06,-0.05,-0.1,-46.54999999999927,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6553.651250000051,54.61376041666709,7.632475206496136,0.03,-0.27,-3.9988910590641558,1.3131361523542375,-14.991684095871793,1.616556144955961,0.0452,-0.3654,0.94,0.99,0.39,0.4416,-0.0516,0.63,0.26,1.0473,0.1793,2022-11-04 14:09:00
