day,symbol,strategy,trade_id,leg,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,spot_stop_loss_rolling,instr_target,instr_stop_loss,duration,quantity,exit_type,spot_entry_price,spot_exit_price,trigger_time,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,entry_time_read,exit_time_read
2023-01-11,NIFTY,PriceBreakEMADownward,SIG_4,1,-1,1673429640,1673431080,17904.65,17891.05,13.6,0.0,Wednesday,1,SPOT,0,SHORT,17850.93605,17939.7,17939.7,17850.93605,17939.7,24.0,1,TC,17904.65,17891.05,1673429640,INSIDE_VA,12,17904.65,0.9,0.14,-0.01,-0.03,0.02,0.0354,-0.3779,0.96,1.0,0.54,0.5994,-0.0594,0.81,0.39,0.606,0.1498,4.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.26,0.0,0.74,-1,0.7,0.08,0.25,0.67,0.9,1,0.0,-0.86,1,1,1,1,1,27766.951249999747,231.39126041666455,15.710421523448764,0.33,0.13,5.57726186893312,9.061783466355397,29.161734332489395,76.98367461666753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-11 15:04:00,2023-01-11 15:28:00
2023-01-10,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1673333640,1673333940,17948.1,17967.1,-19.0,0.0,Tuesday,1,SPOT,0,SHORT,17894.255699999998,17963.9,17963.9,17894.255699999998,17963.9,184.0,1,IS,17948.1,17967.1,1673333640,ABOVE_VA,7,17948.1,0.22,-0.28,-0.14,-0.11,-0.23,0.0166,-0.2893,0.96,0.99,0.52,0.563,-0.043,0.74,0.39,0.4415,0.0177,48.099999999998545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0.08,0.25,0.67,1,0.54,0.27,0.16,0.57,0.44,-1,0.0,0.92,1,0,1,1,0,7549.3037499996735,62.910864583330614,8.191759409444305,0.02,-0.52,-5.918892287071306,1.1387969698288525,-32.843705536830186,1.2158048798356653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-10 12:24:00,2023-01-10 12:29:00
2023-01-09,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1673242440,1673242980,18085.4,18103.65,-18.25,-0.0,Monday,1,SPOT,0,SHORT,18031.1438,18101.2,18101.2,18031.1438,18101.2,264.0,1,IS,18085.4,18103.65,1673242440,INSIDE_VA,4,18085.4,0.25,0.41,0.22,0.17,0.38,0.1427,-0.4759,0.3,0.44,0.54,0.604,-0.064,0.65,0.56,3.0742,0.5265,-14.599999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.27,0.16,0.57,-1,0.61,0.47,0.08,0.45,0.68,-1,0.0,-0.45,0,1,1,1,1,7407.659999999785,61.73049999999821,8.11454660881708,0.0,0.88,7.615116545398293,0.0,54.36562499999891,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-09 11:04:00,2023-01-09 11:13:00
2023-01-09,NIFTY,PriceReverseBreakDownEMA,SIG_1,1,1,1673243640,1673247240,18111.35,18109.9,-1.45,0.0,Monday,1,SPOT,0,LONG,18165.684049999996,18093.23865,18093.23865,18165.684049999996,18093.23865,60.0,1,TC,18111.35,18109.9,1673243640,INSIDE_VA,5,18111.35,0.2,0.41,0.25,0.19,0.42,0.137,-0.5521,0.7,0.81,0.53,0.6039,-0.0739,0.71,0.5,1.9095,0.4657,11.349999999998545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.27,0.16,0.57,-1,0.61,0.47,0.08,0.45,0.68,-1,0.0,-0.45,0,1,1,1,1,7773.821249999834,64.78184374999861,8.312679070752814,0.0,0.89,7.825903568704763,0.0,57.41696874999932,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-09 11:24:00,2023-01-09 12:24:00
2023-01-09,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1673245740,1673246700,18126.15,18140.85,-14.7,0.0,Monday,1,SPOT,0,SHORT,18071.77155,18140.55,18140.55,18071.77155,18140.55,209.0,1,IS,18126.15,18140.85,1673245740,INSIDE_VA,6,18126.15,0.14,0.41,0.24,0.19,0.39,0.1174,-0.4629,0.69,0.81,0.62,0.6798,-0.0598,0.78,0.58,2.2781,0.5763,26.150000000001455,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.27,0.16,0.57,-1,0.61,0.47,0.08,0.45,0.68,-1,0.0,-0.45,0,1,1,1,1,9291.011249999738,77.42509374999781,9.087726154911598,0.0,0.9,8.644703580805903,0.0,70.06021874999851,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-09 11:59:00,2023-01-09 12:15:00
2023-01-06,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672987140,1672989180,17933.35,17878.3,55.05,0.0,Friday,1,SPOT,0,SHORT,17879.549949999997,17948.75,17948.75,17879.549949999997,17948.75,199.0,1,IT,17933.35,17878.3,1672987140,INSIDE_VA,6,17933.35,0.0,-0.16,-0.15,-0.06,-0.4,0.0769,-0.4158,0.89,0.96,0.47,0.5274,-0.0574,0.68,0.38,1.5609,0.3627,33.349999999998545,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.47,0.08,0.45,-1,0.44,0.04,0.06,0.9,0.45,-1,0.0,-0.58,0,1,1,1,1,13839.756250000342,115.33130208333618,11.091440643827951,0.16,-0.13,-3.9919416470761457,4.460758741851701,-14.939623231557198,18.65472051844347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-06 12:09:00,2023-01-06 12:43:00
2023-01-06,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672998840,1672999080,17854.0,17863.5,-9.5,-0.0,Friday,1,SPOT,0,SHORT,17800.438,17881.1,17881.1,17800.438,17881.1,4.0,1,TC,17854.0,17863.5,1672998840,INSIDE_VA,13,17854.0,0.0,-0.16,-0.14,-0.08,-0.32,0.0303,-0.3023,0.95,1.0,0.49,0.5354,-0.0454,0.7,0.38,1.2939,0.3371,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.47,0.08,0.45,-1,0.44,0.04,0.06,0.9,0.45,-1,0.0,-0.58,0,1,1,1,1,31390.09250000024,261.5841041666687,16.703982891647325,0.18,-0.28,-8.802360165044341,7.08134867091671,-72.63894794546196,47.011405311650485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-06 15:24:00,2023-01-06 15:28:00
2023-01-04,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672818540,1672819500,18071.8,18087.95,-16.15,0.0,Wednesday,1,SPOT,0,SHORT,18017.5846,18085.15,18085.15,18017.5846,18085.15,129.0,1,IS,18071.8,18087.95,1672818540,INSIDE_VA,9,18071.8,0.23,-0.33,-0.14,-0.11,-0.22,0.0422,-0.3322,0.94,0.98,0.5,0.5537,-0.0537,0.72,0.39,1.3761,0.3694,-28.200000000000728,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.13,0.17,0.7,1,0.64,0.35,0.06,0.59,0.51,1,0.0,0.36,1,0,1,1,1,13237.526249999446,110.31271874999538,10.847437485415394,0.0,-0.63,-8.59807148919636,0.0,-69.30640624999812,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-04 13:19:00,2023-01-04 13:35:00
2023-01-04,NIFTY,PriceReverseBreakDownEMA,SIG_1,1,1,1672819740,1672823340,18089.45,18080.5,-8.95,0.0,Wednesday,1,SPOT,0,LONG,18143.71835,18071.36055,18071.36055,18143.71835,18071.36055,60.0,1,TC,18089.45,18080.5,1672819740,INSIDE_VA,9,18089.45,0.21,-0.33,-0.11,-0.08,-0.18,0.0554,-0.3711,0.92,0.98,0.48,0.5388,-0.0588,0.7,0.37,1.3749,0.3504,-10.549999999999272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.13,0.17,0.7,1,0.64,0.35,0.06,0.59,0.51,1,0.0,0.36,1,0,1,1,1,13589.966249999474,113.24971874999561,10.990891683571233,0.0,-0.59,-8.413919023459346,0.0,-66.36940624999788,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-04 13:39:00,2023-01-04 14:39:00
2023-01-03,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672721940,1672722360,18219.05,18237.05,-18.0,-0.0,Tuesday,1,SPOT,0,SHORT,18164.39285,18235.6,18235.6,18164.39285,18235.6,299.0,1,IS,18219.05,18237.05,1672721940,INSIDE_VA,3,18219.05,1.0,0.25,0.1,0.02,0.35,0.0983,-0.3234,0.17,0.26,0.61,0.6499,-0.0399,0.7,0.6,3.5853,0.599,19.049999999999272,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0.35,0.06,0.59,1,1.0,0.19,0.03,0.78,0.7,-1,0.0,-0.04,0,1,1,0,1,3666.92625000006,30.5577187500005,5.709194338958915,0.0,0.87,5.3100439420655645,0.0,26.4342812500005,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-03 10:29:00,2023-01-03 10:36:00
2023-01-03,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672722840,1672724880,18223.15,18239.2,-16.05,-0.0,Tuesday,1,SPOT,0,SHORT,18168.48055,18238.95,18238.95,18168.48055,18238.95,284.0,1,IS,18223.15,18239.2,1672722840,INSIDE_VA,3,18223.15,1.0,0.25,0.07,-0.01,0.33,0.1915,-0.6506,0.36,0.5,0.55,0.6294,-0.0794,0.72,0.54,2.5119,0.5211,23.150000000001455,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0.35,0.06,0.59,1,1.0,0.19,0.03,0.78,0.7,-1,0.0,-0.04,0,1,1,0,1,3949.582499999937,32.913187499999474,5.92514978713614,0.0,0.87,5.541576189737547,0.0,28.789749999999476,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-03 10:44:00,2023-01-03 11:18:00
2023-01-02,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672635540,1672636020,18156.75,18179.1,-22.35,-0.0,Monday,1,SPOT,0,SHORT,18102.27975,18173.85,18173.85,18102.27975,18173.85,299.0,1,IS,18156.75,18179.1,1672635540,BELOW_VA,3,18156.75,1.0,0.25,0.14,0.13,0.15,0.273,-0.859,0.08,0.17,0.47,0.5707,-0.1007,0.65,0.49,2.7208,0.4475,-43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.19,0.03,0.78,-1,0.81,0.22,0.1,0.68,0.63,1,0.0016,0.48,1,0,0,1,0,4321.912499999774,36.01593749999812,6.198144883753363,0.0,0.46,4.204455308889007,0.0,16.572604166667144,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-02 10:29:00,2023-01-02 10:37:00
2023-01-02,NIFTY,PriceReverseBreakDownEMA,SIG_1,1,1,1672636740,1672640340,18175.4,18181.7,6.3,-0.0,Monday,1,SPOT,0,LONG,18229.926199999998,18157.2246,18157.2246,18229.926199999998,18157.2246,60.0,1,TC,18175.4,18181.7,1672636740,BELOW_VA,4,18175.4,0.33,0.25,0.12,0.12,0.14,0.1817,-0.6462,0.45,0.58,0.43,0.5129,-0.0829,0.63,0.4,2.2621,0.3904,-24.599999999998545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.19,0.03,0.78,-1,0.81,0.22,0.1,0.68,0.63,1,0.0016,0.48,1,0,0,1,0,5951.966249999621,49.599718749996846,7.273676282779108,0.0,0.61,5.671579243130634,0.0,30.156385416665866,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-02 10:49:00,2023-01-02 11:49:00
2023-01-02,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672638240,1672649400,18186.5,18129.65,56.85,-0.0,Monday,1,SPOT,0,SHORT,18131.9405,18199.8,18190.706749999998,18131.9405,18199.8,254.0,1,IT,18186.5,18129.65,1672638240,BELOW_VA,4,18186.5,0.25,0.25,0.14,0.14,0.16,0.194,-0.7348,0.62,0.75,0.43,0.5188,-0.0888,0.67,0.36,1.7656,0.3504,-13.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.19,0.03,0.78,-1,0.81,0.22,0.1,0.68,0.63,1,0.0016,0.48,1,0,0,1,0,6923.962499999754,57.69968749999795,7.845147119929055,0.0,0.66,6.388018298171829,0.0,38.25635416666697,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-02 11:14:00,2023-01-02 14:20:00
2023-01-02,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1672642440,1672651020,18182.8,18189.05,-6.25,-0.0,Monday,1,SPOT,0,SHORT,18128.2516,18197.3,18188.208599999998,18128.2516,18197.3,184.0,1,SRS,18182.8,18189.05,1672642440,BELOW_VA,7,18182.8,0.11,0.25,0.11,0.1,0.13,0.1711,-0.7532,0.81,0.91,0.38,0.4825,-0.1025,0.69,0.28,1.0531,0.1791,-17.200000000000728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.19,0.03,0.78,-1,0.81,0.22,0.1,0.68,0.63,1,0.0016,0.48,1,0,0,1,0,7566.204999999813,63.051708333331774,8.20092406717401,0.0,0.6,6.333215788382868,0.0,37.60277083333315,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-02 12:24:00,2023-01-02 14:47:00
2022-12-30,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672374840,1672388460,18234.25,18172.9,61.35,0.0,Friday,1,SPOT,0,SHORT,18179.54725,18259.05,18259.05,18179.54725,18259.05,300.0,1,IT,18234.25,18172.9,1672374840,GAP_UP,2,18234.25,0.0,-0.07,0.0,-0.07,-0.06,,,,,,,,,,,,34.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22,0.1,0.68,1,0.44,0.16,0.61,0.23,1.0,1,-0.0012,0.45,1,1,1,1,1,4172.712499999717,34.77260416666431,6.090219846423876,0.08,0.1,1.9571961735409245,1.7380728557215648,3.5912033078655337,2.8320911735588576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-30 10:04:00,2022-12-30 13:51:00
2022-12-30,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672377840,1672388460,18233.3,18172.9,60.4,0.0,Friday,1,SPOT,0,SHORT,18178.6001,18252.45,18252.45,18178.6001,18252.45,274.0,1,IT,18233.3,18172.9,1672377840,GAP_UP,4,18233.3,1.0,-0.11,0.01,0.0,0.04,-0.0616,-0.1766,0.97,0.97,0.35,0.4034,-0.0534,0.69,0.12,0.6641,-0.005,33.29999999999927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22,0.1,0.68,1,0.44,0.16,0.61,0.23,1.0,1,-0.0012,0.45,1,1,1,1,1,5173.132499999805,43.10943749999838,6.781106104463951,0.21,0.08,1.8597420704021852,3.0920495952125537,3.2424755328973185,8.963222530550736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-30 10:54:00,2022-12-30 13:51:00
2022-12-30,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1672385340,1672392600,18217.4,18150.95,66.45,0.0,Friday,1,SPOT,0,SHORT,18162.7478,18233.9,18224.7913,18162.7478,18233.9,149.0,1,IT,18217.4,18150.95,1672385340,GAP_UP,8,18217.4,0.73,-0.11,-0.02,-0.02,-0.03,0.0528,-0.4648,0.94,0.99,0.38,0.4526,-0.0726,0.7,0.21,0.7033,0.0419,17.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.22,0.1,0.68,1,0.44,0.16,0.61,0.23,1.0,1,-0.0012,0.45,1,1,1,1,1,7689.7074999999195,64.08089583333266,8.267584626452567,0.34,0.04,1.6023024234710852,4.800721309477358,2.406912240244981,21.606492273065626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-30 12:59:00,2022-12-30 15:00:00
2022-12-29,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672291440,1672294380,18016.25,18037.0,-20.75,-0.0,Thursday,1,SPOT,0,SHORT,17962.20125,18028.65,18028.65,17962.20125,18028.65,274.0,1,IS,18016.25,18037.0,1672291440,GAP_DOWN,4,18016.25,1.0,-0.09,-0.04,-0.04,-0.04,-0.0026,-0.3329,0.96,0.98,0.47,0.5173,-0.0473,0.79,0.24,0.6834,0.12,16.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2022-12-29 10:54:00,2022-12-29 11:43:00
2022-12-29,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672295940,1672299360,18029.0,18050.85,-21.85,-0.0,Thursday,1,SPOT,0,SHORT,17974.913,18050.15,18050.15,17974.913,18050.15,199.0,1,IS,18029.0,18050.85,1672295940,GAP_DOWN,6,18029.0,1.0,-0.09,-0.01,0.01,-0.04,0.0456,-0.4342,0.95,0.99,0.39,0.4664,-0.0764,0.69,0.25,0.6756,0.0432,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5332.6700000003175,44.438916666669314,6.884875533451126,0.17,-0.02,-1.0222696294953473,2.871510091489777,-0.9797204956767699,7.730222067682151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022-12-29 12:09:00,2022-12-29 13:06:00
2022-12-28,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672202940,1672208820,18132.4,18148.85,-16.45,0.0,Wednesday,1,SPOT,0,SHORT,18078.002800000002,18146.8,18146.8,18078.002800000002,18146.8,300.0,1,IS,18132.4,18148.85,1672202940,INSIDE_VA,3,18132.4,1.0,0.11,0.07,0.04,0.15,0.176,-0.6013,0.31,0.42,0.42,0.5057,-0.0857,0.6,0.42,2.5825,0.3956,32.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.67,0.08,0.25,1,0.64,0.18,0.24,0.58,0.38,1,0.0003,0.75,1,0,1,1,0,3491.968749999717,29.099739583330976,5.571330381714919,0.1,0.42,3.614787942392323,1.7321365478572774,12.250023626685865,2.8127784566464937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-28 10:19:00,2022-12-28 11:57:00
2022-12-28,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672207140,1672208760,18132.15,18144.3,-12.15,0.0,Wednesday,1,SPOT,0,SHORT,18077.75355,18141.75,18141.75,18077.75355,18141.75,239.0,1,IS,18132.15,18144.3,1672207140,INSIDE_VA,5,18132.15,1.0,0.11,0.05,0.01,0.17,-0.0057,-0.2043,0.86,0.88,0.53,0.5634,-0.0334,0.77,0.36,1.267,0.3694,32.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.67,0.08,0.25,1,0.64,0.18,0.24,0.58,0.38,1,0.0003,0.75,1,0,1,1,0,5794.5387499996805,48.287822916664005,7.1768385178369645,0.19,0.14,2.6686443904254467,3.1523294008178886,6.676558952389878,9.316106860557063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-28 11:29:00,2022-12-28 11:56:00
2022-12-27,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672120440,1672123680,18046.9,18067.0,-20.1,-0.0,Tuesday,1,SPOT,0,SHORT,17992.7593,18062.8,18062.8,17992.7593,18062.8,244.0,1,IS,18046.9,18067.0,1672120440,GAP_UP,5,18046.9,1.0,-0.23,0.04,0.03,0.08,0.017,-0.1513,0.82,0.86,0.54,0.5718,-0.0318,0.66,0.48,2.675,0.5122,46.900000000001455,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.18,0.24,0.58,1,0.87,0.16,0.27,0.57,1.0,-1,0.0,0.53,1,1,1,1,1,18128.79999999988,151.07333333333233,12.694285678559774,0.09,-0.42,-8.223145056608775,3.7329668496036708,-63.39385745815251,13.064101406474956,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-27 11:24:00,2022-12-27 12:18:00
2022-12-27,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672130940,1672132380,18106.65,18124.8,-18.15,-0.0,Tuesday,1,SPOT,0,SHORT,18052.33005,18124.55,18124.55,18052.33005,18124.55,69.0,1,IS,18106.65,18124.8,1672130940,GAP_UP,11,18106.65,1.0,-0.23,0.05,0.02,0.12,-0.0175,-0.1293,0.96,0.97,0.49,0.5134,-0.0234,0.66,0.36,1.6983,0.3955,6.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.18,0.24,0.58,1,0.87,0.16,0.27,0.57,1.0,-1,0.0,0.53,1,1,1,1,1,25571.20875000015,213.09340625000127,15.076459575554688,0.23,-0.21,-6.906941436705382,7.289429645443662,-44.72422500944794,49.81479802113086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-27 14:19:00,2022-12-27 14:43:00
2022-12-27,NIFTY,PriceReverseBreakDownEMA,SIG_1,1,1,1672133040,1672133400,18137.8,18119.2,-18.6,0.0,Tuesday,1,SPOT,0,LONG,18192.213399999997,18119.6622,18119.6622,18192.213399999997,18119.6622,34.0,1,IS,18137.8,18119.2,1672133040,GAP_UP,12,18137.8,1.0,-0.23,0.08,0.04,0.17,-0.008,-0.1908,0.97,0.99,0.48,0.5167,-0.0367,0.68,0.35,1.2818,0.3261,37.79999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.18,0.24,0.58,1,0.87,0.16,0.27,0.57,1.0,-1,0.0,0.53,1,1,1,1,1,28313.63999999999,235.94699999999992,15.864324757139835,0.25,-0.2,-7.122049161400058,7.87973532570692,-47.553360241311815,58.20958950299395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-27 14:54:00,2022-12-27 15:00:00
2022-12-26,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672033440,1672033980,17951.55,17972.35,-20.8,-0.0,Monday,1,SPOT,0,SHORT,17897.695349999998,17964.1,17964.1,17897.695349999998,17964.1,254.0,1,IS,17951.55,17972.35,1672033440,INSIDE_VA,4,17951.55,1.0,0.25,0.12,0.1,0.19,-0.0082,-0.229,0.97,0.99,0.51,0.5449,-0.0349,0.75,0.34,0.4774,0.0363,-48.45000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.16,0.27,0.57,-1,0.0,0.18,0.12,0.7,0.0,-1,-0.005,-1.62,0,1,0,0,0,15184.557499999919,126.53797916666599,11.61782442819841,0.0,0.56,8.71843258084071,0.0,71.26037499999826,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-26 11:14:00,2022-12-26 11:23:00
