day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,open_type,tpo,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,pattern_time,pattern_price,strength,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1665730440,1665731040,17336.7,17319.3,-17.4,0.0,Friday,1,17371.3734,17319.3633,15,1,-1,0,1665730440,True,0,GAP_UP,7,0.78,0.02,0.05,0.06,0.04,36.70000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665730200],"[[17340.95, 17342.25, 17333.6, 17336.7]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131,-0.1627,0.98,0.99,0.51,0.539,-0.029,0.69,0.38,1.4406,0.384,2022-10-14 12:24:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1665733740,1665734640,17276.6,17296.05,19.45,0.0,Friday,1,17311.153199999997,17259.323399999997,15,1,0,0,1665733740,True,0,GAP_UP,9,0.85,0.02,-0.02,-0.01,-0.06,-23.400000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665733500],"[[17289.05, 17289.05, 17268.6, 17276.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273,-0.1175,0.98,0.98,0.56,0.5791,-0.0191,0.74,0.42,1.4941,0.4367,2022-10-14 13:19:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1665734040,1665734940,17294.65,17301.55,6.9,0.0,Friday,1,17329.2393,17277.35535,15,1,0,0,1665734040,True,0,GAP_UP,9,0.85,0.02,-0.02,-0.01,-0.06,-5.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665733800],"[[17277.0, 17294.7, 17272.5, 17294.65]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166,-0.1393,0.97,0.98,0.55,0.5797,-0.0297,0.73,0.43,1.6039,0.4515,2022-10-14 13:24:00
2022-10-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665646740,1665647640,17010.85,17019.8,8.95,-0.0,Thursday,1,17044.8717,16993.83915,15,1,0,0,1665646740,True,0,INSIDE_VA,8,0.08,-0.22,-0.1,-0.09,-0.16,10.849999999998545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.36,0.06,0.58,1,1.0,0.05,0.02,0.93,0.59,-1,0.0,-0.08,0,1,1,0,1,[1665646500],"[[17024.55, 17025.35, 17007.95, 17010.85]]",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1261,-0.6749,0.89,0.96,0.44,0.5347,-0.0947,0.78,0.29,0.7792,0.14,2022-10-13 13:09:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665033540,1665034440,17390.8,17410.7,19.9,0.0,Thursday,1,17425.581599999998,17373.4092,15,1,0,0,1665033540,True,0,GAP_UP,4,1.0,0.05,-0.01,-0.03,0.04,-9.200000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665033300],"[[17398.3, 17398.8, 17386.65, 17390.8]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1722,-0.7562,0.81,0.91,0.37,0.4628,-0.0928,0.66,0.26,1.048,0.1647,2022-10-06 10:49:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1665034440,1665035100,17410.7,17391.5,-19.2,0.0,Thursday,1,17445.5214,17393.2893,15,1,-1,0,1665034440,True,0,GAP_UP,4,1.0,0.05,0.1,0.05,0.25,10.700000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665034200],"[[17401.65, 17415.3, 17400.7, 17410.7]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1258,-0.6088,0.85,0.94,0.37,0.4509,-0.0809,0.65,0.25,1.1137,0.1823,2022-10-06 11:04:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1665035040,1665035400,17399.35,17381.45,-17.9,0.0,Thursday,1,17434.148699999998,17381.95065,15,1,-1,0,1665035040,True,0,GAP_UP,4,1.0,0.05,0.04,0.01,0.12,-0.6500000000014552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665034800],"[[17408.5, 17408.95, 17396.75, 17399.35]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802,-0.5262,0.93,0.98,0.37,0.448,-0.078,0.67,0.22,0.7153,0.04,2022-10-06 11:14:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1665042540,1665043440,17389.0,17408.35,19.35,0.0,Thursday,1,17423.778,17371.611,15,1,0,0,1665042540,True,0,GAP_UP,9,1.0,0.05,0.01,0.01,0.04,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665042300],"[[17395.7, 17396.2, 17379.05, 17389.0]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1548,-0.7404,0.86,0.95,0.41,0.5132,-0.1032,0.74,0.29,0.8368,0.1346,2022-10-06 13:19:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1665042840,1665043740,17405.05,17404.3,-0.75,0.0,Thursday,1,17439.860099999998,17387.644949999998,15,1,0,0,1665042840,True,0,GAP_UP,9,1.0,0.05,0.03,0.01,0.06,5.049999999999272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665042600],"[[17389.5, 17405.05, 17389.5, 17405.05]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1498,-0.7351,0.87,0.95,0.41,0.5145,-0.1045,0.74,0.29,0.8074,0.1231,2022-10-06 13:24:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1665047640,1665048540,17341.75,17358.4,16.65,0.0,Thursday,1,17376.4335,17324.40825,15,1,0,0,1665047640,True,0,GAP_UP,11,0.94,0.05,-0.03,-0.03,-0.05,41.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665047400],"[[17342.45, 17348.05, 17332.35, 17341.75]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865,-0.519,0.91,0.98,0.45,0.533,-0.083,0.73,0.34,0.6806,0.1053,2022-10-06 14:44:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1665048240,1665048900,17356.0,17335.0,-21.0,0.0,Thursday,1,17390.712,17338.644,15,1,-1,0,1665048240,True,0,GAP_UP,12,1.0,0.05,-0.02,-0.01,-0.03,-44.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665048000],"[[17349.55, 17356.0, 17344.05, 17356.0]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992,-0.5526,0.9,0.97,0.45,0.5369,-0.0869,0.73,0.34,0.7179,0.1255,2022-10-06 14:54:00
2022-09-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1663908240,1663908420,17461.1,17430.9,-30.2,0.0,Friday,1,17496.0222,17443.638899999998,15,1,-1,0,1663908240,True,0,BELOW_VA,2,0.0,-0.36,0.0,-0.33,-0.44,-38.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0.41,0.46,0.13,1,0.31,0.3,0.41,0.29,0.34,-1,-0.003,-0.64,0,1,0,0,1,[1663908000],"[[17470.65, 17472.6, 17458.95, 17461.1]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-09-23 10:14:00
2022-09-15,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1663217040,1663217940,17971.55,17972.85,1.3,0.0,Thursday,1,18007.4931,17953.57845,15,1,0,0,1663217040,True,0,INSIDE_VA,2,0.0,-0.33,0.0,-0.29,-0.44,-28.450000000000728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.0,0.28,0.72,1,0.23,0.4,0.3,0.3,1.0,1,-0.0135,-0.33,1,1,1,1,1,[1663216800],"[[17963.0, 17975.1, 17941.8, 17971.55]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-09-15 10:14:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1662702540,1662703440,17873.6,17872.1,-1.5,0.0,Friday,1,17909.3472,17855.7264,15,1,0,0,1662702540,True,0,GAP_UP,5,1.0,0.06,-0.04,-0.02,-0.08,-26.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,[1662702300],"[[17883.65, 17884.55, 17867.35, 17873.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1484,-0.7376,0.86,0.95,0.39,0.4913,-0.1013,0.74,0.24,0.8118,0.1032,2022-09-09 11:19:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1662703740,1662704640,17866.75,17862.4,-4.35,0.0,Friday,1,17902.4835,17848.88325,15,1,0,0,1662703740,True,0,GAP_UP,5,1.0,0.06,-0.04,-0.03,-0.07,-33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,[1662703500],"[[17871.95, 17873.4, 17860.1, 17866.75]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1378,-0.6726,0.86,0.94,0.41,0.5068,-0.0968,0.72,0.29,0.8884,0.1535,2022-09-09 11:39:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1662706740,1662707640,17825.05,17859.1,34.05,-0.0,Friday,1,17860.7001,17807.22495,15,1,0,0,1662706740,True,0,GAP_UP,7,0.56,0.06,-0.08,-0.07,-0.1,25.049999999999272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,[1662706500],"[[17834.5, 17834.8, 17816.05, 17825.05]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.175,-0.7411,0.78,0.88,0.42,0.5273,-0.1073,0.72,0.34,1.2568,0.2726,2022-09-09 12:29:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1662707340,1662708240,17846.65,17845.0,-1.65,0.0,Friday,1,17882.3433,17828.803350000002,15,1,0,0,1662707340,True,0,GAP_UP,7,0.5,0.06,-0.05,-0.05,-0.05,46.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,[1662707100],"[[17837.5, 17852.1, 17836.6, 17846.65]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1861,-0.7644,0.75,0.86,0.41,0.521,-0.111,0.71,0.33,1.3374,0.2808,2022-09-09 12:39:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1662713040,1662713940,17846.85,17855.95,9.1,0.0,Friday,1,17882.5437,17829.003149999997,15,1,0,0,1662713040,True,0,GAP_UP,10,0.31,0.06,-0.03,-0.02,-0.06,46.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,[1662712800],"[[17842.75, 17847.6, 17831.55, 17846.85]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776,-0.4698,0.89,0.95,0.42,0.495,-0.075,0.7,0.29,1.0337,0.2129,2022-09-09 14:14:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1662713340,1662714240,17853.5,17841.55,-11.95,0.0,Friday,1,17889.207,17835.6465,15,1,0,0,1662713340,True,0,GAP_UP,11,0.29,0.06,-0.02,-0.02,-0.05,-46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,[1662713100],"[[17846.3, 17858.75, 17841.5, 17853.5]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793,-0.4634,0.88,0.94,0.42,0.4949,-0.0749,0.69,0.3,1.1772,0.2518,2022-09-09 14:19:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1662714240,1662715140,17841.55,17856.0,14.45,0.0,Friday,1,17877.233099999998,17823.70845,15,1,0,0,1662714240,True,0,GAP_UP,11,0.28,0.06,-0.03,-0.02,-0.07,41.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,[1662714000],"[[17856.25, 17858.5, 17833.8, 17841.55]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932,-0.4938,0.87,0.94,0.43,0.5071,-0.0771,0.69,0.32,1.2891,0.2865,2022-09-09 14:34:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1662716640,1662717000,17838.85,17812.35,-26.5,0.0,Friday,1,17874.5277,17821.01115,15,1,-1,0,1662716640,True,0,GAP_UP,12,0.25,0.06,-0.03,-0.02,-0.05,38.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,[1662716400],"[[17851.1, 17854.4, 17837.45, 17838.85]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1026,-0.5287,0.87,0.94,0.41,0.4915,-0.0815,0.68,0.3,1.2189,0.2514,2022-09-09 15:14:00
2022-09-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1662611340,1662612240,17766.45,17770.0,3.55,-0.0,Thursday,1,17801.9829,17748.68355,15,1,0,0,1662611340,True,0,GAP_UP,2,0.0,0.04,0.0,0.03,0.08,-33.54999999999927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21,0.13,0.66,1,0.38,0.36,0.39,0.25,0.36,-1,-0.0039,-0.29,0,1,0,0,1,[1662611100],"[[17773.55, 17775.1, 17755.5, 17766.45]]",100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-09-08 09:59:00
2022-09-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1662613440,1662614040,17762.4,17742.75,-19.65,-0.0,Thursday,1,17797.9248,17744.637600000002,15,1,-1,0,1662613440,True,0,GAP_UP,3,1.0,0.09,0.01,0.03,-0.04,-37.599999999998545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21,0.13,0.66,1,0.38,0.36,0.39,0.25,0.36,-1,-0.0039,-0.29,0,1,0,0,1,[1662613200],"[[17764.5, 17764.8, 17758.0, 17762.4]]",100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1343,-0.6304,0.85,0.93,0.25,0.3417,-0.0917,0.52,0.16,1.127,0.0723,2022-09-08 10:34:00
2022-09-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1662616740,1662617640,17737.2,17744.2,7.0,-0.0,Thursday,1,17772.6744,17719.4628,15,1,0,0,1662616740,True,0,GAP_UP,5,1.0,0.09,-0.01,0.04,-0.17,37.20000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.21,0.13,0.66,1,0.38,0.36,0.39,0.25,0.36,-1,-0.0039,-0.29,0,1,0,0,1,[1662616500],"[[17735.15, 17737.95, 17722.75, 17737.2]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606,-0.4788,0.91,0.96,0.4,0.4765,-0.0765,0.68,0.27,0.6745,0.0491,2022-09-08 11:29:00
2022-09-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1662617640,1662618540,17744.2,17751.1,6.9,-0.0,Thursday,1,17779.6884,17726.4558,15,1,0,0,1662617640,True,0,GAP_UP,5,1.0,0.09,0.0,0.03,-0.1,44.20000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.21,0.13,0.66,1,0.38,0.36,0.39,0.25,0.36,-1,-0.0039,-0.29,0,1,0,0,1,[1662617400],"[[17731.75, 17749.15, 17728.2, 17744.2]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459,-0.4285,0.95,0.99,0.4,0.4748,-0.0748,0.69,0.26,0.6619,0.046,2022-09-08 11:44:00
2022-09-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1662021540,1662021780,17488.5,17525.05,36.55,-0.0,Thursday,1,17523.477,17471.0115,15,1,1,0,1662021540,True,0,BELOW_VA,10,0.81,0.45,-0.04,-0.05,-0.03,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.04,0.09,0.87,1,0.0,0.1,0.19,0.71,0.0,1,0.002,2.42,1,0,0,0,0,[1662021300],"[[17486.85, 17492.9, 17468.45, 17488.5]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773,-0.4776,0.9,0.96,0.5,0.5754,-0.0754,0.75,0.4,0.5449,0.0766,2022-09-01 14:09:00
2022-09-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1662021840,1662022740,17518.5,17530.3,11.8,-0.0,Thursday,1,17553.537,17500.9815,15,1,0,0,1662021840,True,0,BELOW_VA,10,0.88,0.45,-0.02,-0.03,0.01,18.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.04,0.09,0.87,1,0.0,0.1,0.19,0.71,0.0,1,0.002,2.42,1,0,0,0,0,[1662021600],"[[17488.0, 17527.7, 17481.95, 17518.5]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834,-0.4925,0.9,0.96,0.5,0.5794,-0.0794,0.76,0.4,0.539,0.0758,2022-09-01 14:14:00
2022-09-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1662024240,1662024600,17548.95,17530.7,-18.25,-0.0,Thursday,1,17584.0479,17531.40105,15,1,-1,0,1662024240,True,0,BELOW_VA,12,0.89,0.45,-0.0,-0.02,0.05,48.95000000000073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.04,0.09,0.87,1,0.0,0.1,0.19,0.71,0.0,1,0.002,2.42,1,0,0,0,0,[1662024000],"[[17542.05, 17552.45, 17522.25, 17548.95]]",100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0644,-0.4298,0.92,0.97,0.5,0.5624,-0.0624,0.73,0.39,0.4759,0.0244,2022-09-01 14:54:00
2022-08-25,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1661403840,1661404740,17687.3,17691.8,4.5,0.0,Thursday,1,17722.6746,17669.612699999998,15,1,0,0,1661403840,True,0,GAP_UP,3,1.0,0.22,0.12,0.11,0.17,-12.700000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.13,0.66,1,1.0,0.04,0.01,0.95,0.44,1,0.0,0.39,1,0,1,1,0,[1661403600],"[[17683.55, 17692.45, 17680.15, 17687.3]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,-0.7805,0.73,0.82,0.42,0.515,-0.095,0.69,0.34,0.9972,0.2028,2022-08-25 10:34:00
2022-08-25,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1661414040,1661414940,17705.25,17708.1,2.85,0.0,Thursday,1,17740.6605,17687.54475,15,1,0,0,1661414040,True,0,GAP_UP,9,0.77,0.22,0.08,0.07,0.09,5.25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.21,0.13,0.66,1,1.0,0.04,0.01,0.95,0.44,1,0.0,0.39,1,0,1,1,0,[1661413800],"[[17701.95, 17708.2, 17693.05, 17705.25]]",100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0252,-0.3282,0.95,0.98,0.47,0.5212,-0.0512,0.71,0.34,0.503,0.0136,2022-08-25 13:24:00
2022-08-25,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1661417640,1661418060,17678.5,17657.0,-21.5,0.0,Thursday,1,17713.857,17660.8215,15,1,-1,0,1661417640,True,0,GAP_UP,11,0.82,0.22,0.03,0.04,0.0,-21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.21,0.13,0.66,1,1.0,0.04,0.01,0.95,0.44,1,0.0,0.39,1,0,1,1,0,[1661417400],"[[17683.7, 17684.8, 17668.8, 17678.5]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186,-0.296,0.95,0.99,0.46,0.5039,-0.0439,0.68,0.33,0.4451,-0.0411,2022-08-25 14:24:00
2022-08-12,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1660280940,1660281840,17657.55,17674.45,16.9,-0.0,Friday,1,17692.8651,17639.89245,15,1,0,0,1660280940,True,0,INSIDE_VA,3,1.0,0.17,0.05,0.04,0.08,-42.45000000000073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.08,0.09,0.83,-1,0.0,0.66,0.0,0.34,0.0,-1,0.0083,0.73,0,0,0,0,0,[1660280700],"[[17672.4, 17673.0, 17657.25, 17657.55]]",100,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0305,-0.2659,0.9,0.94,0.6,0.6457,-0.0457,0.76,0.53,1.6957,0.5101,2022-08-12 10:39:00
