day,symbol,strategy,signal_id,trigger,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,open_type,tpo,five_min_ex_first_hr_trend,fifteen_min_ex_first_hr_trend,hurst_exp_15,hurst_exp_5,ret_trend,candles_in_range,dist_frm_level,resistance_ind,support_ind,y_high,y_low,y_va_h_p,y_va_l_p,y_poc_price,w_high,w_low,w_Pivot,w_R1,w_S1,w_R2,w_S2,w_R3,w_S3,w_R4,w_S4,pattern_time,pattern_price,pattern_location,entry_time_read
2022-11-30,NIFTY,BEAR_TREND_5_SELL_15,SIG_10,1,1669781400,1669782180,18642.65,18623.9,18.75,-0.0,Wednesday,1,18624.00735,18661.29265,15,1,1,0,1669781400,True,-0.1,0,-0.05,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,42.650000000001455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1669781400,[18642.65],-100,2022-11-30 09:40:00
2022-11-25,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1669348740,1669349100,18478.95,18449.6,29.35,-0.0,Friday,1,18460.47105,18497.428949999998,15,1,1,0,1669348740,True,-0.12,0,-0.17,0.0,ABOVE_VA,1,0,0,-100,-100,-100,0,-21.049999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669348740,[18478.95],-100,2022-11-25 09:29:00
2022-11-25,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1669348800,1669348920,18477.75,18496.8,-19.05,-0.0,Friday,1,18459.272249999998,18496.22775,15,1,-1,0,1669348800,True,-0.12,0,-0.17,0.0,ABOVE_VA,1,0,0,-100,-100,-100,0,-22.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669348800,[18477.75],-100,2022-11-25 09:30:00
2022-11-25,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1669348860,1669349100,18482.3,18449.6,32.7,-0.0,Friday,1,18463.8177,18500.7823,15,1,1,0,1669348860,True,0.06,0,0.0,0.25,ABOVE_VA,1,0,0,-100,-100,-100,0,-17.700000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669348860,[18482.3],-100,2022-11-25 09:31:00
2022-11-25,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1669348920,1669349040,18496.8,18466.7,30.1,-0.0,Friday,1,18478.3032,18515.296799999996,15,1,1,0,1669348920,True,0.06,0,0.0,0.25,ABOVE_VA,1,0,0,-100,-100,-100,0,-3.2000000000007276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669348920,[18496.8],-100,2022-11-25 09:32:00
2022-11-23,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1669176060,1669176900,18294.5,18271.9,22.6,0.0,Wednesday,1,18276.2055,18312.794499999996,15,1,1,0,1669176060,True,-0.06,0,0.0,-0.25,GAP_UP,1,0,0,-100,-100,-100,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669176060,[18294.5],-100,2022-11-23 09:31:00
2022-11-23,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1669176120,1669176720,18298.05,18279.15,18.9,0.0,Wednesday,1,18279.751949999998,18316.348049999997,15,1,1,0,1669176120,True,-0.06,0,0.0,-0.25,GAP_UP,1,0,0,-100,-100,-100,0,-1.9500000000007276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669176120,[18298.05],-100,2022-11-23 09:32:00
2022-11-22,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1669089540,1669090020,18153.15,18174.8,-21.65,-0.0,Tuesday,1,18134.996850000003,18171.30315,15,1,-1,0,1669089540,True,-0.12,0,-0.17,0.0,INSIDE_VA,1,0,0,-100,-100,-100,0,-46.849999999998545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1669089540,[18153.15],-100,2022-11-22 09:29:00
2022-11-22,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1669089600,1669090140,18158.6,18176.8,-18.2,-0.0,Tuesday,1,18140.4414,18176.758599999997,15,1,-1,0,1669089600,True,-0.12,0,-0.17,0.0,INSIDE_VA,1,0,0,-100,-100,-100,0,-41.400000000001455,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1669089600,[18158.6],-100,2022-11-22 09:30:00
2022-11-22,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1669089660,1669090500,18161.45,18181.5,-20.05,-0.0,Tuesday,1,18143.28855,18179.61145,15,1,-1,0,1669089660,True,0.06,0,0.0,0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,-38.54999999999927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1669089660,[18161.45],-100,2022-11-22 09:31:00
2022-11-22,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1669089720,1669090560,18163.95,18182.85,-18.9,-0.0,Tuesday,1,18145.786050000002,18182.11395,15,1,-1,0,1669089720,True,0.06,0,0.0,0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,-36.04999999999927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1669089720,[18163.95],-100,2022-11-22 09:32:00
2022-11-22,NIFTY,BEAR_TREND_5_SELL_15,SIG_5,1,1669089780,1669090680,18167.6,18181.95,-14.35,-0.0,Tuesday,1,18149.432399999998,18185.767599999996,15,1,0,0,1669089780,True,0.06,0,0.0,0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,-32.400000000001455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1669089780,[18167.6],-100,2022-11-22 09:33:00
2022-11-22,NIFTY,BEAR_TREND_5_SELL_15,SIG_6,1,1669089840,1669090740,18170.5,18185.0,-14.5,-0.0,Tuesday,1,18152.3295,18188.670499999997,15,1,0,0,1669089840,True,0.06,0,0.0,0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,-29.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1669089840,[18170.5],-100,2022-11-22 09:34:00
2022-11-22,NIFTY,BEAR_TREND_5_SELL_15,SIG_7,1,1669089900,1669090800,18170.85,18184.55,-13.7,-0.0,Tuesday,1,18152.67915,18189.020849999997,15,1,0,0,1669089900,True,0.06,0,0.0,0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,-29.150000000001455,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1669089900,[18170.85],-100,2022-11-22 09:35:00
2022-11-22,NIFTY,BEAR_TREND_5_SELL_15,SIG_8,1,1669089960,1669090740,18165.45,18185.0,-19.55,-0.0,Tuesday,1,18147.28455,18183.615449999998,15,1,-1,0,1669089960,True,0.06,0,0.0,0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,-34.54999999999927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1669089960,[18165.45],-100,2022-11-22 09:36:00
2022-11-21,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1669003140,1669003800,18174.45,18152.35,22.1,0.0,Monday,1,18156.275550000002,18192.62445,15,1,1,0,1669003140,True,-0.56,0,-0.67,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,-25.549999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669003140,[18174.45],-100,2022-11-21 09:29:00
2022-11-21,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1669003200,1669004100,18166.9,18167.55,-0.65,0.0,Monday,1,18148.7331,18185.066899999998,15,1,0,0,1669003200,True,-0.56,0,-0.67,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,-33.099999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669003200,[18166.9],-100,2022-11-21 09:30:00
2022-11-21,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1669003260,1669003800,18170.55,18152.35,18.2,0.0,Monday,1,18152.37945,18188.72055,15,1,1,0,1669003260,True,-0.55,0,-0.56,-0.5,INSIDE_VA,1,0,0,-100,-100,-100,0,-29.450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669003260,[18170.55],-100,2022-11-21 09:31:00
2022-11-21,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1669003320,1669003800,18173.4,18152.35,21.05,0.0,Monday,1,18155.2266,18191.5734,15,1,1,0,1669003320,True,-0.55,0,-0.56,-0.5,INSIDE_VA,1,0,0,-100,-100,-100,0,-26.599999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669003320,[18173.4],-100,2022-11-21 09:32:00
2022-11-21,NIFTY,BEAR_TREND_5_SELL_15,SIG_5,1,1669003380,1669003800,18170.95,18152.35,18.6,0.0,Monday,1,18152.77905,18189.12095,15,1,1,0,1669003380,True,-0.55,0,-0.56,-0.5,INSIDE_VA,1,0,0,-100,-100,-100,0,-29.049999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669003380,[18170.95],-100,2022-11-21 09:33:00
2022-11-21,NIFTY,BEAR_TREND_5_SELL_15,SIG_6,1,1669003440,1669003920,18169.5,18150.0,19.5,0.0,Monday,1,18151.3305,18187.669499999996,15,1,1,0,1669003440,True,-0.55,0,-0.56,-0.5,INSIDE_VA,1,0,0,-100,-100,-100,0,-30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669003440,[18169.5],-100,2022-11-21 09:34:00
2022-11-21,NIFTY,BEAR_TREND_5_SELL_15,SIG_7,1,1669003500,1669003800,18172.75,18152.35,20.4,0.0,Monday,1,18154.57725,18190.922749999998,15,1,1,0,1669003500,True,-0.43,0,-0.4,-0.5,INSIDE_VA,1,0,0,-100,-100,-100,0,-27.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669003500,[18172.75],-100,2022-11-21 09:35:00
2022-11-21,NIFTY,BEAR_TREND_5_SELL_15,SIG_8,1,1669003560,1669004460,18164.3,18159.9,4.4,0.0,Monday,1,18146.1357,18182.464299999996,15,1,0,0,1669003560,True,-0.43,0,-0.4,-0.5,INSIDE_VA,1,0,0,-100,-100,-100,0,-35.70000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669003560,[18164.3],-100,2022-11-21 09:36:00
2022-11-18,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1668743940,1668744840,18325.55,18317.95,7.6,0.0,Friday,1,18307.224449999998,18343.875549999997,15,1,0,0,1668743940,True,-0.25,0,-0.25,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,25.549999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668743940,[18325.55],-100,2022-11-18 09:29:00
2022-11-18,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1668744000,1668744900,18328.65,18324.05,4.6,0.0,Friday,1,18310.321350000002,18346.97865,15,1,0,0,1668744000,True,-0.25,0,-0.25,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,28.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668744000,[18328.65],-100,2022-11-18 09:30:00
2022-11-18,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1668744060,1668744960,18329.8,18323.9,5.9,0.0,Friday,1,18311.4702,18348.1298,15,1,0,0,1668744060,True,-0.16,0,-0.12,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,29.799999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668744060,[18329.8],-100,2022-11-18 09:31:00
2022-11-18,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1668744120,1668745020,18319.5,18318.1,1.4,0.0,Friday,1,18301.1805,18337.819499999998,15,1,0,0,1668744120,True,-0.16,0,-0.12,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,19.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668744120,[18319.5],-100,2022-11-18 09:32:00
2022-11-18,NIFTY,BEAR_TREND_5_SELL_15,SIG_5,1,1668744660,1668745500,18317.15,18296.9,20.25,0.0,Friday,1,18298.832850000003,18335.46715,15,1,1,0,1668744660,True,-0.22,0,-0.12,-0.5,INSIDE_VA,1,0,0,-100,-100,-100,0,17.150000000001455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668744660,[18317.15],-100,2022-11-18 09:41:00
2022-11-18,NIFTY,BEAR_TREND_5_SELL_15,SIG_6,1,1668744720,1668745500,18318.25,18296.9,21.35,0.0,Friday,1,18299.93175,18336.568249999997,15,1,1,0,1668744720,True,-0.22,0,-0.12,-0.5,INSIDE_VA,1,0,0,-100,-100,-100,0,18.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668744720,[18318.25],-100,2022-11-18 09:42:00
2022-11-18,NIFTY,BEAR_TREND_5_SELL_15,SIG_7,1,1668744780,1668745440,18323.1,18303.75,19.35,0.0,Friday,1,18304.776899999997,18341.423099999996,15,1,1,0,1668744780,True,-0.19,0,-0.12,-0.38,INSIDE_VA,1,0,0,-100,-100,-100,0,23.099999999998545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668744780,[18323.1],-100,2022-11-18 09:43:00
2022-11-18,NIFTY,BEAR_TREND_5_SELL_15,SIG_8,1,1668744840,1668745500,18317.95,18296.9,21.05,0.0,Friday,1,18299.63205,18336.267949999998,15,1,1,0,1668744840,True,-0.19,0,-0.12,-0.38,INSIDE_VA,1,0,0,-100,-100,-100,0,17.950000000000728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668744840,[18317.95],-100,2022-11-18 09:44:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1668571140,1668572040,18368.45,18365.55,2.9,-0.0,Wednesday,1,18350.08155,18386.81845,15,1,0,0,1668571140,True,-0.25,0,-0.25,-0.25,ABOVE_VA,1,0,0,-100,-100,-100,0,-31.549999999999272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1668571140,[18368.45],-100,2022-11-16 09:29:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1668571200,1668571680,18363.05,18383.25,-20.2,-0.0,Wednesday,1,18344.68695,18381.413049999996,15,1,-1,0,1668571200,True,-0.25,0,-0.25,-0.25,ABOVE_VA,1,0,0,-100,-100,-100,0,-36.95000000000073,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1668571200,[18363.05],-100,2022-11-16 09:30:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1668571260,1668571680,18362.25,18383.25,-21.0,-0.0,Wednesday,1,18343.88775,18380.61225,15,1,-1,0,1668571260,True,-0.31,0,-0.25,-0.5,ABOVE_VA,1,0,0,-100,-100,-100,0,-37.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1668571260,[18362.25],-100,2022-11-16 09:31:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1668571320,1668571680,18363.45,18383.25,-19.8,-0.0,Wednesday,1,18345.08655,18381.813449999998,15,1,-1,0,1668571320,True,-0.31,0,-0.25,-0.5,ABOVE_VA,1,0,0,-100,-100,-100,0,-36.54999999999927,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1668571320,[18363.45],-100,2022-11-16 09:32:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_5,1,1668571380,1668571680,18361.8,18383.25,-21.45,-0.0,Wednesday,1,18343.4382,18380.161799999998,15,1,-1,0,1668571380,True,-0.31,0,-0.25,-0.5,ABOVE_VA,1,0,0,-100,-100,-100,0,-38.20000000000073,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1668571380,[18361.8],-100,2022-11-16 09:33:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_6,1,1668571440,1668571680,18361.5,18383.25,-21.75,-0.0,Wednesday,1,18343.1385,18379.8615,15,1,-1,0,1668571440,True,-0.31,0,-0.25,-0.5,ABOVE_VA,1,0,0,-100,-100,-100,0,-38.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1668571440,[18361.5],-100,2022-11-16 09:34:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_7,1,1668571500,1668571680,18360.1,18383.25,-23.15,-0.0,Wednesday,1,18341.739899999997,18378.460099999997,15,1,-1,0,1668571500,True,-0.28,0,-0.2,-0.5,ABOVE_VA,1,0,0,-100,-100,-100,0,-39.900000000001455,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1668571500,[18360.1],-100,2022-11-16 09:35:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_8,1,1668571560,1668571680,18362.8,18383.25,-20.45,-0.0,Wednesday,1,18344.4372,18381.1628,15,1,-1,0,1668571560,True,-0.28,0,-0.2,-0.5,ABOVE_VA,1,0,0,-100,-100,-100,0,-37.20000000000073,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1668571560,[18362.8],-100,2022-11-16 09:36:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_9,1,1668571620,1668572520,18371.0,18372.8,-1.8,-0.0,Wednesday,1,18352.629,18389.371,15,1,0,0,1668571620,True,-0.11,0,-0.1,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-29.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1668571620,[18371.0],-100,2022-11-16 09:37:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_10,1,1668571680,1668572280,18383.25,18358.9,24.35,-0.0,Wednesday,1,18364.86675,18401.63325,15,1,1,0,1668571680,True,-0.11,0,-0.1,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-16.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1668571680,[18383.25],-100,2022-11-16 09:38:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_11,1,1668571860,1668572280,18379.0,18358.9,20.1,-0.0,Wednesday,1,18360.621,18397.378999999997,15,1,1,0,1668571860,True,-0.06,0,-0.04,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668571860,[18379.0],-100,2022-11-16 09:41:00
2022-11-16,NIFTY,BEAR_TREND_5_SELL_15,SIG_12,1,1668571920,1668572820,18375.25,18380.1,-4.85,-0.0,Wednesday,1,18356.87475,18393.625249999997,15,1,0,0,1668571920,True,-0.06,0,-0.04,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668571920,[18375.25],-100,2022-11-16 09:42:00
2022-11-15,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1668484740,1668485640,18330.05,18331.9,-1.85,-0.0,Tuesday,1,18311.71995,18348.380049999996,15,1,0,0,1668484740,True,-0.25,0,-0.25,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,30.049999999999272,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1668484740,[18330.05],-100,2022-11-15 09:29:00
2022-11-15,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1668484800,1668485700,18329.9,18328.25,1.65,-0.0,Tuesday,1,18311.5701,18348.2299,15,1,0,0,1668484800,True,-0.25,0,-0.25,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,29.900000000001455,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1668484800,[18329.9],-100,2022-11-15 09:30:00
2022-11-15,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1668484980,1668485760,18335.55,18316.25,19.3,-0.0,Tuesday,1,18317.21445,18353.88555,15,1,1,0,1668484980,True,-0.16,0,-0.12,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,35.54999999999927,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1668484980,[18335.55],-100,2022-11-15 09:33:00
2022-11-15,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1668485040,1668485820,18330.8,18306.65,24.15,-0.0,Tuesday,1,18312.4692,18349.1308,15,1,1,0,1668485040,True,-0.16,0,-0.12,-0.25,INSIDE_VA,1,0,0,-100,-100,-100,0,30.799999999999272,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1668485040,[18330.8],-100,2022-11-15 09:34:00
2022-11-15,NIFTY,BEAR_TREND_5_SELL_15,SIG_5,1,1668485460,1668485760,18336.65,18316.25,20.4,-0.0,Tuesday,1,18318.31335,18354.98665,15,1,1,0,1668485460,True,-0.09,0,-0.08,-0.12,INSIDE_VA,1,0,0,-100,-100,-100,0,36.650000000001455,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1668485460,[18336.65],-100,2022-11-15 09:41:00
2022-11-15,NIFTY,BEAR_TREND_5_SELL_15,SIG_6,1,1668485520,1668485760,18338.05,18316.25,21.8,-0.0,Tuesday,1,18319.71195,18356.388049999998,15,1,1,0,1668485520,True,-0.09,0,-0.08,-0.12,INSIDE_VA,1,0,0,-100,-100,-100,0,38.04999999999927,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1668485520,[18338.05],-100,2022-11-15 09:42:00
2022-11-15,NIFTY,BEAR_TREND_5_SELL_15,SIG_7,1,1668485580,1668485760,18339.1,18316.25,22.85,-0.0,Tuesday,1,18320.760899999997,18357.439099999996,15,1,1,0,1668485580,True,-0.09,0,-0.08,-0.12,INSIDE_VA,1,0,0,-100,-100,-100,0,39.099999999998545,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1668485580,[18339.1],-100,2022-11-15 09:43:00
2022-11-15,NIFTY,BEAR_TREND_5_SELL_15,SIG_8,1,1668485640,1668485820,18331.9,18306.65,25.25,-0.0,Tuesday,1,18313.5681,18350.2319,15,1,1,0,1668485640,True,-0.09,0,-0.08,-0.12,INSIDE_VA,1,0,0,-100,-100,-100,0,31.900000000001455,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1668485640,[18331.9],-100,2022-11-15 09:44:00
2022-11-14,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1668398460,1668399360,18384.95,18385.75,-0.8,0.0,Monday,1,18366.56505,18403.33495,15,1,0,0,1668398460,True,-0.02,0,-0.06,0.12,GAP_UP,1,0,0,-100,-100,-100,0,-15.049999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668398460,[18384.95],-100,2022-11-14 09:31:00
2022-11-14,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1668398520,1668399420,18379.65,18379.8,-0.15,0.0,Monday,1,18361.270350000003,18398.02965,15,1,0,0,1668398520,True,-0.02,0,-0.06,0.12,GAP_UP,1,0,0,-100,-100,-100,0,-20.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668398520,[18379.65],-100,2022-11-14 09:32:00
2022-11-14,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1668398580,1668399000,18375.15,18394.8,-19.65,0.0,Monday,1,18356.77485,18393.525149999998,15,1,-1,0,1668398580,True,0.0,0,0.0,0.0,GAP_UP,1,0,0,-100,-100,-100,0,-24.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668398580,[18375.15],-100,2022-11-14 09:33:00
2022-11-14,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1668398640,1668399000,18371.3,18394.8,-23.5,0.0,Monday,1,18352.9287,18389.671299999998,15,1,-1,0,1668398640,True,0.0,0,0.0,0.0,GAP_UP,1,0,0,-100,-100,-100,0,-28.700000000000728,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1668398640,[18371.3],-100,2022-11-14 09:34:00
2022-11-11,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1668139860,1668140400,18296.85,18320.55,-23.7,-0.0,Friday,1,18278.55315,18315.146849999997,15,1,-1,0,1668139860,True,0.0,0,0.0,0.0,GAP_UP,1,0,0,-100,-100,-100,0,-3.150000000001455,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668139860,[18296.85],-100,2022-11-11 09:41:00
2022-11-11,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1668139920,1668140400,18300.05,18320.55,-20.5,-0.0,Friday,1,18281.749949999998,18318.350049999997,15,1,-1,0,1668139920,True,0.0,0,0.0,0.0,GAP_UP,1,0,0,-100,-100,-100,0,0.049999999999272404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668139920,[18300.05],-100,2022-11-11 09:42:00
2022-11-10,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1668052740,1668052920,18061.35,18043.2,18.15,0.0,Thursday,1,18043.28865,18079.411349999995,15,1,1,0,1668052740,True,-0.12,0,-0.08,-0.25,GAP_DOWN,1,0,0,-100,-100,-100,0,-38.650000000001455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1668052740,[18061.35],-100,2022-11-10 09:29:00
2022-11-10,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1668052800,1668052980,18059.65,18034.55,25.1,0.0,Thursday,1,18041.590350000002,18077.70965,15,1,1,0,1668052800,True,-0.12,0,-0.08,-0.25,GAP_DOWN,1,0,0,-100,-100,-100,0,-40.349999999998545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1668052800,[18059.65],-100,2022-11-10 09:30:00
2022-11-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1667966340,1667967240,18232.25,18233.6,-1.35,0.0,Wednesday,1,18214.01775,18250.482249999997,15,1,0,0,1667966340,True,-0.31,0,-0.33,-0.25,GAP_UP,1,0,0,-100,-100,-100,0,32.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1667966340,[18232.25],-100,2022-11-09 09:29:00
2022-11-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1667966400,1667966940,18242.1,18223.5,18.6,0.0,Wednesday,1,18223.8579,18260.342099999998,15,1,1,0,1667966400,True,-0.31,0,-0.33,-0.25,GAP_UP,1,0,0,-100,-100,-100,0,42.099999999998545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1667966400,[18242.1],-100,2022-11-09 09:30:00
2022-11-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1667966460,1667966880,18248.5,18226.55,21.95,0.0,Wednesday,1,18230.2515,18266.748499999998,15,1,1,0,1667966460,True,-0.12,0,-0.12,-0.12,GAP_UP,1,0,0,-100,-100,-100,0,48.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1667966460,[18248.5],-100,2022-11-09 09:31:00
2022-11-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1667966520,1667966880,18246.0,18226.55,19.45,0.0,Wednesday,1,18227.754,18264.246,15,1,1,0,1667966520,True,-0.12,0,-0.12,-0.12,GAP_UP,1,0,0,-100,-100,-100,0,46.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1667966520,[18246.0],-100,2022-11-09 09:32:00
