,open,high,low,close,poc_price,va_l_p,va_l_poc_mid,va_l_low_mid,va_h_poc_mid,va_h_high_mid,va_h_p,balance_target,open_tpo,high_tpo,low_tpo,close_tpo,poc_price_tpo,va_l_p_tpo,va_l_poc_mid_tpo,va_l_low_mid_tpo,va_h_poc_mid_tpo,va_h_high_mid_tpo,va_h_p_tpo,balance_target_tpo,open_type,close_type,prev_week_close_to_open,weekly_close_to_close,weekly_open_to_close,weekly_close_to_high,weekly_close_to_low,start_date
84,23,8,41,31,26,10,12,54,14,17,31,73,5.0,6.0,7.0,7.0,5.0,4.0,2.0,7.0,5.0,5.0,5.0,7.0,INSIDE_VA,ABOVE_VA,0.0034458712475551323,0.015055702015477568,0.011569962167952585,0.029832468747342356,-0.0072693256229271475,2021-05-14 09:16:00
85,41,74,0,47,0,0,0,0,2,34,29,0,10.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,0.0,ABOVE_VA,INSIDE_VA,0.005677653191431542,-0.002338256454809562,-0.00797065503126515,0.015862134498954683,-0.005667472103819904,2021-05-07 09:16:00
86,0,0,0,0,0,28,142,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,INSIDE_VA,INSIDE_VA,-0.009487124377040135,-0.010437515951801979,-0.0009594944176410936,-0.002226535738753088,-0.03172561557164544,2021-04-30 09:16:00
87,15,1,0,68,33,0,6,0,29,21,26,0,5.0,2.0,0.0,6.0,5.0,0.0,1.0,0.0,6.0,6.0,5.0,0.0,INSIDE_VA,GAP_UP,-0.005024759179648175,0.03402390493586216,0.039245865136618985,0.04484085368818014,-0.008709119573294899,2021-04-23 09:16:00
88,0,0,58,6,27,46,87,119,13,0,0,0,0.0,0.0,10.0,3.0,3.0,11.0,11.0,11.0,1.0,0.0,1.0,0.0,ABOVE_VA,INSIDE_VA,0.0006991377301328594,-0.013071133836895177,-0.013760650976739064,0.007423197664057524,-0.03002179664688065,2021-04-16 09:16:00
89,3,0,56,47,0,1,0,13,17,0,0,90,3.0,0.0,12.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,11.0,INSIDE_VA,BELOW_VA,0.0003461603091916565,-0.01936481263653167,-0.01970415215032273,0.002752478575029471,-0.042265165518400205,2021-04-09 09:16:00
90,18,38,0,23,34,28,44,27,50,14,9,0,2.0,8.0,0.0,8.0,7.0,9.0,9.0,5.0,8.0,8.0,5.0,0.0,INSIDE_VA,INSIDE_VA,-0.0019003158223994676,0.0007769432831403744,0.0026823564299047753,0.007951055936552986,-0.027341004106700262,2021-04-05 09:16:00
91,47,9,0,0,5,35,1,0,163,69,20,0,7.0,5.0,0.0,0.0,1.0,7.0,3.0,0.0,15.0,6.0,6.0,0.0,INSIDE_VA,ABOVE_VA,0.011145653264930555,0.03621466012379426,0.02479267628547599,0.037417052361568226,0.004729409468577472,2021-03-26 09:16:00
92,0,0,17,48,26,66,68,114,0,0,0,42,0.0,0.0,6.0,11.0,6.0,11.0,11.0,11.0,0.0,0.0,0.0,5.0,GAP_DOWN,GAP_DOWN,-0.007717520245205334,-0.01627159088571495,-0.008620600297833958,0.020221205866823855,-0.02189430665743264,2021-03-19 09:16:00
93,29,23,70,1,50,36,96,47,9,4,10,81,11.0,2.0,12.0,2.0,8.0,11.0,10.0,11.0,5.0,2.0,1.0,13.0,GAP_UP,GAP_DOWN,0.010086925564422922,-0.03853139637991443,-0.048132809873932425,0.011085728978154963,-0.04546038903887417,2021-03-12 09:16:00
94,0,0,0,45,0,0,0,0,32,47,56,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,13.0,7.0,10.0,0.0,INSIDE_VA,ABOVE_VA,-0.007237947524880384,0.005368807229993777,0.01269866704054956,0.008702770238249169,-0.014916667495186275,2021-03-05 09:16:00
95,29,51,23,33,27,54,45,58,21,25,37,0,8.0,8.0,6.0,10.0,11.0,7.0,8.0,7.0,5.0,10.0,7.0,0.0,INSIDE_VA,ABOVE_VA,-0.01424807002211359,-0.0011023715886068208,0.013335706513708523,0.011212410121956173,-0.042111918854857655,2021-02-26 09:16:00
96,0,0,91,53,0,2,0,88,0,0,0,72,0.0,0.0,12.0,12.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,9.0,GAP_DOWN,BELOW_VA,-0.0029696356409188995,-0.0010516081668288102,0.0019237402817948723,0.003756688294079824,-0.04068863800207678,2021-02-19 09:16:00
97,0,42,0,26,48,0,15,0,69,41,39,15,0.0,15.0,0.0,14.0,7.0,0.0,6.0,0.0,14.0,15.0,15.0,4.0,INSIDE_VA,INSIDE_VA,0.0006292561270109243,-0.0037524750191906264,-0.004378975648944405,0.016808716020992875,-0.006496822421285353,2021-02-12 09:16:00
98,0,37,0,7,0,0,0,0,0,50,76,0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,0.0,GAP_UP,GAP_UP,0.004237885758420434,0.01928540246482413,0.014984016157725044,0.024688538903254065,-0.0016622452063534965,2021-02-05 09:16:00
99,23,41,18,58,0,4,8,33,10,40,39,0,4.0,8.0,6.0,8.0,0.0,1.0,2.0,6.0,4.0,8.0,8.0,0.0,BELOW_VA,GAP_UP,0.009178892526999327,0.07740733370719433,0.06760787575466409,0.07915845076792283,-0.01613632663398401,2021-01-29 09:16:00
100,14,0,10,0,22,36,49,29,24,0,0,1,2.0,0.0,3.0,0.0,5.0,8.0,9.0,4.0,3.0,0.0,0.0,3.0,INSIDE_VA,GAP_DOWN,-0.0032124890638670633,-0.05540860126859137,-0.05236433204876778,-0.0007176837270340686,-0.06268796478565175,2021-01-22 09:16:00
101,5,38,2,34,58,34,75,48,36,38,55,0,3.0,5.0,3.0,9.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,0.0,INSIDE_VA,ABOVE_VA,-1.7129623285372375e-05,0.0024529620544584407,0.0024701339902084563,0.010891014484809336,-0.025475175749934964,2021-01-15 09:16:00
102,0,32,0,0,0,0,0,0,0,0,0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,GAP_UP,GAP_UP,0.007771169280027079,0.03153348953418922,0.023579083207092122,0.035685887853439846,0.0051737116079852985,2021-01-08 09:16:00
103,0,81,0,2,0,0,0,0,2,9,3,94,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,13.0,ABOVE_VA,GAP_UP,0.002212357700293488,0.012991336722274038,0.010755184706277454,0.020709529605498656,-0.0009486647096728085,2021-01-01 09:16:00
104,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAP_UP,GAP_UP,0.00544016185846119,0.01649151407528171,0.010991556371085398,0.020701726296177725,0.005178160752234318,2020-12-28 09:16:00
105,62,20,18,109,50,27,21,15,17,113,18,34,8.0,13.0,5.0,17.0,8.0,6.0,7.0,6.0,3.0,17.0,6.0,5.0,ABOVE_VA,ABOVE_VA,0.002151461428410162,0.0004040815880770321,-0.0017436284908894928,0.003105239591258746,-0.04393204148570973,2020-12-18 09:16:00
106,0,105,0,36,0,0,0,0,9,137,41,102,0.0,18.0,0.0,12.0,1.0,0.0,0.0,0.0,6.0,17.0,12.0,7.0,ABOVE_VA,GAP_UP,0.0022808950009456375,0.01878864077201814,0.01647017902207626,0.021636977943930935,-0.005837607693477298,2020-12-11 09:16:00
107,0,14,0,0,0,0,0,0,0,10,0,14,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,ABOVE_VA,GAP_UP,0.0031058264695582594,0.02625869707534667,0.023081184452168113,0.03138559444605149,0.001237001963978468,2020-12-04 09:16:00
108,0,73,0,57,0,0,0,0,12,127,48,0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,15.0,8.0,0.0,INSIDE_VA,ABOVE_VA,-0.00023050237993704759,0.009339188093783868,0.009571896818718173,0.015485918225438988,-0.007741038259553412,2020-11-27 09:16:00
109,0,19,0,23,95,43,65,0,81,14,24,11,0.0,11.0,0.0,6.0,16.0,8.0,13.0,0.0,15.0,11.0,11.0,5.0,INSIDE_VA,GAP_UP,0.004137736470071873,0.019940284939579556,0.015737431126789048,0.03019058664953067,-0.0023784148080812084,2020-11-20 09:16:00
110,0,20,0,49,67,0,0,0,25,16,17,0,0.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,INSIDE_VA,INSIDE_VA,-0.0026234932640036845,0.005325770109509298,0.007970173068872155,0.021271567005435976,-0.006720239502087666,2020-11-13 09:16:00
111,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAP_UP,GAP_UP,0.0023953626438866227,0.04662093076948448,0.044119885001213444,0.05294947062897859,0.00035044031795239405,2020-11-06 09:16:00
112,0,0,75,18,6,30,37,41,26,0,5,0,5.0,1.0,11.0,13.0,4.0,4.0,4.0,13.0,11.0,5.0,5.0,3.0,BELOW_VA,GAP_UP,0.000912768473919856,0.039407600404532284,0.038459727104196206,0.03970757126450586,-0.011343183805001655,2020-10-30 09:16:00
113,58,0,61,73,57,64,73,56,84,0,0,0,12.0,0.0,8.0,10.0,11.0,10.0,9.0,12.0,10.0,0.0,0.0,0.0,INSIDE_VA,GAP_DOWN,0.004675586548761768,-0.019697956268772798,-0.024260112561570235,0.006074481715641955,-0.02485244386565555,2020-10-23 09:16:00
114,118,36,0,3,56,137,130,109,12,94,5,0,21.0,5.0,2.0,2.0,16.0,15.0,21.0,8.0,8.0,7.0,7.0,0.0,BELOW_VA,INSIDE_VA,0.004699058903153253,0.019678647767625845,0.01490952811364843,0.02965076183010562,-0.0004026540901516107,2020-10-16 09:16:00
115,0,127,0,47,0,0,0,0,6,36,14,0,0.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,ABOVE_VA,INSIDE_VA,0.0015972078440651405,-0.013572041256977196,-0.01514505929353993,0.0162509560007269,-0.014522760211778007,2020-10-09 09:16:00
116,0,0,0,0,0,0,0,0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,GAP_UP,GAP_UP,0.005725591819582654,0.03596004342344861,0.030062326990372368,0.04231159826306219,0.0026176635383106106,2020-10-05 09:16:00
117,0,0,0,0,13,11,3,0,19,0,14,0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,10.0,0.0,6.0,0.0,INSIDE_VA,INSIDE_VA,0.00822910265355059,0.05554297753977089,0.046927702009092354,0.05611591899347124,0.003095732048219446,2020-09-25 09:16:00
118,10,0,7,37,24,9,65,4,54,0,32,0,3.0,0.0,1.0,10.0,10.0,3.0,6.0,2.0,8.0,6.0,6.0,0.0,ABOVE_VA,GAP_DOWN,0.005629706795147182,-0.06058554159341967,-0.065844562805915,0.005629706795147182,-0.06328971070165157,2020-09-18 09:16:00
119,0,142,0,125,0,0,0,0,6,112,27,87,0.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,3.0,15.0,10.0,18.0,ABOVE_VA,GAP_UP,-0.0005718351543301248,0.00566596969710198,0.006241373888432822,0.014295878858250344,-0.00618105785138412,2020-09-11 09:16:00
120,0,0,107,0,0,166,19,80,0,0,0,12,0.0,0.0,15.0,0.0,0.0,18.0,8.0,22.0,0.0,0.0,0.0,6.0,BELOW_VA,INSIDE_VA,-0.01571642813179963,-0.0070520211170540525,0.00880275487916582,-0.0062111532026666305,-0.030388272926653914,2020-09-04 09:16:00
121,36,42,9,45,109,20,46,12,91,123,41,8,7.0,9.0,4.0,13.0,13.0,4.0,10.0,4.0,17.0,13.0,17.0,2.0,ABOVE_VA,ABOVE_VA,0.0027178844575033168,-0.0030938080629131504,-0.005795939825647745,0.01924988117357307,-0.021228881303201774,2020-08-28 09:16:00
122,0,49,0,0,0,0,0,0,20,86,14,6,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,10.0,5.0,INSIDE_VA,GAP_UP,0.008842006604979025,0.02315279429513728,0.014185360637705813,0.027206854323520213,0.004646474470916484,2020-08-21 09:16:00
123,28,16,26,144,40,6,5,87,165,23,31,102,9.0,15.0,9.0,17.0,13.0,7.0,13.0,9.0,17.0,15.0,10.0,7.0,INSIDE_VA,INSIDE_VA,0.0036332455225329685,-0.00022542034263905997,-0.0038446971365153626,0.013096479906649527,-0.017746326974417026,2020-08-14 09:16:00
124,0,15,0,39,0,0,0,0,0,14,69,60,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,16.0,INSIDE_VA,GAP_UP,-0.0017980154905949952,0.00940500410465095,0.01122319908104763,0.01488382053753079,-0.005777742085162574,2020-08-07 09:16:00
125,37,0,120,124,36,53,37,89,42,0,0,60,15.0,0.0,15.0,15.0,13.0,15.0,15.0,15.0,9.0,0.0,2.0,6.0,INSIDE_VA,INSIDE_VA,0.003997242038187965,0.010062955435482968,0.006041563804479511,0.014569428984736454,-0.01918856437272143,2020-07-31 09:16:00
126,0,43,0,37,116,0,0,0,66,42,62,0,0.0,14.0,0.0,14.0,18.0,0.0,4.0,0.0,15.0,14.0,14.0,0.0,INSIDE_VA,INSIDE_VA,-0.007534758691898236,-0.012412546953162629,-0.004914820245830787,0.00950634646538373,-0.01332045644704749,2020-07-24 09:16:00
127,1,3,0,0,1,0,0,0,76,3,33,60,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,4.0,6.0,7.0,INSIDE_VA,GAP_UP,0.002232465359501612,0.04721734145534384,0.044884672619047716,0.04770205209707257,0.002013413434873934,2020-07-17 09:16:00
128,70,17,3,17,107,61,74,80,112,22,40,0,13.0,12.0,6.0,12.0,17.0,10.0,16.0,13.0,14.0,12.0,12.0,0.0,INSIDE_VA,INSIDE_VA,-0.006401469522635983,-0.009729125994027865,-0.003349095604834651,0.005593785913074578,-0.02497357720763016,2020-07-10 09:16:00
129,0,109,0,3,0,0,0,0,0,0,0,0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAP_UP,GAP_UP,0.004861032223863138,0.02554526865841189,0.020584176091267503,0.026908440304441728,-8.993146275892983e-05,2020-07-03 09:16:00
130,0,49,0,52,83,2,47,0,136,12,0,0,0.0,7.0,0.0,12.0,12.0,3.0,8.0,0.0,18.0,6.0,4.0,0.0,INSIDE_VA,GAP_UP,0.009193580537418367,0.027152907086981592,0.01779572016302322,0.03051724221754415,-0.005907033502360437,2020-06-26 09:16:00
131,0,22,0,9,0,0,0,0,0,0,0,48,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,GAP_UP,GAP_UP,0.002749907097733262,0.019135389570172245,0.016340547484929413,0.04577232751145788,-0.001843180973615799,2020-06-19 09:16:00
132,2,0,106,116,0,13,18,96,0,0,0,0,2.0,0.0,16.0,17.0,2.0,5.0,3.0,18.0,0.0,0.0,0.0,0.0,GAP_DOWN,INSIDE_VA,-0.036851107198175526,0.018274193629763458,0.05723445382113046,0.02028728122177781,-0.036911651185905336,2020-06-12 09:16:00
133,0,72,0,53,27,0,27,0,74,65,68,0,0.0,15.0,0.0,10.0,4.0,0.0,2.0,0.0,14.0,18.0,18.0,0.0,INSIDE_VA,INSIDE_VA,0.006285671559953077,-0.01202302918525533,-0.01819433711783469,0.029683722553148995,-0.014525334596117045,2020-06-05 09:16:00
134,0,40,0,34,0,0,0,0,0,1,0,0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ABOVE_VA,GAP_UP,-0.006935075885328712,0.057203836424957855,0.0645868268557237,0.07253372681281633,-0.011709527824620647,2020-05-29 09:16:00
135,86,3,0,84,66,0,68,0,37,5,12,11,9.0,5.0,0.0,9.0,9.0,0.0,12.0,0.0,7.0,5.0,5.0,2.0,INSIDE_VA,GAP_UP,-0.0037683197468745266,0.042385357386126365,0.04632825681800634,0.04493968491133993,-0.014683263386873646,2020-05-22 09:16:00
136,0,0,19,34,0,4,0,100,0,0,0,0,0.0,0.0,10.0,10.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,INSIDE_VA,BELOW_VA,0.0035190487639613632,-0.0052457869773337995,-0.008734100017424473,0.0035190487639613632,-0.03753469869511061,2020-05-15 09:16:00
137,3,2,25,84,32,48,47,20,114,63,46,42,1.0,1.0,9.0,11.0,11.0,8.0,8.0,7.0,10.0,9.0,16.0,9.0,ABOVE_VA,BELOW_VA,0.017801030071801005,-0.006811064859789773,-0.024181636886194346,0.04032910197059558,-0.018343744403258477,2020-05-08 09:16:00
138,4,0,14,0,73,15,65,14,17,0,1,0,11.0,0.0,1.0,0.0,14.0,1.0,14.0,1.0,4.0,0.0,0.0,0.0,ABOVE_VA,INSIDE_VA,-0.03231372787852027,-0.06485076406969248,-0.03362353805003404,-0.03231372787852027,-0.07464080350391045,2020-05-04 09:16:00
139,63,91,0,60,52,0,64,0,72,66,59,0,10.0,12.0,0.0,12.0,9.0,0.0,6.0,0.0,10.0,12.0,12.0,0.0,INSIDE_VA,GAP_UP,-0.014941577357598157,0.059008481226284326,0.07507174892785828,0.0630072343032817,-0.017370927345236487,2020-04-24 09:16:00
140,6,71,0,77,47,0,25,0,44,55,21,0,5.0,17.0,0.0,8.0,8.0,2.0,5.0,0.0,7.0,10.0,5.0,0.0,GAP_UP,GAP_UP,0.034031674910720344,0.031752545305325564,-0.0022041197196317475,0.041506776390213496,-0.011889182175099378,2020-04-17 09:16:00
141,0,16,0,6,0,0,0,0,70,21,20,0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,4.0,3.0,0.0,INSIDE_VA,INSIDE_VA,0.0005935011622733022,-0.009006929675607567,-0.009594736350704958,0.017876474822911437,-0.03040594380423256,2020-04-13 09:16:00
142,57,56,13,1,3,1,24,1,4,14,37,12,8.0,8.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,6.0,7.0,4.0,INSIDE_VA,GAP_UP,0.011364392779556143,0.10116609078201289,0.08879262375023189,0.10517812082080225,-0.025034341282760275,2020-04-03 09:16:00
143,24,6,0,71,0,0,0,0,4,26,47,0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,0.0,GAP_UP,INSIDE_VA,0.0341595886057664,-0.045166695556711156,-0.07670603747862925,0.04453689258681459,-0.05259721499971104,2020-03-27 09:16:00
144,0,0,46,24,0,78,0,32,0,0,0,0,0.0,0.0,13.0,4.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,BELOW_VA,INSIDE_VA,-0.0005442736365945944,0.046638203171301074,0.047208170970787,0.07439615863762272,-0.09153473070549945,2020-03-20 09:16:00
145,0,0,47,9,0,25,0,5,0,0,0,0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,GAP_DOWN,GAP_DOWN,-0.0543109758946696,-0.1415013524528459,-0.09219772497694245,0.054902836257158194,-0.18670598557729745,2020-03-13 09:16:00
146,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAP_DOWN,GAP_DOWN,-0.02801119204121516,-0.14455054183691596,-0.11989783096416318,-0.01979925386391901,-0.1554450168768875,2020-03-06 09:16:00
147,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAP_DOWN,GAP_DOWN,-0.02047771289893685,-0.031149015271150104,-0.010894394658232276,-0.016088709503913612,-0.050232574150491205,2020-02-28 09:16:00
148,0,0,5,0,0,0,0,4,0,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,BELOW_VA,GAP_DOWN,-0.005838733437611321,-0.03833039534556526,-0.032682486233147734,-0.005838733437611321,-0.045220183562165284,2020-02-24 09:16:00
149,159,9,6,12,150,155,127,38,5,10,11,0,20.0,2.0,4.0,14.0,20.0,20.0,20.0,8.0,7.0,2.0,2.0,0.0,INSIDE_VA,BELOW_VA,0.0017421388040874675,-0.007054840392967332,-0.008781680291054639,0.006389211887632085,-0.021439811980491497,2020-02-14 09:16:00
150,31,115,0,74,0,0,0,0,9,45,37,0,13.0,15.0,0.0,17.0,1.0,0.0,0.0,0.0,7.0,15.0,15.0,0.0,INSIDE_VA,GAP_UP,0.001475284857725745,0.0029423279006037806,0.001464881924756245,0.008118187624915008,-0.011744586157871995,2020-02-07 09:16:00
151,0,0,90,111,52,26,28,82,0,0,0,0,0.0,0.0,16.0,16.0,6.0,9.0,8.0,12.0,4.0,0.0,0.0,0.0,INSIDE_VA,INSIDE_VA,0.006370698115404583,0.009102779487350166,0.0027147862880565476,0.011377434754403781,-0.034040819042232884,2020-01-31 09:16:00
152,0,0,11,36,106,18,108,10,38,0,0,0,0.0,0.0,13.0,14.0,16.0,13.0,14.0,13.0,11.0,0.0,3.0,0.0,INSIDE_VA,GAP_DOWN,-0.0004146277381852359,-0.0127918815067819,-0.012382387850064291,0.007598771716640806,-0.013875660941246037,2020-01-24 09:16:00
153,34,10,35,109,13,18,23,22,18,29,104,1,5.0,8.0,13.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,0.0,INSIDE_VA,GAP_DOWN,-0.002100474731572377,-0.014144815388911547,-0.012069692741961568,0.0061638208404326544,-0.021567302205296124,2020-01-17 09:16:00
154,31,32,0,2,0,0,0,0,0,22,0,0,5.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,GAP_UP,GAP_UP,0.004477624157887439,0.011300475594083315,0.0067924374541601384,0.014140942838666293,-0.0002537593215620193,2020-01-10 09:16:00
155,25,0,19,0,39,34,55,21,77,0,29,16,8.0,0.0,8.0,0.0,11.0,8.0,11.0,8.0,11.0,7.0,7.0,6.0,ABOVE_VA,INSIDE_VA,-0.0017301249353747217,-0.00537763538736491,-0.0036538320379085887,-0.0013637455372953466,-0.028720073927220757,2020-01-03 09:16:00
156,65,1,0,0,49,173,80,73,61,0,0,0,20.0,11.0,0.0,0.0,20.0,20.0,20.0,13.0,11.0,11.0,4.0,0.0,BELOW_VA,INSIDE_VA,0.0035077306095865346,0.012530553528958377,0.008991283917554549,0.013152959312797918,0.0017682919289219168,2019-12-27 09:16:00
