day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,open_type,tpo,candles_in_range,dist_frm_level,resistance_ind,support_ind,y_high,y_low,y_va_h_p,y_va_l_p,y_poc_price,t_2_high,t_2_low,t_2_va_h_p,t_2_va_l_p,t_2_poc_price,w_high,w_low,w_Pivot,w_R1,w_S1,w_R2,w_S2,w_R3,w_S3,w_R4,w_S4,cd_support_pressure,cd_resistance_pressure,cd_new_business_pressure,cd_type,cd_retest_fract,ad_support_pressure,ad_resistance_pressure,ad_new_business_pressure,ad_retest_fract,ad_type,gap,cd_close_rat,high,low,poc_price,va_h_p,va_l_p,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1667537940,1667538840,18028.05,18022.55,-5.5,-0.0,Friday,1,18064.1061,18010.02195,15,1,0,0,1667537940,True,0,-0.11,-0.17,-0.12,-0.35,INSIDE_VA,3,1.0,28.049999999999272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.1479,-0.5537,0.59,0.71,0.38,0.4468,-0.0668,0.56,0.33,2.228,0.3386,2022-11-04 10:29:00
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1667539740,1667540640,18021.0,18038.1,17.1,-0.0,Friday,1,18057.042,18002.979,15,1,0,0,1667539740,True,0,-0.11,-0.18,-0.12,-0.36,INSIDE_VA,4,0.33,21.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0879,-0.3442,0.7,0.82,0.35,0.3927,-0.0427,0.46,0.32,2.7513,0.3222,2022-11-04 10:59:00
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1667540340,1667541240,18037.45,18049.15,11.7,-0.0,Friday,1,18073.5249,18019.41255,15,1,0,0,1667540340,True,0,-0.11,-0.14,-0.11,-0.25,INSIDE_VA,4,0.25,37.45000000000073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.1315,-0.4993,0.64,0.77,0.35,0.4109,-0.0609,0.51,0.31,2.3163,0.3101,2022-11-04 11:09:00
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1667542440,1667543340,18034.3,18037.1,2.8,-0.0,Friday,1,18070.368599999998,18016.2657,15,1,0,0,1667542440,True,0,-0.11,-0.11,-0.07,-0.23,INSIDE_VA,5,0.5,34.29999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.077,-0.395,0.86,0.93,0.41,0.4523,-0.0423,0.59,0.31,1.7669,0.3243,2022-11-04 11:44:00
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1667544540,1667545440,18042.3,18061.95,19.65,-0.0,Friday,1,18078.384599999998,18024.2577,15,1,0,0,1667544540,True,0,-0.11,-0.09,-0.06,-0.19,INSIDE_VA,7,0.67,42.29999999999927,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,-0.1862,0.96,0.98,0.4,0.4206,-0.0206,0.57,0.27,1.6199,0.2951,2022-11-04 12:19:00
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1667544840,1667545740,18056.0,18059.15,3.15,-0.0,Friday,1,18092.112,18037.944,15,1,0,0,1667544840,True,0,-0.11,-0.06,-0.05,-0.12,INSIDE_VA,7,0.67,-44.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.023,-0.2594,0.94,0.98,0.39,0.4257,-0.0357,0.58,0.27,1.5552,0.2834,2022-11-04 12:24:00
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1667549940,1667550840,18048.75,18049.9,1.15,-0.0,Friday,1,18084.8475,18030.70125,15,1,0,0,1667549940,True,0,-0.11,-0.08,-0.05,-0.14,INSIDE_VA,10,0.8,48.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0443,-0.3675,0.94,0.99,0.4,0.4538,-0.0538,0.64,0.27,0.4517,-0.0909,2022-11-04 13:49:00
2022-11-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1667453640,1667454540,18072.3,18089.85,17.55,0.0,Thursday,1,18108.4446,18054.2277,15,1,0,0,1667453640,True,0,0.25,0.15,0.15,0.16,GAP_DOWN,4,0.25,-27.700000000000728,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.01,0.79,-1,0.89,0.61,0.29,0.1,1.0,1,0.0001,-0.25,1,1,1,1,1,0.0665,-0.3789,0.9,0.96,0.47,0.5267,-0.0567,0.66,0.39,1.6146,0.3746,2022-11-03 11:04:00
2022-11-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1667454540,1667455440,18089.85,18067.05,-22.8,0.0,Thursday,1,18126.0297,18071.76015,15,1,-1,0,1667454540,True,0,0.25,0.19,0.15,0.31,GAP_DOWN,5,0.0,-10.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.01,0.79,-1,0.89,0.61,0.29,0.1,1.0,1,0.0001,-0.25,1,1,1,1,1,0.0412,-0.3096,0.94,0.99,0.48,0.5266,-0.0466,0.67,0.38,1.5761,0.3763,2022-11-03 11:19:00
2022-11-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1667455140,1667455740,18078.95,18052.0,-26.95,0.0,Thursday,1,18115.1079,18060.87105,15,1,-1,0,1667455140,True,0,0.25,0.12,0.11,0.17,GAP_DOWN,5,0.0,-21.049999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.01,0.79,-1,0.89,0.61,0.29,0.1,1.0,1,0.0001,-0.25,1,1,1,1,1,0.0458,-0.3539,0.93,0.98,0.46,0.5102,-0.0502,0.67,0.35,1.2199,0.2936,2022-11-03 11:29:00
2022-11-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1667458440,1667459340,18035.55,18027.45,-8.1,-0.0,Thursday,1,18071.6211,18017.51445,15,1,0,0,1667458440,True,0,0.25,0.01,0.02,-0.02,GAP_DOWN,7,0.44,35.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.01,0.79,-1,0.89,0.61,0.29,0.1,1.0,1,0.0001,-0.25,1,1,1,1,1,0.0754,-0.4415,0.91,0.98,0.48,0.5436,-0.0636,0.71,0.38,1.2414,0.32,2022-11-03 12:24:00
2022-11-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1667466840,1667467740,18033.65,18038.85,5.2,-0.0,Thursday,1,18069.7173,18015.61635,15,1,0,0,1667466840,True,0,0.25,-0.01,-0.02,-0.01,GAP_DOWN,11,0.72,33.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.01,0.79,-1,0.89,0.61,0.29,0.1,1.0,1,0.0001,-0.25,1,1,1,1,1,0.057,-0.4085,0.94,0.99,0.47,0.5257,-0.0557,0.71,0.34,0.4782,-0.0053,2022-11-03 14:44:00
2022-11-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1667467140,1667468040,18039.5,18058.6,19.1,-0.0,Thursday,1,18075.579,18021.4605,15,1,0,0,1667467140,True,0,0.25,0.0,0.0,0.01,GAP_DOWN,12,0.74,39.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.01,0.79,-1,0.89,0.61,0.29,0.1,1.0,1,0.0001,-0.25,1,1,1,1,1,0.0442,-0.3693,0.95,0.99,0.46,0.521,-0.061,0.7,0.34,0.458,-0.0212,2022-11-03 14:49:00
2022-10-28,NIFTY,CDLHIKKAKE_SELL_5_10,SIG_1,1,-1,1666930440,1666931040,17813.75,17779.7,34.05,0.0,Friday,1,17778.1225,17831.563749999998,10,1,0,0,1666930440,True,0,0.25,0.0,0.21,0.38,ABOVE_VA,1,0.0,13.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,,,,,,,,,,,,2022-10-28 09:44:00
2022-10-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1666946640,1666947540,17733.65,17756.15,22.5,-0.0,Friday,1,17769.1173,17715.916350000003,15,1,0,0,1666946640,True,0,0.19,-0.07,-0.05,-0.11,ABOVE_VA,10,0.81,33.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.1938,-0.825,0.79,0.89,0.36,0.4676,-0.1076,0.67,0.26,1.0394,0.1525,2022-10-28 14:14:00
2022-10-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1666947540,1666948440,17756.15,17759.4,3.25,-0.0,Friday,1,17791.6623,17738.39385,15,1,0,0,1666947540,True,0,0.19,-0.05,-0.04,-0.08,ABOVE_VA,11,0.76,-43.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.2029,-0.8619,0.79,0.89,0.35,0.4694,-0.1194,0.68,0.26,0.9905,0.135,2022-10-28 14:29:00
2022-10-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1666948440,1666949340,17759.4,17756.1,-3.3,-0.0,Friday,1,17794.918800000003,17741.640600000002,15,1,0,0,1666948440,True,0,0.19,-0.05,-0.04,-0.09,ABOVE_VA,11,0.78,-40.599999999998545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.1687,-0.7646,0.83,0.92,0.36,0.4683,-0.1083,0.68,0.25,0.9266,0.1236,2022-10-28 14:44:00
2022-10-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1666948740,1666949640,17766.3,17770.05,3.75,-0.0,Friday,1,17801.832599999998,17748.5337,15,1,0,0,1666948740,True,0,0.19,-0.03,-0.02,-0.04,ABOVE_VA,12,0.79,-33.70000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.1587,-0.7282,0.83,0.93,0.36,0.4662,-0.1062,0.68,0.26,0.9569,0.1351,2022-10-28 14:49:00
2022-10-27,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1666858140,1666859040,17693.4,17688.05,-5.35,-0.0,Thursday,1,17728.7868,17675.7066,15,1,0,0,1666858140,True,0,-0.17,-0.08,-0.07,-0.11,ABOVE_VA,9,0.21,-6.599999999998545,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.96,-1,0.19,0.43,0.32,0.25,0.22,-1,0.0078,0.03,1,0,1,1,0,0.1075,-0.6038,0.9,0.97,0.44,0.5297,-0.0897,0.75,0.31,0.7448,0.1288,2022-10-27 13:39:00
2022-10-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1666335240,1666336080,17646.5,17628.4,-18.1,0.0,Friday,1,17681.793,17628.8535,15,1,-1,0,1666335240,True,0,0.08,0.04,0.03,0.1,GAP_UP,7,0.78,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.12,0.87,1,0.68,0.32,0.29,0.39,0.83,-1,-0.0028,0.17,1,1,1,1,1,-0.011,-0.3899,0.97,0.99,0.4,0.4861,-0.0861,0.78,0.19,0.6996,0.0677,2022-10-21 12:24:00
2022-10-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1666341240,1666341540,17580.2,17556.05,-24.15,-0.0,Friday,1,17615.3604,17562.6198,15,1,-1,0,1666341240,True,0,0.08,-0.02,-0.01,-0.04,GAP_UP,10,0.75,-19.799999999999272,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.12,0.87,1,0.68,0.32,0.29,0.39,0.83,-1,-0.0028,0.17,1,1,1,1,1,-0.0497,-0.2463,0.99,0.99,0.46,0.5237,-0.0637,0.81,0.24,0.6797,0.1137,2022-10-21 14:04:00
2022-10-20,NIFTY,CDLHIKKAKE_BUY_5_10,SIG_1,1,1,1666239240,1666239840,17436.55,17473.45,36.9,-0.0,Thursday,1,17471.4231,17419.11345,10,1,1,0,1666239240,True,0,-0.12,0.0,-0.12,-0.12,GAP_DOWN,1,0.0,36.54999999999927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.29,0.39,-1,0.41,0.05,0.4,0.55,0.59,1,0.0023,0.21,1,0,1,1,1,,,,,,,,,,,,2022-10-20 09:44:00
2022-10-20,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1666239240,1666239840,17436.55,17473.45,36.9,-0.0,Thursday,1,17471.4231,17419.11345,15,1,1,0,1666239240,True,0,-0.12,0.0,-0.12,-0.12,GAP_DOWN,1,0.0,36.54999999999927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.29,0.39,-1,0.41,0.05,0.4,0.55,0.59,1,0.0023,0.21,1,0,1,1,1,,,,,,,,,,,,2022-10-20 09:44:00
2022-10-20,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1666239540,1666240440,17450.65,17473.1,22.45,-0.0,Thursday,1,17485.551300000003,17433.199350000003,15,1,0,0,1666239540,True,0,-0.01,0.0,-0.04,0.08,GAP_DOWN,2,0.0,-49.349999999998545,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.29,0.39,-1,0.41,0.05,0.4,0.55,0.59,1,0.0023,0.21,1,0,1,1,1,,,,,,,,,,,,2022-10-20 09:49:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665723240,1665723480,17292.95,17269.2,-23.75,0.0,Friday,1,17327.5359,17275.65705,15,1,-1,0,1665723240,True,0,0.02,0.0,0.0,0.0,GAP_UP,3,1.0,-7.049999999999272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,0.1041,-0.5953,0.85,0.92,0.36,0.447,-0.087,0.7,0.19,0.7994,0.0675,2022-10-14 10:24:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1665724440,1665725340,17269.15,17285.25,16.1,0.0,Friday,1,17303.6883,17251.88085,15,1,0,0,1665724440,True,0,0.02,-0.07,-0.06,-0.12,GAP_UP,3,0.5,-30.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,-0.0135,-0.2749,0.96,0.98,0.42,0.4688,-0.0488,0.72,0.21,0.6522,0.0574,2022-10-14 10:44:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1665724740,1665725640,17280.45,17285.25,4.8,0.0,Friday,1,17315.0109,17263.169550000002,15,1,0,0,1665724740,True,0,0.02,0.0,0.0,0.0,GAP_UP,4,1.0,-19.549999999999272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,-0.0424,-0.1483,0.96,0.96,0.43,0.4643,-0.0343,0.69,0.24,0.529,-0.0073,2022-10-14 10:49:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1665728040,1665728940,17299.3,17306.0,6.7,0.0,Friday,1,17333.8986,17282.0007,15,1,0,0,1665728040,True,0,0.02,0.02,0.03,0.0,GAP_UP,5,1.0,-0.7000000000007276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,-0.0441,-0.0726,0.96,0.96,0.52,0.531,-0.011,0.7,0.36,1.4499,0.3907,2022-10-14 11:44:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1665728340,1665729240,17309.6,17327.8,18.2,0.0,Friday,1,17344.2192,17292.290399999998,15,1,0,0,1665728340,True,0,0.02,0.04,0.04,0.05,GAP_UP,6,1.0,9.599999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,-0.0279,-0.1302,0.98,0.98,0.52,0.5377,-0.0177,0.71,0.37,1.3057,0.3656,2022-10-14 11:49:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1665730440,1665731040,17336.7,17319.3,-17.4,0.0,Friday,1,17371.3734,17319.3633,15,1,-1,0,1665730440,True,0,0.02,0.05,0.06,0.04,GAP_UP,7,0.78,36.70000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,-0.0131,-0.1627,0.98,0.99,0.51,0.539,-0.029,0.69,0.38,1.4406,0.384,2022-10-14 12:24:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1665733740,1665734640,17276.6,17296.05,19.45,0.0,Friday,1,17311.153199999997,17259.323399999997,15,1,0,0,1665733740,True,0,0.02,-0.02,-0.01,-0.06,GAP_UP,9,0.85,-23.400000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,-0.0273,-0.1175,0.98,0.98,0.56,0.5791,-0.0191,0.74,0.42,1.4941,0.4367,2022-10-14 13:19:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1665734040,1665734940,17294.65,17301.55,6.9,0.0,Friday,1,17329.2393,17277.35535,15,1,0,0,1665734040,True,0,0.02,-0.02,-0.01,-0.06,GAP_UP,9,0.85,-5.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,-0.0166,-0.1393,0.97,0.98,0.55,0.5797,-0.0297,0.73,0.43,1.6039,0.4515,2022-10-14 13:24:00
2022-10-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665636240,1665637140,17029.05,17014.0,-15.05,0.0,Thursday,1,17063.108099999998,17012.02095,15,1,0,0,1665636240,True,0,-0.22,0.0,-0.17,-0.38,INSIDE_VA,2,0.0,29.049999999999272,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.06,0.58,1,1.0,0.05,0.02,0.93,0.59,-1,0.0,-0.08,0,1,1,0,1,,,,,,,,,,,,2022-10-13 10:14:00
2022-10-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1665637140,1665638040,17014.0,17026.2,12.2,-0.0,Thursday,1,17048.028,16996.986,15,1,0,0,1665637140,True,0,-0.22,-0.3,-0.22,-0.55,INSIDE_VA,3,0.0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.06,0.58,1,1.0,0.05,0.02,0.93,0.59,-1,0.0,-0.08,0,1,1,0,1,0.1351,-0.4928,0.54,0.67,0.51,0.5811,-0.0711,0.66,0.5,2.5142,0.477,2022-10-13 10:29:00
2022-10-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1665639540,1665639840,17034.55,17014.1,-20.45,0.0,Thursday,1,17068.6191,17017.51545,15,1,-1,0,1665639540,True,0,-0.22,-0.14,-0.11,-0.25,INSIDE_VA,4,0.5,34.54999999999927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.06,0.58,1,1.0,0.05,0.02,0.93,0.59,-1,0.0,-0.08,0,1,1,0,1,0.1875,-0.7362,0.67,0.79,0.46,0.5612,-0.1012,0.73,0.4,1.6032,0.3638,2022-10-13 11:09:00
2022-10-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1665646740,1665647640,17010.85,17019.8,8.95,-0.0,Thursday,1,17044.8717,16993.83915,15,1,0,0,1665646740,True,0,-0.22,-0.1,-0.09,-0.16,INSIDE_VA,8,0.08,10.849999999998545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.06,0.58,1,1.0,0.05,0.02,0.93,0.59,-1,0.0,-0.08,0,1,1,0,1,0.1261,-0.6749,0.89,0.96,0.44,0.5347,-0.0947,0.78,0.29,0.7792,0.14,2022-10-13 13:09:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_10,SIG_1,1,1,1665116040,1665116640,17258.65,17301.0,42.35,-0.0,Friday,1,17293.1673,17241.39135,10,1,1,0,1665116040,True,0,-0.19,0.0,-0.12,-0.38,GAP_DOWN,1,0.0,-41.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,,,,,,,,,,,,2022-10-07 09:44:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665116040,1665116640,17258.65,17301.0,42.35,-0.0,Friday,1,17293.1673,17241.39135,15,1,1,0,1665116040,True,0,-0.19,0.0,-0.12,-0.38,GAP_DOWN,1,0.0,-41.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,,,,,,,,,,,,2022-10-07 09:44:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1665116340,1665116820,17280.0,17317.2,37.2,-0.0,Friday,1,17314.56,17262.72,15,1,1,0,1665116340,True,0,0.1,0.0,0.11,0.08,GAP_DOWN,2,0.0,-20.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,,,,,,,,,,,,2022-10-07 09:49:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1665122640,1665123540,17253.15,17266.75,13.6,-0.0,Friday,1,17287.656300000002,17235.89685,15,1,0,0,1665122640,True,0,0.11,0.03,0.05,-0.05,GAP_DOWN,5,1.0,-46.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,-0.0019,-0.3529,0.97,1.0,0.47,0.5367,-0.0667,0.8,0.28,0.6836,0.1241,2022-10-07 11:34:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1665123540,1665124080,17266.75,17246.4,-20.35,-0.0,Friday,1,17301.2835,17249.48325,15,1,-1,0,1665123540,True,0,0.11,0.04,0.06,-0.02,GAP_DOWN,6,1.0,-33.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,0.0185,-0.4269,0.97,1.0,0.45,0.5201,-0.0701,0.79,0.25,0.6986,0.1093,2022-10-07 11:49:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1665124140,1665124320,17247.1,17229.4,-17.7,-0.0,Friday,1,17281.5942,17229.852899999998,15,1,-1,0,1665124140,True,0,0.11,-0.01,0.02,-0.09,GAP_DOWN,6,1.0,47.099999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,0.004,-0.3702,0.97,0.99,0.43,0.496,-0.066,0.75,0.24,0.684,0.0845,2022-10-07 11:59:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1665127740,1665128640,17266.3,17265.3,-1.0,-0.0,Friday,1,17300.832599999998,17249.0337,15,1,0,0,1665127740,True,0,0.11,0.03,0.06,-0.05,GAP_DOWN,8,0.82,-33.70000000000073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,-0.0839,-0.1037,0.99,0.98,0.51,0.5393,-0.0293,0.79,0.29,0.6338,0.1309,2022-10-07 12:59:00
