day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,open_type,tpo,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,pattern_time,pattern_price,strength,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,entry_time_read
2022-02-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1643960700,1643961420,17478.6,17522.9,44.3,-0.0,Friday,1,17513.5572,17461.1214,15,1,1,0,1643960700,True,0,BELOW_VA,9,1.0,0.0,-0.03,-0.03,-0.03,0.0015,-0.2917,0.97,0.99,0.44,0.498,-0.058,0.71,0.29,0.6004,0.049,-21.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.03,0.05,0.92,-1,0.39,0.26,0.03,0.71,0.89,1,0.0,-1.21,1,1,1,1,1,[1643960460],"[[17474.0, 17486.45, 17462.75, 17478.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-04 13:15:00
2022-02-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1643961000,1643961900,17498.7,17529.1,30.4,-0.0,Friday,1,17533.6974,17481.2013,15,1,0,0,1643961000,True,0,BELOW_VA,9,0.92,0.0,-0.02,-0.03,0.0,0.0082,-0.305,0.97,1.0,0.44,0.497,-0.057,0.71,0.29,0.5921,0.0431,-1.2999999999992724,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.03,0.05,0.92,-1,0.39,0.26,0.03,0.71,0.89,1,0.0,-1.21,1,1,1,1,1,[1643960760],"[[17479.2, 17504.9, 17462.55, 17498.7]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-04 13:20:00
2022-02-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1643965500,1643965800,17525.8,17499.7,-26.1,0.0,Friday,1,17560.851599999998,17508.2742,15,1,-1,0,1643965500,True,0,BELOW_VA,11,0.94,0.0,-0.0,-0.01,0.01,0.0359,-0.3608,0.95,0.99,0.44,0.4991,-0.0591,0.7,0.3,0.529,0.0019,25.799999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.03,0.05,0.92,-1,0.39,0.26,0.03,0.71,0.89,1,0.0,-1.21,1,1,1,1,1,[1643965260],"[[17540.7, 17550.55, 17523.75, 17525.8]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-02-04 14:35:00
2022-01-27,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1643258400,1643259060,17014.45,16964.9,-49.55,-0.0,Thursday,1,17048.478900000002,16997.435550000002,15,1,-1,0,1643258400,True,0,INSIDE_VA,2,0.0,0.05,0.0,0.02,0.12,,,,,,,,,,,,14.450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.35,0.09,0.56,1,0.66,0.19,0.04,0.77,0.52,-1,0.0,0.63,0,1,1,0,1,[1643258160],"[[17030.0, 17030.65, 17001.55, 17014.45]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-27 10:10:00
2022-01-27,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1643262900,1643263500,16958.2,16939.05,-19.15,-0.0,Thursday,1,16992.1164,16941.2418,15,1,-1,0,1643262900,True,0,INSIDE_VA,5,1.0,0.03,-0.04,-0.03,-0.06,-0.0786,-0.093,0.99,0.98,0.4,0.4347,-0.0347,0.66,0.21,0.6046,0.0101,-41.79999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.35,0.09,0.56,1,0.66,0.19,0.04,0.77,0.52,-1,0.0,0.63,0,1,1,0,1,[1643262660],"[[16962.5, 16966.35, 16953.2, 16958.2]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022-01-27 11:25:00
2022-01-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1642746000,1642746600,17593.05,17629.7,36.65,-0.0,Friday,1,17628.2361,17575.45695,15,1,1,0,1642746000,True,0,GAP_DOWN,6,1.0,0.2,-0.03,-0.02,-0.05,-0.0032,-0.2565,0.97,0.99,0.5,0.5476,-0.0476,0.76,0.34,0.5337,0.0694,-6.950000000000728,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46,0.08,0.46,-1,0.2,0.23,0.0,0.77,0.24,-1,0.0,-1.01,0,1,1,0,1,[1642745760],"[[17593.4, 17601.3, 17592.95, 17593.05]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21 11:50:00
2022-01-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1642746300,1642747200,17614.15,17629.75,15.6,-0.0,Friday,1,17649.3783,17596.53585,15,1,0,0,1642746300,True,0,GAP_DOWN,6,1.0,0.2,0.01,-0.01,0.05,-0.0344,-0.1816,0.98,0.99,0.51,0.5469,-0.0369,0.77,0.32,0.5629,0.093,14.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46,0.08,0.46,-1,0.2,0.23,0.0,0.77,0.24,-1,0.0,-1.01,0,1,1,0,1,[1642746060],"[[17592.55, 17614.9, 17590.15, 17614.15]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21 11:55:00
2022-01-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1642748700,1642749600,17646.25,17666.75,20.5,-0.0,Friday,1,17681.5425,17628.60375,15,1,0,0,1642748700,True,0,GAP_DOWN,7,1.0,0.2,0.07,0.05,0.12,-0.0666,-0.0597,1.0,0.98,0.52,0.5403,-0.0203,0.73,0.35,0.4464,0.0193,46.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46,0.08,0.46,-1,0.2,0.23,0.0,0.77,0.24,-1,0.0,-1.01,0,1,1,0,1,[1642748460],"[[17661.6, 17665.75, 17644.45, 17646.25]]",100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21 12:35:00
2022-01-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1642749600,1642750500,17666.75,17670.9,4.15,0.0,Friday,1,17702.0835,17649.08325,15,1,0,0,1642749600,True,0,GAP_DOWN,8,1.0,0.2,0.09,0.06,0.17,-0.0125,-0.2133,0.98,1.0,0.5,0.5403,-0.0403,0.73,0.35,0.4618,0.0135,-33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46,0.08,0.46,-1,0.2,0.23,0.0,0.77,0.24,-1,0.0,-1.01,0,1,1,0,1,[1642749360],"[[17658.2, 17667.1, 17647.15, 17666.75]]",200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21 12:50:00
2022-01-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1642751700,1642751880,17648.05,17628.85,-19.2,-0.0,Friday,1,17683.3461,17630.40195,15,1,-1,0,1642751700,True,0,GAP_DOWN,9,0.85,0.2,0.07,0.04,0.16,-0.0333,-0.1432,0.99,1.0,0.49,0.5251,-0.0351,0.71,0.34,0.4172,-0.0273,48.04999999999927,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.46,0.08,0.46,-1,0.2,0.23,0.0,0.77,0.24,-1,0.0,-1.01,0,1,1,0,1,[1642751460],"[[17678.65, 17684.25, 17645.6, 17648.05]]",100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21 13:25:00
2022-01-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1642752900,1642753800,17602.65,17627.7,25.05,-0.0,Friday,1,17637.855300000003,17585.04735,15,1,0,0,1642752900,True,0,GAP_DOWN,10,0.93,0.2,0.02,-0.0,0.08,-0.0359,-0.1508,0.99,1.0,0.49,0.5286,-0.0386,0.72,0.34,0.4668,0.0122,2.650000000001455,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.46,0.08,0.46,-1,0.2,0.23,0.0,0.77,0.24,-1,0.0,-1.01,0,1,1,0,1,[1642752660],"[[17613.7, 17615.3, 17596.6, 17602.65]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21 13:45:00
2022-01-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1642753500,1642753860,17600.65,17637.05,36.4,-0.0,Friday,1,17635.851300000002,17583.04935,15,1,1,0,1642753500,True,0,GAP_DOWN,10,0.93,0.2,0.02,-0.0,0.09,-0.0515,-0.1021,0.99,0.99,0.51,0.534,-0.024,0.72,0.35,0.4481,0.0086,0.6500000000014552,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.46,0.08,0.46,-1,0.2,0.23,0.0,0.77,0.24,-1,0.0,-1.01,0,1,1,0,1,[1642753260],"[[17605.0, 17611.55, 17595.85, 17600.65]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21 13:55:00
2022-01-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1642753800,1642754460,17627.7,17609.55,-18.15,-0.0,Friday,1,17662.955400000003,17610.0723,15,1,-1,0,1642753800,True,0,GAP_DOWN,10,0.93,0.2,0.02,0.0,0.09,-0.0626,-0.0596,1.0,0.99,0.51,0.5312,-0.0212,0.71,0.35,0.4108,-0.016,27.700000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.46,0.08,0.46,-1,0.2,0.23,0.0,0.77,0.24,-1,0.0,-1.01,0,1,1,0,1,[1642753560],"[[17600.65, 17638.1, 17598.5, 17627.7]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21 14:00:00
2022-01-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_9,1,1,1642756200,1642756500,17538.3,17516.7,-21.6,-0.0,Friday,1,17573.3766,17520.7617,15,1,-1,0,1642756200,True,0,GAP_DOWN,11,0.94,0.2,-0.03,-0.04,-0.01,-0.0481,-0.1166,0.99,0.99,0.49,0.5259,-0.0359,0.71,0.34,0.4636,0.0088,38.29999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.46,0.08,0.46,-1,0.2,0.23,0.0,0.77,0.24,-1,0.0,-1.01,0,1,1,0,1,[1642755960],"[[17573.05, 17584.75, 17538.3, 17538.3]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21 14:40:00
2022-01-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1642048500,1642049040,18209.35,18190.7,-18.65,-0.0,Thursday,1,18245.768699999997,18191.140649999998,15,1,-1,0,1642048500,True,0,GAP_UP,2,0.0,-0.14,0.0,-0.15,-0.12,,,,,,,,,,,,9.349999999998545,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.42,0.31,0.27,1,0.0,0.29,0.19,0.52,0.0,1,0.0049,0.85,0,0,0,0,0,[1642048260],"[[18242.45, 18244.2, 18200.4, 18209.35]]",100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-13 10:05:00
2021-12-24,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1640328900,1640329440,16973.2,16955.85,-17.35,-0.0,Friday,1,17007.1464,16956.2268,15,1,-1,0,1640328900,True,0,GAP_UP,7,0.89,-0.34,-0.08,-0.07,-0.13,-0.0233,-0.1609,0.98,0.99,0.42,0.4505,-0.0305,0.62,0.28,0.3831,-0.1277,-26.799999999999272,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0.34,0.5,0.16,-1,0.0,0.3,0.02,0.68,0.0,1,0.0057,0.98,0,0,0,0,0,[1640328660],"[[16985.9, 16987.5, 16969.8, 16973.2]]",100,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-12-24 12:25:00
2021-12-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1640236800,1640237700,17046.35,17054.75,8.4,-0.0,Thursday,1,17080.4427,17029.303649999998,15,1,0,0,1640236800,True,0,GAP_UP,4,1.0,0.09,0.02,0.07,-0.11,-0.0987,-0.0137,0.98,0.96,0.55,0.5565,-0.0065,0.8,0.31,0.5668,0.1297,46.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.02,0.68,1,0.77,0.34,0.6,0.06,0.47,1,0.0,0.49,1,0,1,1,0,[1640236560],"[[17051.65, 17054.0, 17042.75, 17046.35]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-23 10:50:00
2021-12-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1640244300,1640245200,17086.0,17083.9,-2.1,0.0,Thursday,1,17120.172,17068.914,15,1,0,0,1640244300,True,0,GAP_UP,8,1.0,0.09,0.07,0.07,0.05,-0.0656,-0.0155,0.98,0.97,0.59,0.6001,-0.0101,0.77,0.43,1.3501,0.4482,-14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.02,0.68,1,0.77,0.34,0.6,0.06,0.47,1,0.0,0.49,1,0,1,1,0,[1640244060],"[[17086.25, 17087.1, 17075.7, 17086.0]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-23 12:55:00
2021-12-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1640245500,1640246400,17085.55,17103.55,18.0,0.0,Thursday,1,17119.7211,17068.46445,15,1,0,0,1640245500,True,0,GAP_UP,9,1.0,0.09,0.07,0.08,0.06,-0.0252,-0.1359,0.98,0.99,0.56,0.5833,-0.0233,0.75,0.42,1.3359,0.4141,-14.450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.02,0.68,1,0.77,0.34,0.6,0.06,0.47,1,0.0,0.49,1,0,1,1,0,[1640245260],"[[17083.15, 17087.65, 17074.3, 17085.55]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-23 13:15:00
2021-12-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1640245800,1640246700,17104.5,17098.2,-6.3,0.0,Thursday,1,17138.709,17087.3955,15,1,0,0,1640245800,True,0,GAP_UP,9,1.0,0.09,0.09,0.1,0.09,-0.0198,-0.1533,0.98,0.99,0.55,0.5748,-0.0248,0.74,0.41,1.3177,0.4008,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.02,0.68,1,0.77,0.34,0.6,0.06,0.47,1,0.0,0.49,1,0,1,1,0,[1640245560],"[[17085.9, 17107.9, 17085.75, 17104.5]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-23 13:20:00
2021-12-17,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1639715100,1639715220,17105.25,17084.25,-21.0,0.0,Friday,1,17139.4605,17088.14475,15,1,-1,0,1639715100,True,0,INSIDE_VA,2,0.0,-0.41,0.0,-0.38,-0.5,,,,,,,,,,,,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0.52,0.03,0.45,-1,0.82,0.1,0.17,0.73,1.0,-1,0.0013,0.21,1,1,1,1,1,[1639714860],"[[17142.25, 17143.2, 17105.0, 17105.25]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-17 09:55:00
2021-12-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1639633500,1639633920,17280.6,17256.3,-24.3,-0.0,Thursday,1,17315.1612,17263.3194,15,1,-1,0,1639633500,True,0,GAP_UP,5,1.0,-0.33,-0.14,-0.12,-0.19,-0.0273,-0.1399,0.99,1.0,0.53,0.5609,-0.0309,0.72,0.4,0.3546,-0.0394,-19.400000000001455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.1,0.17,0.73,-1,0.79,0.38,0.38,0.24,0.83,1,0.0,-0.62,1,1,1,1,1,[1639633260],"[[17286.65, 17288.6, 17274.55, 17280.6]]",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-16 11:15:00
2021-12-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1639636200,1639636680,17237.75,17212.95,-24.8,-0.0,Thursday,1,17272.2255,17220.51225,15,1,-1,0,1639636200,True,0,GAP_UP,6,1.0,-0.33,-0.19,-0.17,-0.25,0.0229,-0.3039,0.96,0.99,0.56,0.6024,-0.0424,0.79,0.42,0.4319,0.0531,37.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.1,0.17,0.73,-1,0.79,0.38,0.38,0.24,0.83,1,0.0,-0.62,1,1,1,1,1,[1639635960],"[[17250.85, 17252.05, 17237.65, 17237.75]]",100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-16 12:00:00
2021-12-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1639638000,1639638900,17208.0,17222.2,14.2,-0.0,Thursday,1,17242.416,17190.792,15,1,0,0,1639638000,True,0,GAP_UP,7,0.78,-0.33,-0.19,-0.15,-0.31,0.0418,-0.3805,0.95,0.99,0.53,0.585,-0.055,0.78,0.39,0.5408,0.1001,8.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.1,0.17,0.73,-1,0.79,0.38,0.38,0.24,0.83,1,0.0,-0.62,1,1,1,1,1,[1639637760],"[[17225.85, 17226.45, 17202.3, 17208.0]]",100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-16 12:30:00
2021-12-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1639643700,1639644120,17249.7,17231.3,-18.4,-0.0,Thursday,1,17284.1994,17232.4503,15,1,-1,0,1639643700,True,0,GAP_UP,10,0.75,-0.33,-0.07,-0.06,-0.12,0.0276,-0.3265,0.96,0.99,0.48,0.5306,-0.0506,0.71,0.35,0.4691,0.0006,49.70000000000073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.1,0.17,0.73,-1,0.79,0.38,0.38,0.24,0.83,1,0.0,-0.62,1,1,1,1,1,[1639643460],"[[17265.1, 17266.45, 17240.05, 17249.7]]",100,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-16 14:05:00
2021-12-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1639023600,1639024320,17449.2,17426.75,-22.45,-0.0,Thursday,1,17484.0984,17431.7508,15,1,-1,0,1639023600,True,0,GAP_UP,2,0.0,-0.22,0.0,-0.21,-0.25,,,,,,,,,,,,49.20000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.04,0.1,0.86,1,0.0,0.21,0.27,0.52,0.0,1,0.0037,1.71,0,0,0,0,0,[1639023360],"[[17472.5, 17472.5, 17447.6, 17449.2]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-09 09:50:00
2021-12-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1639024200,1639024980,17434.95,17414.1,-20.85,-0.0,Thursday,1,17469.819900000002,17417.51505,15,1,-1,0,1639024200,True,0,GAP_UP,2,0.0,-0.23,0.0,-0.22,-0.25,,,,,,,,,,,,34.95000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.04,0.1,0.86,1,0.0,0.21,0.27,0.52,0.0,1,0.0037,1.71,0,0,0,0,0,[1639023960],"[[17454.6, 17454.6, 17433.75, 17434.95]]",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-09 10:00:00
2021-12-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1639036500,1639037400,17502.7,17484.65,-18.05,0.0,Thursday,1,17537.705400000003,17485.1973,15,1,-1,0,1639036500,True,0,GAP_UP,9,0.85,-0.27,0.05,0.04,0.1,0.076,-0.4409,0.91,0.97,0.49,0.5519,-0.0619,0.72,0.39,1.2649,0.3332,2.7000000000007276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.04,0.1,0.86,1,0.0,0.21,0.27,0.52,0.0,1,0.0037,1.71,0,0,0,0,0,[1639036260],"[[17524.55, 17526.1, 17502.7, 17502.7]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-09 13:25:00
2021-12-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1639039500,1639040040,17485.0,17464.8,-20.2,-0.0,Thursday,1,17519.97,17467.515,15,1,-1,0,1639039500,True,0,GAP_UP,11,0.88,-0.27,0.02,-0.0,0.07,0.0897,-0.5135,0.91,0.97,0.46,0.536,-0.076,0.73,0.35,0.5883,0.0619,-15.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.04,0.1,0.86,1,0.0,0.21,0.27,0.52,0.0,1,0.0037,1.71,0,0,0,0,0,[1639039260],"[[17495.35, 17495.35, 17470.7, 17485.0]]",100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021-12-09 14:15:00
2021-12-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1639040100,1639041000,17460.8,17474.95,14.15,-0.0,Thursday,1,17495.7216,17443.3392,15,1,0,0,1639040100,True,0,GAP_UP,11,0.88,-0.27,-0.01,-0.02,0.05,0.0909,-0.5296,0.91,0.97,0.46,0.5425,-0.0825,0.74,0.35,0.6771,0.1131,-39.20000000000073,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.04,0.1,0.86,1,0.0,0.21,0.27,0.52,0.0,1,0.0037,1.71,0,0,0,0,0,[1639039860],"[[17473.55, 17485.15, 17456.75, 17460.8]]",100,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021-12-09 14:25:00
2021-12-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1638507000,1638507900,17354.25,17376.35,22.1,0.0,Friday,1,17388.9585,17336.89575,15,1,0,0,1638507000,True,0,GAP_UP,3,1.0,-0.09,-0.15,-0.1,-0.3,0.0757,-0.3326,0.6,0.67,0.46,0.508,-0.048,0.62,0.4,2.4351,0.4255,-45.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.13,0.07,0.8,1,0.24,0.27,0.18,0.55,0.43,1,0.0,1.41,1,0,1,1,0,[1638506760],"[[17393.25, 17394.75, 17353.55, 17354.25]]",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-03 10:20:00
2021-12-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1638509700,1638510480,17379.95,17415.55,35.6,0.0,Friday,1,17414.7099,17362.570050000002,15,1,1,0,1638509700,True,0,GAP_UP,4,1.0,-0.09,-0.05,-0.02,-0.12,0.0791,-0.4597,0.85,0.91,0.41,0.4756,-0.0656,0.68,0.27,1.2282,0.246,-20.049999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.13,0.07,0.8,1,0.24,0.27,0.18,0.55,0.43,1,0.0,1.41,1,0,1,1,0,[1638509460],"[[17386.65, 17389.65, 17376.05, 17379.95]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-03 11:05:00
