day,symbol,strategy,trade_id,leg,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,spot_stop_loss_rolling,instr_target,instr_stop_loss,duration,quantity,exit_type,spot_entry_price,spot_exit_price,trigger_time,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read,exit_time_read
2022-11-18,NIFTY,HedgeEMADownward,SIG_1,1,1,1668764040,1668765480,18303.95,18306.85,2.9,-0.0,Friday,1,SPOT,0,LONG,18358.861849999998,18253.6,18253.6,18358.861849999998,18253.6,24.0,1,TC,18303.95,18306.85,1668764040,INSIDE_VA,12,18303.95,0.05,-0.3,-0.02,-0.02,-0.04,3.9500000000007276,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0.2,0.56,0.24,-1,0.7,0.55,0.39,0.06,0.75,1,0.0,-0.42,1,1,1,1,1,16715.87750000007,139.29897916666727,12.189568399979485,0.1,-0.63,-9.679431633675456,3.8337234007323837,-87.83568445405982,13.778845418740381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.143,-0.6351,0.82,0.92,0.52,0.6046,-0.0846,0.78,0.43,1.3353,0.3822,2022-11-18 15:04:00,2022-11-18 15:28:00
2022-11-17,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1668669540,1668671880,18386.3,18401.0,-14.7,0.0,Thursday,1,SPOT,0,SHORT,18331.1411,18398.65,18398.65,18331.1411,18398.65,159.0,1,IS,18386.3,18401.0,1668669540,BELOW_VA,8,18386.3,1.0,0.05,-0.02,0.02,-0.12,-13.700000000000728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0.55,0.39,0.06,1,0.86,0.55,0.06,0.39,0.57,1,0.0,0.37,1,0,1,1,0,4583.773749999877,38.198114583332305,6.383154044479458,0.15,-0.04,-1.3321429595561871,2.437430892331112,-1.6636920606516725,5.569752520209412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0495,-0.2161,0.99,0.99,0.47,0.5291,-0.0591,0.79,0.26,0.6642,0.1164,2022-11-17 12:49:00,2022-11-17 13:28:00
2022-11-17,NIFTY,HedgeEMADownward,SIG_1,1,1,1668672240,1668675540,18399.7,18383.45,-16.25,0.0,Thursday,1,SPOT,0,LONG,18454.8991,18386.3,18386.3,18454.8991,18386.3,90.0,1,IS,18399.7,18383.45,1668672240,BELOW_VA,9,18399.7,1.0,0.05,0.01,0.04,-0.07,-0.2999999999992724,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0.55,0.39,0.06,1,0.86,0.55,0.06,0.39,0.57,1,0.0,0.37,1,0,1,1,0,4767.942499999904,39.73285416666587,6.510123740076701,0.15,-0.02,-0.8459993300772005,2.5532792468200163,-0.67098268733538,6.111782730226677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0063,-0.344,0.97,1.0,0.45,0.5122,-0.0622,0.76,0.27,0.6701,0.0964,2022-11-17 13:34:00,2022-11-17 14:29:00
2022-11-17,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1668672840,1668678120,18393.35,18337.1,56.25,0.0,Thursday,1,SPOT,0,SHORT,18338.16995,18409.1,18409.1,18338.16995,18409.1,104.0,1,IT,18393.35,18337.1,1668672840,BELOW_VA,9,18393.35,1.0,0.05,0.02,0.05,-0.06,-6.650000000001455,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0.55,0.39,0.06,1,0.86,0.55,0.06,0.39,0.57,1,0.0,0.37,1,0,1,1,0,5121.542499999853,42.67952083333211,6.747208476267864,0.17,0.03,1.1966926338086181,2.7412693951980662,1.3425686810735697,7.044898028483974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0071,-0.3456,0.97,1.0,0.46,0.5239,-0.0639,0.77,0.28,0.669,0.1069,2022-11-17 13:44:00,2022-11-17 15:12:00
2022-11-17,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1668675240,1668678120,18395.6,18337.1,58.5,0.0,Thursday,1,SPOT,0,SHORT,18340.4132,18406.1,18406.1,18340.4132,18406.1,64.0,1,IT,18395.6,18337.1,1668675240,BELOW_VA,11,18395.6,1.0,0.05,0.02,0.05,-0.06,-4.400000000001455,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0.55,0.39,0.06,1,0.86,0.55,0.06,0.39,0.57,1,0.0,0.37,1,0,1,1,0,5357.948749999853,44.64957291666544,6.901174618216076,0.17,0.0,0.24577295220328688,2.871285055538961,0.056629072532549195,7.729010503276287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0226,-0.3761,0.97,1.0,0.42,0.488,-0.068,0.72,0.26,0.6656,0.0681,2022-11-17 14:24:00,2022-11-17 15:12:00
2022-11-16,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1668577140,1668578640,18423.55,18439.3,-15.75,0.0,Wednesday,1,SPOT,0,SHORT,18368.27935,18438.7,18438.7,18368.27935,18438.7,259.0,1,IS,18423.55,18439.3,1668577140,ABOVE_VA,4,18423.55,0.5,0.0,0.11,0.09,0.19,23.549999999999272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.55,0.06,0.39,1,0.6,0.08,0.26,0.66,1.0,-1,0.0,0.43,1,1,1,1,1,4280.235000000017,35.66862500000014,6.168187199926206,0.0,0.57,4.66541888080082,0.0,20.40574999999948,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1779,-0.709,0.72,0.84,0.58,0.6748,-0.0948,0.83,0.52,1.5805,0.4839,2022-11-16 11:09:00,2022-11-16 11:34:00
2022-11-16,NIFTY,HedgeEMADownward,SIG_1,1,1,1668578640,1668579120,18439.3,18422.45,-16.85,0.0,Wednesday,1,SPOT,0,LONG,18494.617899999997,18423.55,18423.55,18494.617899999997,18423.55,90.0,1,IS,18439.3,18422.45,1668578640,ABOVE_VA,5,18439.3,0.33,0.0,0.14,0.11,0.25,39.29999999999927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.55,0.06,0.39,1,0.6,0.08,0.26,0.66,1.0,-1,0.0,0.43,1,1,1,1,1,4503.771250000048,37.53142708333373,6.327204929684407,0.0,0.49,4.4473750060506045,0.0,18.542947916665888,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2221,-0.8551,0.67,0.8,0.52,0.6304,-0.1104,0.79,0.47,1.4326,0.4048,2022-11-16 11:34:00,2022-11-16 11:42:00
2022-11-16,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1668578940,1668588540,18430.5,18373.35,57.15,0.0,Wednesday,1,SPOT,0,SHORT,18375.2085,18442.15,18442.15,18375.2085,18442.15,229.0,1,IT,18430.5,18373.35,1668578940,ABOVE_VA,5,18430.5,0.33,0.0,0.11,0.08,0.2,30.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.55,0.06,0.39,1,0.6,0.08,0.26,0.66,1.0,-1,0.0,0.43,1,1,1,1,1,4779.771250000048,39.831427083333736,6.518194194372854,0.0,0.52,4.715132848369911,0.0,20.84294791666589,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.206,-0.8198,0.72,0.84,0.52,0.63,-0.11,0.79,0.47,1.3364,0.3867,2022-11-16 11:39:00,2022-11-16 14:19:00
2022-11-16,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1668587340,1668588600,18425.45,18368.15,57.3,0.0,Wednesday,1,SPOT,0,SHORT,18370.17365,18437.6,18428.387274999997,18370.17365,18437.6,89.0,1,IT,18425.45,18368.15,1668587340,ABOVE_VA,10,18425.45,0.6,0.0,0.04,0.03,0.07,25.450000000000728,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.55,0.06,0.39,1,0.6,0.08,0.26,0.66,1.0,-1,0.0,0.43,1,1,1,1,1,7371.233750000009,61.42694791666675,8.094570882868211,0.1,0.28,4.303216377689621,2.523614209288264,17.36031674364017,5.970589384989028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1235,-0.6734,0.89,0.96,0.49,0.5883,-0.0983,0.81,0.37,0.7495,0.1809,2022-11-16 13:59:00,2022-11-16 14:20:00
2022-11-16,NIFTY,PriceBreakEMADownward,SIG_4,1,-1,1668592140,1668592680,18404.25,18401.75,2.5,0.0,Wednesday,1,SPOT,0,SHORT,18349.03725,18423.5,18423.5,18349.03725,18423.5,9.0,1,TC,18404.25,18401.75,1668592140,ABOVE_VA,13,18404.25,0.71,0.0,0.01,0.0,0.03,4.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.55,0.06,0.39,1,0.6,0.08,0.26,0.66,1.0,-1,0.0,0.43,1,1,1,1,1,14685.66625,122.38055208333334,11.425377698595156,0.35,0.11,3.8708357189154676,6.780960528111739,14.046908590154835,43.10758657857135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0789,-0.5225,0.92,0.98,0.53,0.6039,-0.0739,0.82,0.39,0.6989,0.1886,2022-11-16 15:19:00,2022-11-16 15:28:00
2022-11-15,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1668493140,1668495300,18300.6,18311.15,-10.55,-0.0,Tuesday,1,SPOT,0,SHORT,18245.6982,18309.05,18309.05,18245.6982,18309.05,219.0,1,IS,18300.6,18311.15,1668493140,INSIDE_VA,6,18300.6,1.0,-0.12,-0.06,-0.05,-0.11,0.5999999999985448,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.08,0.26,0.66,-1,0.58,0.13,0.06,0.81,0.49,1,0.0008,0.02,1,0,1,1,1,5097.583750000046,42.479864583333715,6.731408140616343,0.07,-0.64,-5.385198263212427,1.7694687202631139,-27.187837813224505,2.9353308299902334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0811,-0.1637,0.98,0.98,0.46,0.5088,-0.0488,0.79,0.23,0.667,0.1011,2022-11-15 11:49:00,2022-11-15 12:25:00
2022-11-15,NIFTY,HedgeEMADownward,SIG_1,1,1,1668495540,1668500940,18319.75,18320.05,0.3,-0.0,Tuesday,1,SPOT,0,LONG,18374.709249999996,18300.6,18300.6,18374.709249999996,18300.6,90.0,1,TC,18319.75,18320.05,1668495540,INSIDE_VA,7,18319.75,1.0,-0.12,-0.06,-0.05,-0.08,19.75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.08,0.26,0.66,-1,0.58,0.13,0.06,0.81,0.49,1,0.0008,0.02,1,0,1,1,1,5664.023749999969,47.20019791666641,7.095553380658728,0.14,-0.57,-5.339032656616092,2.6551352725789057,-26.723690351637263,6.609134358461869,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.0697,-0.1945,0.98,0.98,0.46,0.5094,-0.0494,0.79,0.23,0.6701,0.1009,2022-11-15 12:29:00,2022-11-15 13:59:00
2022-11-15,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1668497640,1668503760,18326.9,18344.75,-17.85,-0.0,Tuesday,1,SPOT,0,SHORT,18271.9193,18343.9,18343.9,18271.9193,18343.9,144.0,1,IS,18326.9,18344.75,1668497640,INSIDE_VA,8,18326.9,1.0,-0.12,-0.04,-0.05,-0.02,26.900000000001455,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.08,0.26,0.66,-1,0.58,0.13,0.06,0.81,0.49,1,0.0008,0.02,1,0,1,1,1,6664.258749999874,55.535489583332286,7.696613252304838,0.18,-0.39,-4.8189522831101375,3.264621339749669,-21.77090728771163,9.991642961202114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0743,-0.1247,0.99,0.98,0.48,0.5224,-0.0424,0.76,0.28,0.6308,0.106,2022-11-15 13:04:00,2022-11-15 14:46:00
2022-11-15,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1668499440,1668500040,18332.0,18342.85,-10.85,-0.0,Tuesday,1,SPOT,0,SHORT,18277.004,18342.15,18342.15,18277.004,18342.15,114.0,1,IS,18332.0,18342.85,1668499440,INSIDE_VA,9,18332.0,1.0,-0.12,-0.04,-0.05,-0.03,32.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.08,0.26,0.66,-1,0.58,0.13,0.06,0.81,0.49,1,0.0008,0.02,1,0,1,1,1,6664.258749999874,55.535489583332286,7.696613252304838,0.18,-0.39,-4.8189522831101375,3.264621339749669,-21.77090728771163,9.991642961202114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0103,-0.3018,0.97,0.98,0.46,0.5203,-0.0603,0.75,0.29,0.6558,0.0977,2022-11-15 13:34:00,2022-11-15 13:44:00
2022-11-14,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1668404340,1668413640,18349.35,18365.65,-16.3,0.0,Monday,1,SPOT,0,SHORT,18294.301949999997,18365.4,18365.4,18294.301949999997,18365.4,259.0,1,IS,18349.35,18365.65,1668404340,GAP_UP,4,18349.35,0.5,-0.09,-0.06,-0.05,-0.09,49.349999999998545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.13,0.06,0.81,1,0.0,0.5,0.44,0.06,0.0,-1,0.0094,1.78,0,0,0,0,0,5509.400000000005,45.91166666666671,6.998031469237938,0.17,0.07,1.788878069936166,2.8887937263749834,3.000079452279883,7.823558618946996,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.0155,-0.1449,0.91,0.92,0.52,0.5528,-0.0328,0.72,0.39,1.602,0.4212,2022-11-14 11:09:00,2022-11-14 13:44:00
2022-11-14,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1668414240,1668415260,18354.4,18373.0,-18.6,0.0,Monday,1,SPOT,0,SHORT,18299.3368,18368.85,18368.85,18299.3368,18368.85,94.0,1,IS,18354.4,18373.0,1668414240,GAP_UP,10,18354.4,0.53,-0.09,0.0,0.0,0.0,-45.599999999998545,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.13,0.06,0.81,1,0.0,0.5,0.44,0.06,0.0,-1,0.0094,1.78,0,0,0,0,0,8133.4162500000075,67.77846875000006,8.502766216551729,0.25,0.06,2.0216794210139297,4.272092509610116,3.831738451266767,17.110101010000175,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.0157,-0.1694,0.98,0.99,0.46,0.49,-0.03,0.66,0.32,1.2649,0.2998,2022-11-14 13:54:00,2022-11-14 14:11:00
2022-11-14,NIFTY,HedgeEMADownward,SIG_1,1,1,1668415440,1668415920,18372.8,18353.95,-18.85,0.0,Monday,1,SPOT,0,LONG,18427.9184,18354.4,18354.4,18427.9184,18354.4,74.0,1,IS,18372.8,18353.95,1668415440,GAP_UP,10,18372.8,0.56,-0.09,0.02,0.02,0.01,-27.200000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.13,0.06,0.81,1,0.0,0.5,0.44,0.06,0.0,-1,0.0094,1.78,0,0,0,0,0,8933.65875000006,74.4471562500005,8.911245704165077,0.3,0.06,2.1304040242266016,4.900288957105103,4.254957474788342,22.51202987168083,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.02,-0.2802,0.96,0.99,0.44,0.4907,-0.0507,0.67,0.32,1.203,0.2749,2022-11-14 14:14:00,2022-11-14 14:22:00
2022-11-14,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1668416040,1668419880,18345.8,18316.25,29.55,0.0,Monday,1,SPOT,0,SHORT,18290.7626,18374.45,18374.45,18290.7626,18374.45,64.0,1,TC,18345.8,18316.25,1668416040,GAP_UP,11,18345.8,0.59,-0.09,0.0,0.0,-0.01,45.79999999999927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.13,0.06,0.81,1,0.0,0.5,0.44,0.06,0.0,-1,0.0094,1.78,0,0,0,0,0,8933.65875000006,74.4471562500005,8.911245704165077,0.3,0.06,2.1304040242266016,4.900288957105103,4.254957474788342,22.51202987168083,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0221,-0.2951,0.96,0.99,0.44,0.4907,-0.0507,0.67,0.31,0.4081,-0.0837,2022-11-14 14:24:00,2022-11-14 15:28:00
2022-11-11,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1668140940,1668147720,18293.4,18324.35,-30.95,-0.0,Friday,1,SPOT,0,SHORT,18238.519800000002,18323.8,18323.8,18238.519800000002,18323.8,300.0,1,IS,18293.4,18324.35,1668140940,GAP_UP,2,18293.4,0.0,-0.1,0.0,-0.08,-0.17,-6.599999999998545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,3891.9387499999607,32.43282291666634,5.88175238437583,0.0,0.33,3.3760381119491014,0.0,10.685281249999552,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2022-11-11 09:59:00,2022-11-11 11:52:00
2022-11-11,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1668142740,1668147180,18298.4,18320.25,-21.85,-0.0,Friday,1,SPOT,0,SHORT,18243.504800000002,18317.8,18317.8,18243.504800000002,18317.8,299.0,1,IS,18298.4,18320.25,1668142740,GAP_UP,3,18298.4,1.0,-0.02,-0.05,-0.03,-0.1,-1.5999999999985448,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.44,0.06,-1,0.0,0.03,0.05,0.92,0.0,-1,-0.004,-0.9,0,1,0,0,0,4390.721249999942,36.58934374999952,6.247290079172955,0.07,0.3,3.440062494817128,1.637356304223381,11.094403095231977,2.513377187793796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1359,-0.7188,0.85,0.92,0.27,0.3806,-0.1106,0.65,0.12,0.7873,-0.0227,2022-11-11 10:29:00,2022-11-11 11:43:00
2022-11-10,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1668059040,1668060180,18035.25,18053.2,-17.95,-0.0,Thursday,1,SPOT,0,SHORT,17981.14425,18042.7,18042.7,17981.14425,18042.7,254.0,1,IS,18035.25,18053.2,1668059040,GAP_DOWN,4,18035.25,1.0,-0.25,-0.14,-0.11,-0.22,35.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.03,0.05,0.92,-1,0.77,0.69,0.29,0.02,0.72,1,0.0018,-0.1,1,0,1,1,1,3660.198749999748,30.5016562499979,5.703954768403915,0.02,-0.42,-3.703502131103521,0.8813340698557758,-12.858682532895301,0.7282028837705116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0777,-0.532,0.93,0.98,0.33,0.4134,-0.0834,0.64,0.19,0.7097,0.0021,2022-11-10 11:14:00,2022-11-10 11:33:00
2022-11-10,NIFTY,HedgeEMADownward,SIG_1,1,1,1668060240,1668061860,18056.4,18030.7,-25.7,0.0,Thursday,1,SPOT,0,LONG,18110.569199999998,18035.25,18035.25,18110.569199999998,18035.25,90.0,1,IS,18056.4,18030.7,1668060240,GAP_DOWN,5,18056.4,1.0,-0.25,-0.07,-0.07,-0.07,-43.599999999998545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.03,0.05,0.92,-1,0.77,0.69,0.29,0.02,0.72,1,0.0018,-0.1,1,0,1,1,1,3660.198749999748,30.5016562499979,5.703954768403915,0.02,-0.42,-3.703502131103521,0.8813340698557758,-12.858682532895301,0.7282028837705116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0385,-0.443,0.95,0.99,0.34,0.4129,-0.0729,0.65,0.17,0.6906,0.0021,2022-11-10 11:34:00,2022-11-10 12:01:00
2022-11-10,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1668061140,1668063540,18048.9,17992.6,56.3,0.0,Thursday,1,SPOT,0,SHORT,17994.7533,18061.05,18052.02555,17994.7533,18061.05,219.0,1,IT,18048.9,17992.6,1668061140,GAP_DOWN,6,18048.9,1.0,-0.25,-0.11,-0.1,-0.14,48.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.03,0.05,0.92,-1,0.77,0.69,0.29,0.02,0.72,1,0.0018,-0.1,1,0,1,1,1,4069.0537499997063,33.90878124999755,6.014097327668056,0.06,-0.32,-3.406735107200211,1.5168824822302331,-10.88047883496603,2.157124185840894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0273,-0.3807,0.96,0.99,0.39,0.4474,-0.0574,0.67,0.23,0.6528,0.0264,2022-11-10 11:49:00,2022-11-10 12:29:00
2022-11-10,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1668068940,1668072600,17998.6,18020.85,-22.25,-0.0,Thursday,1,SPOT,0,SHORT,17944.604199999998,18013.65,18013.65,17944.604199999998,18013.65,89.0,1,IS,17998.6,18020.85,1668068940,GAP_DOWN,10,17998.6,0.53,-0.25,-0.12,-0.09,-0.18,-1.4000000000014552,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.03,0.05,0.92,-1,0.77,0.69,0.29,0.02,0.72,1,0.0018,-0.1,1,0,1,1,1,8236.224999999618,68.63520833333016,8.556336183722886,0.17,-0.36,-5.111062094572618,3.5762936647464514,-24.49027100116597,11.990509102974006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0375,-0.3533,0.95,0.99,0.48,0.5325,-0.0525,0.72,0.35,0.4685,0.0025,2022-11-10 13:59:00,2022-11-10 15:00:00
2022-11-09,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1667982840,1667985480,18190.85,18131.05,59.8,0.0,Wednesday,1,SPOT,0,SHORT,18136.277449999998,18212.95,18203.854575,18136.277449999998,18212.95,84.0,1,IT,18190.85,18131.05,1667982840,GAP_UP,10,18190.85,0.12,-0.17,-0.04,-0.01,-0.12,-9.150000000001455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.69,0.29,0.02,1,0.37,0.31,0.07,0.62,0.6,1,0.0034,0.8,1,0,1,1,0,6240.547499999899,52.00456249999915,7.447921410254839,0.15,-0.28,-3.9617371806476713,2.87454737374956,-14.714401395493272,7.746583691184837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0747,-0.5069,0.92,0.98,0.4,0.477,-0.077,0.68,0.27,0.6865,0.0554,2022-11-09 14:04:00,2022-11-09 14:48:00
2022-11-09,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1667983740,1667985480,18188.65,18131.05,57.6,0.0,Wednesday,1,SPOT,0,SHORT,18134.08405,18212.0,18212.0,18134.08405,18212.0,69.0,1,IT,18188.65,18131.05,1667983740,GAP_UP,11,18188.65,0.12,-0.17,-0.02,0.0,-0.1,-11.349999999998545,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.69,0.29,0.02,1,0.37,0.31,0.07,0.62,0.6,1,0.0034,0.8,1,0,1,1,0,6836.459999999921,56.97049999999934,7.795417457284287,0.21,-0.25,-3.9256632589040996,3.530284099619774,-14.447655020915208,11.683974210026436,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,-0.5729,0.9,0.96,0.4,0.4821,-0.0821,0.68,0.28,0.7188,0.0716,2022-11-09 14:19:00,2022-11-09 14:48:00
